# Time-averaged data for fix vir
# TimeStep c_virial[1] c_virial[2] c_virial[3] c_virial[4] c_virial[5] c_virial[6]
7332 -15207.3 -6021.01 -5555.43 -9030.4 2990.91 8451.19
7333 -13108.5 -9590.97 -6070.42 -5591.78 3333.3 5361.45
7334 -11209.8 -11735 -6191.16 -4142.85 841.139 5978.48
7335 -9965.45 -12187 -5875.97 -3534.57 -3620.66 7055.05
7336 -9702.3 -10577.5 -5026.62 -1750.62 -10213.5 4310.46
7337 -10274.2 -7199.72 -3440.16 2109.04 -19312.4 -3799.54
7338 -10406.3 -4060.06 -1378 6476.24 -28696.6 -13401
7339 -9807.71 -3624.78 25.6998 8854.3 -33796.7 -18421.3
7340 -9018.38 -5853.92 132.818 8201.02 -31832.5 -16340.3
7341 -8617.34 -8890.88 -675.207 5196.31 -24656.6 -9520.69
7342 -9190.69 -10829.9 -1685.19 859.009 -16686.2 -2398.2
7343 -11134.5 -10779.1 -2327.92 -4183.37 -11137.1 2165.03
7344 -14202.1 -8779.27 -2407.6 -9780.8 -8158.92 4215.07
7345 -17250.3 -5545.75 -1888.97 -15164 -6618.52 5379.39
7346 -19273.6 -2821.84 -1361.85 -18462.8 -5795.82 6578.74
7347 -20028.5 -1783.17 -1364.02 -18053.4 -4661.26 7050.3
7348 -20359.6 -1487.53 -1662.58 -14123 -2155.48 4627.91
7349 -21273.4 216.65 -1523.48 -7958.72 1657.07 -1347.91
7350 -22851.5 3825.84 -703.691 -1128.06 6146.97 -7212.75
7351 -24156.6 7507.83 312.647 4950.38 11768.2 -7662.19
7352 -24221.9 9183.16 977.289 9472.71 17931.4 -1715.4
7353 -22705.9 7810.49 934.331 11017.4 21244.9 5314.27
7354 -20575.2 3915.31 -283.1 8256.52 19172.1 7233.07
7355 -18744.4 -35.1143 -2098.06 1858.43 13546.7 3212.9
7356 -17195.7 -2999.76 -3706.18 -4539.58 7614 -1559.46
7357 -15029 -6478.93 -4765.16 -7452.18 2330.08 -2472.6
7358 -12179 -10666.4 -5194.95 -6251.8 -1772.85 346.882
7359 -9425.12 -13378.7 -4686.61 -1816.11 -3040.94 3975.08
7360 -7379.44 -13060.5 -3305.16 4350.54 -1417.03 6209.94
7361 -5866.16 -11130.9 -2140.09 8384.03 421.445 6038.15
7362 -4408.12 -10201.9 -2637.76 6326.88 422.44 4286.77
7363 -2481.93 -10865.1 -4262.64 -451.028 -216.004 3728.95
7364 -430.769 -11888.9 -5442.38 -5434.2 2099.81 6404.46
7365 246.898 -11227.5 -5134.85 -3716.13 8495.73 11548.5
7366 -334.136 -9270.34 -3816.88 2022.2 14769.2 16209.9
7367 -1069.91 -8748.15 -3049.5 5357.85 14769.8 17018.6
7368 -1317.96 -10015.3 -3140.92 4210.66 8005.25 13130.3
7369 -1948.84 -10003.3 -3407.55 1373.85 -1027.26 6672.34
7370 -4430.08 -5988.49 -3260.22 -994.856 -8171.01 844.734
7371 -8135.95 272.866 -2945.58 -3405.08 -11778 -2363.04
7372 -11047.1 5312.42 -2832.82 -4805.72 -10654.3 -3341.44
7373 -11976.5 7988.23 -3127.06 -2008.89 -6175.95 -6949.58
7374 -11094.2 9513.65 -3255.52 5010.53 -2155.92 -16255.4
7375 -9335.98 8426.15 -3213.57 10188.8 -150.074 -25253.4
7376 -7233.04 3197.4 -3640.59 9604.89 549.182 -27695
7377 -4031.37 -4524.88 -3962.03 5156.8 1239.45 -23177.5
7378 277.365 -11415.8 -3883.19 1641.91 1583.87 -16834.9
7379 5364.65 -17088.4 -3644.33 -245.433 2308.28 -10696.1
7380 10959.2 -22018.6 -3059.26 -2193.96 4216.22 -4512.84
7381 15877.7 -25434.1 -2106.89 -4835.79 6439.95 1256.74
7382 18162.6 -26078.4 -1008.79 -7762.41 6867.48 5563.27
7383 16719.4 -23471.9 -110.169 -10072.2 4643.19 7970.36
7384 12327.5 -18847.6 309.828 -10967.1 1076.23 8686.42
7385 7595.85 -14561.2 602.076 -10073.7 -1467.23 8133.66
7386 4599.66 -12710.8 961.695 -7550.42 -2007.49 6897.12
7387 4028.04 -13570 1624.17 -4464.27 -1652.74 5710.24
7388 5260.73 -15786.6 2447.54 -2004.25 -1838.06 5311.02
7389 6872.1 -17744.4 3252.89 -595.966 -2687.3 5484.4
7390 7536.01 -18456.1 3865.47 41.5416 -3077.85 5734.21
7391 6726.12 -17786.2 4248.01 448.541 -2018.41 6057.82
7392 4568.33 -15859.3 4562.14 1145.71 570.357 7481.79
7393 1631.7 -12569.8 5320.43 2579.13 4606.36 11676.1
7394 -1692.75 -7480.94 6772.18 4304.26 9326.54 18632.9
7395 -5043.53 -1302.48 8539.98 4508.44 12642.4 23712.2
7396 -8190.29 3922.47 9365.38 2320.96 12712.7 21565.1
7397 -10520.4 6317.57 8742.39 -1269.87 9656.96 12859.8
7398 -11304.7 5937.54 7437.3 -4435.16 4919.08 3418.89
7399 -10314.4 3931.73 6521.83 -5794.88 590.239 -1194.73
7400 -8254.37 1064.67 6246.44 -5125.12 -2619.32 -1718.71
7401 -6006.1 -1840.87 6498.27 -2711.66 -5764.97 -2464.22
7402 -4226.18 -3471.38 7272.8 706.104 -10302.7 -5884.54
7403 -3625.15 -2834.07 8393.72 4020.38 -15236.1 -11144.4
7404 -4340.19 -802.936 9031.85 6112.56 -17015.6 -15315.3
7405 -5743.55 973.586 8557.37 6264.2 -13168 -16045.6
7406 -7165.16 2373.79 7401.5 4696.7 -4976.59 -14179.9
7407 -8409.57 4538.16 6545.63 2513.24 3833.93 -11846.7
7408 -9170.42 6990.03 6274.76 1037.43 9780.29 -8373.98
7409 -8373.86 7803.38 6497.18 715.573 10312.7 -1589.38
7410 -5116.93 6029.87 7081.8 528.029 4807.94 7492.52
7411 127.469 2564.94 7800.19 -470.631 -3578.2 14859.3
7412 5898.49 -1257.72 8006.13 -1957.9 -10254.2 17811.1
7413 11077.8 -4724.78 7706.14 -2840.32 -12381.4 17116.9
7414 13991.9 -6563.93 7133.81 -2476.77 -10220.4 14817.3
7415 13013.3 -5785.66 6463.79 -1335.12 -7206.48 12263.1
7416 8466.82 -2486.79 5783.5 -9.98255 -5199.12 9845.1
7417 3750.58 1671.7 5512.79 1467.49 -2704.03 7491.93
7418 2428.72 4455.98 5767.01 3114.48 3953.6 4879.74
7419 4672.38 5588.77 6828.73 4416.1 14963.5 1555.54
7420 6856.35 6463.06 8096.86 4757.7 22685.4 -1789.91
7421 6425.96 7343.31 8560.17 4632.23 21492.6 -2939.76
7422 3980.63 8595.16 8021.11 5068.27 13342 -601.01
7423 2414.85 10194.6 6894.24 8075.32 7580.06 5980.88
7424 2998.3 11670.4 5956.15 12765 9200.34 13348.2
7425 4346.07 10287.5 5205.35 12861.4 11087.3 12723.5
7426 5620.62 5015.7 4459.57 6839.81 8030.73 3572.2
7427 7053.21 -489.834 4425.59 -60.8714 2693.23 -6134.7
7428 7107.3 -2597.97 4730.69 -3280.02 204.096 -9856.53
7429 4831.25 -1782.7 4588.88 -4443.41 54.1007 -10167.2
7430 1240.79 428.637 3987.88 -4298.4 1474.35 -9269.23
7431 -2284.1 2452.43 3159.35 -2555.93 3876.62 -7861.65
7432 -4991.03 3698.82 2533.63 -203.894 5858.38 -6517.25
7433 -6267.56 3945.87 2419.1 1138.08 5609.69 -5482.14
7434 -6586.08 3508.85 2842.55 629.222 3066.33 -4551.73
7435 -7125.07 3156.94 3469.03 -1240.09 89.0369 -3771.02
7436 -8789.63 3469.44 3987.69 -3336.24 -1695.87 -3371.71
7437 -11255.9 4450.51 4371.23 -4668.08 -2244.26 -3674.19
7438 -13727.2 5804.16 4810.16 -4644.76 -2643.95 -5075.74
7439 -15822.2 7312.59 5346.36 -3492.82 -3268.21 -7763.72
7440 -17385.6 8542.86 5833.1 -2143.02 -3262.35 -11232.1
7441 -18388.4 8929.02 5974.38 -1788.37 -1366.89 -14579
7442 -18725 8416.05 5766.42 -2816.53 2781.03 -17461.1
7443 -18286.6 7282.85 5558.12 -4194.6 7656.54 -19553.3
7444 -17168.3 5743.43 5554.54 -4458.08 10986 -19814.8
7445 -15214.6 3087.7 5594.33 -2955.81 11168.2 -17062.4
7446 -12010.1 -1012.13 5916.5 -109.588 7566.59 -11526.8
7447 -7433.11 -5957.9 6834.02 3097.16 502.994 -5023.82
7448 -2842.44 -10109.5 8170.84 5948.71 -7982.71 235.006
7449 -148.779 -12124.8 9480.92 8060.61 -14604.1 3571.18
7450 -129.073 -11823.5 9986.49 9233.99 -17279.8 5980.24
7451 -1679.67 -10109.3 9901.62 9338.24 -16007.5 8617.42
7452 -3221.32 -8219.98 9568.04 8582.02 -11950.6 11274
7453 -3953.52 -7282.19 9249.36 7232.65 -6126.43 12644.9
7454 -3903.08 -7544.46 8967.72 5760.34 1803.68 11557.7
7455 -3331.21 -8137.54 8992.47 4534.69 10879.2 8291.65
7456 -3586.22 -7953.57 9004.13 3535.57 16029.4 4350.99
7457 -5509.95 -6755.84 8142.45 2771 15001.9 989.125
7458 -6003.5 -6235.06 6553.38 2861.22 13375.8 -1118.11
7459 -2498.64 -7260.85 5271.43 3973.59 16112.6 -2030.98
7460 246.004 -7450.27 4842.36 4472.75 18575.5 -2710.95
7461 -1661 -5500.83 4626.8 3344.93 16186.6 -4022.5
7462 -7902.28 -1538.09 4438.28 573.145 8238.02 -6109.64
7463 -13389.2 2284.31 4524.05 -2119.93 23.2768 -8158.13
7464 -14840.3 3790.63 4500.56 -3063.22 -3362.84 -8811.26
7465 -13678.4 3655.85 4151.56 -2260.13 -2278.3 -7198.11
7466 -10933 2476.32 3912.29 -234.281 1937.18 -2929.59
7467 -6247.7 -206.132 4116.68 1972.78 7118.89 3566.86
7468 374.84 -4811.72 4430.16 3172.64 9251.31 10744.1
7469 8008.96 -10822.5 4353.24 2835.27 5133.43 16483.8
7470 15366.8 -16987.5 3793.92 1433.23 -3595.24 19202.1
7471 21253.3 -21738.3 3019.67 -261.568 -10902.3 18625.2
7472 23790.9 -23799.7 1916.68 -1672.32 -11808.7 15702.1
7473 21896.5 -22412.7 491.662 -2624.36 -6919.76 11463
7474 16166.8 -17802.8 -800.405 -2623 -753.672 6071.9
7475 8474.32 -10757 -1310 -1378.93 1739.95 -1013.11
7476 1285.58 -3006.17 -827.02 -121.561 -924.603 -8025.99
7477 -3258.35 2344.72 -248.054 -1031.63 -5744.25 -10334.7
7478 -4647.62 3201.64 -796.274 -4850.34 -8825.26 -5555.47
7479 -3573.54 545.244 -2287.13 -9615.52 -8428.69 3104.11
7480 -1988.49 -2535.89 -3620.07 -12018.3 -6094.59 8542.73
7481 -1465.28 -4371.31 -4331.6 -11036.8 -4426.53 7473.6
7482 -1668.86 -5190.34 -4406.6 -8176.12 -4543.21 2362.75
7483 -1666.29 -5602.05 -3919.86 -5491.85 -6467.91 -2545.87
7484 -911.35 -6124 -3043.45 -4214.16 -9341.09 -4402.65
7485 467.898 -7171.98 -2170.45 -4258.82 -11240.1 -3680.44
7486 1894.97 -8230.42 -1246.22 -5005.96 -10455 -3545.49
7487 2217.64 -7700.82 352.463 -6315.11 -6124.8 -7743.34
7488 1686.41 -5603.65 2627.85 -7299.96 150.738 -14222.5
7489 1852.4 -5010.78 3970.7 -5960.59 4763.12 -15464.9
7490 3150.26 -7317.25 3596.8 -2352.74 5875.21 -8804.2
7491 5368.78 -10984 2613.04 1341.66 3987.52 1757.95
7492 7463.18 -13683 2404.93 2890.78 2069.93 8998.4
7493 8497.02 -15047.2 2740.04 2875.51 2359.58 10649.9
7494 7013.36 -14718.8 3048.6 2450.13 5265.04 7654.43
7495 2340.51 -11793.7 3359.96 1746.79 9520.88 1758.28
7496 -4050.77 -7525.87 3750.75 895.039 12106.5 -3389.81
7497 -9842.41 -3825.43 4257.38 168.803 10270 -4731.79
7498 -13919.5 -952.574 5092.96 120.074 3881.19 -2656.03
7499 -16392.5 1678.16 6592.36 1601.98 -3391.12 -310.516
7500 -17322.5 2778.06 8147.12 4459.32 -6806.68 1045.5
7501 -16407.3 654.327 8783.89 7018.53 -6093.82 2817.44
7502 -13766.7 -4310.4 8253.35 6674.71 -4863.82 6238.93
7503 -10363.6 -9679.68 7120.26 3682.69 -5088.8 10149.5
7504 -7821.08 -13254.4 6069.88 1602.97 -5267.39 12334.6
7505 -6810.86 -14298.8 5744.29 1874.88 -3844.42 13299.2
7506 -7532.4 -12049.2 6535.51 2526.27 -2643.61 14746.6
7507 -9541.45 -7010.55 8273.32 2831.12 -3091.09 15261
7508 -11030.9 -4085.1 8716.95 5181.34 -1167.88 10635.4
7509 -10535.3 -6073.23 6871.32 8624.18 5060.58 3854.55
7510 -9504.96 -9488.88 4635.1 8973.32 10271 2420.14
7511 -9607.62 -10861.2 3252.56 6525.48 10705.3 5084.27
7512 -11016.2 -10515.4 2333.81 4191.4 7253.7 6439.12
7513 -12699.5 -9838.53 1585.35 2862.19 2102.69 5133.1
7514 -13865.9 -9403.06 929.743 2156.12 -2648.62 2755.08
7515 -14790.6 -8896.04 134.267 1771.73 -5497.54 719.73
7516 -16127.3 -7624.71 -908.642 1482.06 -5626.42 -769.141
7517 -18098.6 -5573.61 -2242.86 1257.76 -3344.48 -2329.11
7518 -20380.2 -2822.63 -3517.19 747.348 168.345 -4537.62
7519 -22556.8 434.326 -4438.66 -209.661 3772.04 -7992.98
7520 -24232 3784.45 -5055.63 -1102.02 6305.59 -12153
7521 -24756.8 5892.59 -5646.86 -907.478 7120.3 -14826.4
7522 -23651.8 5790.26 -6473.38 1189.19 6568.85 -13750.6
7523 -21097.8 4059.44 -7245.49 4985.18 6625.42 -8613.68
7524 -17887.6 1965.04 -7501.24 9199.77 9469.59 -1823.24
7525 -14580.3 -150.232 -7095.43 11646.1 15101.1 3286.85
7526 -11628 -2209.56 -6525.7 10951.6 21086.8 4732.56
7527 -10098.2 -3006.22 -6290.52 7570.76 23767.2 3014.77
7528 -10782 -1071.43 -6660.89 2634.75 21105.1 667.071
7529 -12960.4 3080.35 -7300.66 -2995.82 14207.3 -23.8739
7530 -14214 6072.79 -7970.72 -7623.69 6879.31 654.09
7531 -12536.3 4361.04 -8853.84 -8795.96 2561.35 1046.54
7532 -7856.4 -1730.23 -9731.79 -6607.56 1638.32 384.853
7533 -1618.53 -9009.7 -10148.6 -3487.02 2156.02 -401.608
7534 4122.66 -15050.1 -9933.78 -851.823 2018.25 -235.59
7535 8131.36 -18899.4 -9257.25 1364.44 704.916 847.461
7536 9704.75 -20643 -8567.66 2987.6 -1400.95 1775.52
7537 8678.81 -20569 -8288.41 3223.63 -4008.94 1376.08
7538 5183.52 -18858.1 -8398.68 1482.18 -7156.9 -294.545
7539 190.269 -15676.6 -8618.81 -1881.86 -10862.6 -1309.18
7540 -5080.29 -11132.1 -8373.25 -6559.45 -15573.3 825.266
7541 -9711.54 -5454.43 -7346.74 -12199.4 -21527.4 6659.79
7542 -12851.2 -790.141 -6043.84 -16692.1 -26619.2 12320.1
7543 -14248.1 32.1883 -5314.74 -16336 -26962.9 11670.2
7544 -14412.3 -2715.66 -5361.79 -11094.8 -22045.6 4112.23
7545 -14319.4 -5076.5 -5434.4 -6018.63 -14817.8 -5147.02
7546 -14312.2 -3886.67 -4952.41 -5614.88 -4698.48 -15426.5
7547 -13595.6 1356.05 -3435.73 -10288.4 10576.1 -29368.3
7548 -11562.3 6894.52 -1196.49 -14913.3 25293 -40832
7549 -8827.02 6443.88 29.9151 -12916 30082.7 -39021.1
7550 -6148.44 -1450.13 -758.477 -4504.88 22157.8 -23583.7
7551 -4366.4 -10900.9 -1723.8 3531.56 5997.61 -5609.61
7552 -3517.15 -16737.1 -1637.86 6294.52 -10357.6 5261.28
7553 -2437.92 -19261.5 -843.993 5081.06 -20878.8 9301.88
7554 -2189.3 -19404.2 -254.365 2989.17 -23752.7 9439.18
7555 -4172.49 -17275.9 -336.26 1903.2 -20060.8 7473.24
7556 -7666.59 -14167.2 -1019.15 2300.34 -13188.2 4951.31
7557 -10697.6 -11843.7 -1787.7 3643.55 -7505.86 3206.89
7558 -12291.2 -10970.4 -2312.02 5065.51 -5020.35 2425.08
7559 -13315.6 -10266.1 -2462.21 5829.85 -4685.85 2231.01
7560 -15109.1 -7483.43 -1900.59 4912.28 -5719.85 4879.68
7561 -18109.2 -1140.64 13.8387 1249.86 -8863.72 14161.2
7562 -20524.2 5836.71 2487.39 -3066.77 -11921.3 24098.8
7563 -20734.4 8098.23 3331.81 -6521.2 -11532.7 23869.2
7564 -18185.4 4704.7 2582.75 -8749.9 -6295.21 11480.3
7565 -12717 -2542.52 1609.01 -7658.95 1300.3 -1398.84
7566 -6066.79 -11684.3 746.027 -3252.19 6073.03 -3203.46
7567 -851.964 -18980.8 -215.942 1525.23 7107.26 837.497
7568 896.28 -21858.9 -1368.26 4182.54 4813.42 4002.65
7569 92.8694 -21442.1 -2714.3 4998.34 314.54 5736.32
7570 -972.561 -20115.9 -3631.11 4867.41 -3796.35 6861.1
7571 -1386.87 -19132.1 -4013.34 4377.77 -5839.58 7688.07
7572 -1367.78 -18470.1 -4028.43 3820.88 -5974.42 8174.03
7573 -984.767 -17999 -3850.37 3362.86 -4473.86 8361.62
7574 -160.12 -17657.9 -3520.53 3121.75 -1214.88 8361.8
7575 1344.75 -17480.4 -2991.51 3203.15 3795.9 8221.87
7576 3122.65 -16645.7 -2235.03 3653 9548.84 7552.99
7577 4002.19 -14357.5 -1363.81 4672.58 14336.8 5296.42
7578 4281.14 -10505.3 -268.32 6490.77 17197.8 149.027
7579 5020.61 -5902.45 1374.82 8537.06 18220.1 -6735.45
7580 6245.88 -1597.71 3465.99 8751.9 17822.7 -11222.7
7581 7037.32 770.566 5111.38 5464.3 14428.4 -9743.74
7582 6916.05 -532.053 4997.43 331.542 6501.44 -1557.18
7583 5818.64 -3889.46 3399.24 -3902.72 -2377.84 7519.46
7584 3569.66 -5852.09 1720.14 -6321.23 -6373.98 10935.5
7585 1446.27 -6383.13 704.53 -6286.55 -4950.72 10052.6
7586 1737.06 -7337.36 970.962 -4222.87 -2978.53 7446.93
7587 4400.71 -9077.49 2466.95 -1517.32 -4719.73 3717.14
7588 5627.46 -9370.67 3698.46 399.456 -8066.61 20.3097
7589 2443.55 -7659.86 3077.18 1137.65 -8112.37 -1417.82
7590 -3222.53 -5364.77 730.512 1430.68 -3022.93 420.148
7591 -7257.18 -4289.58 -1678.17 2393.61 3810.65 3887.1
7592 -8330.35 -4396.92 -3053.92 4014.61 8731.92 6187.72
7593 -8103.11 -4152.75 -3343.78 5357.77 11962.8 5910.96
7594 -7781.67 -3083.7 -2977.99 5837.96 14404.3 3641.21
7595 -7528.69 -2112.69 -2338.97 6020.98 16014.7 1181.51
7596 -7168.82 -2149.46 -1571.02 6400.98 17052.2 -194.415
7597 -6645.95 -2775 -773.808 6677.52 18560.1 -418.294
7598 -6214.73 -3136.07 262.663 6785.32 20764.2 628.451
7599 -6797.99 -2419.57 1509.27 6381.81 23015.3 1420.77
7600 -8558.84 -481.969 3062.91 4535.49 24359.4 -871.354
7601 -9687.01 227.836 4080.01 2355.12 23077.5 -4296.61
7602 -8086.71 -2883.13 3791.29 1890.44 18712.2 -4396.6
7603 -4563.03 -7957.02 3033.3 3310.37 13330.2 -1147.48
7604 -1919.63 -10809.2 3063.08 4698.1 8676.21 1602.83
7605 -1611.52 -10758.8 3625.13 4969.48 3400.05 3141.32
7606 -2772.1 -9495.57 4028.26 3880.76 -3372.37 4862.04
7607 -4308.86 -8728.77 3838.47 1853.49 -9696.43 6681.15
7608 -5760.45 -8480.88 3357.02 75.5683 -13160.1 6781.37
7609 -7772.17 -7560.18 2811.54 -530.923 -12511.2 3455.2
7610 -10674 -5132.63 2561.9 -59.1867 -7993.01 -2172.37
7611 -13944.4 -2139.68 2410.54 850.647 -1541.59 -6242.28
7612 -16350.7 -328.953 2111.29 2080.56 4214.19 -6159.74
7613 -17184.6 -437.16 1603.89 3461.84 7167.33 -2844.47
7614 -16899.1 -1727.62 1127.18 4614.68 6480.47 169.622
7615 -16593 -2826.35 890.057 5359.83 2693.69 -261.78
7616 -17059.4 -2298.05 1367.2 6257.23 -3045.11 -5300.68
7617 -18399 -122.821 2310.34 7325.11 -8501.86 -13025.4
7618 -19395.8 2029.47 3322.37 7146.13 -10888.8 -19221.2
7619 -19007.7 2511.8 3772.68 4300.77 -10004 -21702.3
7620 -15864 599.406 4130.97 -1086.8 -8563.22 -19512.5
7621 -10611.1 -2653.13 4471.12 -6472.17 -8342.51 -12425.8
7622 -7347.7 -4771.29 4166.38 -8726.56 -7981.72 -3323.12
7623 -7655.64 -4950.65 2890.57 -6990.43 -5832.78 4725.94
7624 -9127.23 -4494.97 1617.72 -3256.82 -2776.62 9446.59
7625 -9416.23 -5163.85 895.882 -349.553 -417.576 10179.7
7626 -8496.83 -6874.02 560.325 837.536 1485.48 8148.58
7627 -7138.62 -8457.26 497.811 1243.76 4214.93 4440.1
7628 -6207.23 -8919.87 476.484 1828.47 8082.69 318.869
7629 -6344.93 -8383.26 140.426 2083.19 11407.3 -2165.45
7630 -7992.29 -7126.87 -898.142 963.068 11870.2 -2112.41
7631 -10699.6 -5273.88 -2316.36 -1041.84 8882.75 -913.922
7632 -13456.8 -2723.58 -3464.59 -2244.78 3880.62 -944.968
7633 -15200.3 -189.05 -4040.69 -1830.48 -1577.81 -2907.41
7634 -15126.2 1196.91 -4081.29 -820.87 -6696.44 -4861.02
7635 -13262.8 837.76 -3772.33 -866.418 -11412.3 -4613.45
7636 -10380.6 -271.318 -3130.23 -3547.47 -16344.8 -958.744
7637 -7326.37 -2.94052 -1520.67 -9539.12 -22118.3 5384.94
7638 -4316.85 1452.37 687.66 -15583.7 -25438.1 10060.8
7639 -1696.94 1450.68 2130.19 -15979 -20948.8 9154.36
7640 -752.988 -115.856 2206.81 -9457.5 -9023.09 2794.38
7641 -2911 368.357 2055.12 -1043.55 2991.27 -6168.57
7642 -7728.16 4380.59 2642.23 2662.74 7256.1 -12557.3
7643 -12020.6 8190.7 3483.58 1447.04 4443.86 -13820.9
7644 -12187.2 7688.63 3917.87 -462.248 -116.691 -10353.1
7645 -7084.88 2426.33 4134.2 -195.972 -4204.33 -4373.67
7646 127.627 -4229.6 4485.67 1564.49 -7083.7 1192.75
7647 4576.96 -8559.07 4553.34 2290.39 -6332.93 4518.93
7648 4448.87 -9487.35 3905.99 441.902 -1794.36 5969.2
7649 2277.83 -8672.53 3128.57 -3471.28 3054.55 7654.86
7650 1684.61 -8516.26 2910.24 -7758.52 4402.01 10980.5
7651 2923.82 -9490.53 3116.08 -10654.3 3147.73 14767.9
7652 4309.59 -10805.4 3094.14 -11049 1703.78 16481.5
7653 5061.72 -11920.1 2718.8 -9149.78 -326.055 15090.7
7654 5762.38 -12945.6 2301.99 -6282.77 -5227.86 11175.5
7655 6418.51 -12899.4 2513.19 -3063.74 -12667.2 5358.78
7656 4778.09 -10395.3 3205.76 901.202 -18044.3 -2289.02
7657 44.7051 -5512.72 4039.12 5472.02 -17935.2 -10304
7658 -4950.47 -985.083 4772.67 9327.8 -12956.9 -15005.6
7659 -6337.24 125.148 5572.45 11541.1 -6147.33 -12763.3
7660 -4193.67 -2193.24 6225.84 12390.9 1266.12 -4107.01
7661 -1036.61 -5695.73 6570.55 11785.5 8190.7 5434.1
7662 827.163 -8375.08 6359.91 9132.64 12582 9464.99
7663 904.41 -9750.07 5742.49 5031.72 13644.2 6802.81
7664 102.663 -10381.9 5043.1 1166.87 12524.3 1731.38
7665 -327.748 -11070.4 4566.9 -1377.11 10685.9 -1746.05
7666 351.891 -12406 4401.53 -3021.65 8680.01 -3042.64
7667 2298.79 -14468.4 4501.14 -4360.28 7133.02 -3058.62
7668 4891.67 -16872.7 4666.02 -5152.63 6702.01 -2310.77
7669 7532.54 -19348 4717.84 -4959.6 6695.92 -1003.13
7670 10443.7 -21900.3 4392.01 -3914.27 4951.3 781.417
7671 13721.9 -24261.2 3875.06 -2408.07 446.752 2561.98
7672 14973.5 -24901.3 3157.44 -645.028 -3752.67 3275.18
7673 11953.4 -22170.2 2356.9 970.088 -3780.23 1270.31
7674 5285.18 -15996.3 1911.73 1656.59 601.953 -4704.86
7675 -1709.54 -8278.33 2263.51 916.341 5889.53 -13609.1
7676 -6107.57 -2734.28 2535.42 190.938 8717.71 -19785.4
7677 -7253.05 -1650.73 1749.91 1110.1 8185.79 -18351.1
7678 -6325.09 -3154.46 419.363 2796.94 6211 -11392.7
7679 -5289.74 -4106.59 -427.368 3726.54 5156.22 -3797.98
7680 -4940.54 -3334.6 -481.806 4305 5160.92 2647.36
7681 -5201.19 -1313.78 50.731 4902.96 5529.18 7279.2
7682 -5827.48 842.624 707.274 4718.08 5262.15 8508.77
7683 -6243.29 2195.74 1108.16 2753.19 4011.59 6024
7684 -5740.93 2387.97 1533.2 -647.183 2138.89 2078.62
7685 -3371 1431.86 2267.79 -4263.67 112.636 20.1582
7686 909.974 -1002.46 3159.11 -6991.84 -2327.77 1058.19
7687 5898.86 -4103.97 3808.02 -8150.58 -6004.99 3401.3
7688 9608.82 -6243.36 3869.56 -7768.88 -11247.6 4491.95
7689 10499.5 -5584.42 3617.29 -7046.71 -17558.5 3798.5
7690 8303.83 -1545.36 3496.94 -7045.79 -22438.5 2745.02
7691 3751.51 3757.79 3367.92 -6441.8 -21204.3 981.136
7692 -1472.62 6860.09 2553.05 -3347.29 -12366.1 -2232.5
7693 -4967.59 6320.87 1253.72 1452.88 -710.389 -5352.88
7694 -5811 3897.29 364.894 5152.26 7320.14 -5680.39
7695 -5356.24 1471.72 26.1795 6732.18 9257.29 -4028.26
7696 -4656.61 -378.238 215.05 6840.54 6694.67 -3082.91
7697 -3800.21 -1677.98 885.434 6077.12 1509.91 -3936.45
7698 -2389.95 -2886.2 1933.05 4702.39 -4857.69 -6070.21
7699 -652.591 -4090.54 3117.49 3253.92 -10100.4 -8309.21
7700 34.2648 -4761.09 3902.66 2296.83 -11241.5 -9713.79
7701 -1208.35 -4409.97 4139.71 1946.55 -7665.61 -9993.6
7702 -3595.93 -3175.6 4140.71 1361.57 -2774.83 -9447.6
7703 -5544.13 -1614.78 4394.68 -777.614 -1356.76 -7930.2
7704 -5785.04 -288.406 5121.03 -5132.39 -5770.43 -5026.75
7705 -4403.31 844.851 6433.84 -10051.2 -13715.1 -781.466
7706 -3552.81 2347.79 8072.66 -11422.3 -18645.7 3564.83
7707 -4762.27 4224.12 9379.04 -7766.29 -16704.1 5596.38
7708 -6940.69 4889.78 9368.75 -3882.8 -12080 2176.18
7709 -8069.23 3178.08 8037.75 -3526.22 -9981.73 -5266.73
7710 -7858.04 689.564 6571.32 -4389.35 -9996.18 -10583.8
7711 -7595.66 -871.466 5504.53 -3759.36 -9476.4 -10648.8
7712 -8049.59 -950.348 4950.82 -1713.41 -7671.65 -7115.54
7713 -8881.57 464.526 4995.2 1296.21 -4496.25 -789.457
7714 -9418.44 3096.47 5784.73 5107.96 -57.4115 8747.29
7715 -9283.81 5853.72 7114.49 8452.08 4590.58 18659.3
7716 -8778.1 6769.89 7796.46 9617.5 8400.58 22820.8
7717 -7730.54 4848.1 7468.88 8624.5 12245.7 18706.6
7718 -5411.47 982.764 6940.77 6928.43 17497.5 10242.1
7719 -2074.41 -3046.05 6722.67 5086.2 23557.6 2969.33
7720 1141.4 -6056.42 6497.22 2295.74 27954.3 -1559.77
7721 2776.12 -7112.04 5914.58 -1456.71 27360.5 -4202.94
7722 2016.06 -5897.27 5084.46 -5297.9 19723.5 -5805.55
7723 -5.21924 -3386.94 4389.91 -8588.18 6404.55 -6891.83
7724 -1542.18 -1079 4048.34 -11139.1 -8685.76 -7751.86
7725 -1686.33 32.4997 3971.62 -12804.5 -19866.6 -8201.69
