# Time-averaged data for fix myMSD
# TimeStep MSD_X MSD_Y MSD_Z MSD_Total PotE Temperture
42000 1.62232 1.97984 1.2948 4.89697 -33652.3 719.586
42100 1.67602 1.95238 1.20368 4.83208 -33649.2 715.758
42200 1.64648 1.91234 1.23207 4.79089 -33645.9 716.137
42300 1.65677 1.89851 1.30098 4.85626 -33671.8 734.467
42400 1.71263 1.92835 1.34655 4.98753 -33659.3 720.284
42500 1.82323 1.92087 1.35583 5.09993 -33613.8 687.634
42600 1.86075 1.87044 1.34155 5.07275 -33647.7 740.432
42700 1.78238 1.86444 1.32376 4.97058 -33637.5 726.223
42800 1.81764 1.83262 1.29282 4.94308 -33640.9 730.82
42900 1.8933 1.73949 1.42179 5.05459 -33649.4 740.969
43000 1.91738 1.75886 1.62479 5.30104 -33640.9 727.362
43100 1.87504 1.83333 1.76769 5.47605 -33635.4 725.755
43200 1.829 1.75343 1.71905 5.30147 -33641.1 732.358
43300 1.86322 1.82273 1.57674 5.2627 -33648.7 733.726
43400 1.87487 1.85165 1.48227 5.20879 -33662.4 738.211
43500 1.78898 1.80995 1.4615 5.06043 -33650 726.689
43600 1.72945 1.78824 1.46056 4.97825 -33655.4 737.44
43700 1.80156 1.88063 1.35337 5.03556 -33653.2 736.223
43800 1.78651 1.91368 1.23983 4.94002 -33641.1 728.305
43900 1.86272 1.84545 1.2362 4.94436 -33652.3 738.373
44000 1.99883 1.8117 1.28102 5.09155 -33656.2 743.765
44100 2.10264 1.78984 1.34684 5.23932 -33641.3 728.18
44200 2.24939 2.06263 1.41422 5.72624 -33652.9 746.307
44300 2.39582 2.36649 1.49618 6.25849 -33639.7 733.546
44400 2.38289 2.58605 1.7037 6.67263 -33655.6 752.316
44500 2.30289 2.58841 2.0651 6.9564 -33653.3 747.76
44600 2.23183 2.64298 2.40803 7.28284 -33656.2 749.624
44700 2.16736 2.65452 2.27366 7.09554 -33637.4 735.882
44800 2.30268 2.55226 2.10396 6.9589 -33628.7 738.106
44900 2.37353 2.34564 1.97532 6.69449 -33633.4 744.744
45000 2.36017 2.26043 1.97475 6.59535 -33645.2 757.888
45100 2.28599 2.35863 2.04592 6.69053 -33623.1 737.66
45200 2.06196 2.41436 2.08056 6.55687 -33613.1 741.99
45300 1.93107 2.52747 1.87308 6.33162 -33604.4 738.1
45400 2.09805 2.50714 1.9465 6.55169 -33621.6 761.935
45500 2.18355 2.36156 2.13992 6.68503 -33631.9 762.233
45600 2.24678 2.58871 2.25404 7.08953 -33619.7 748.397
45700 2.19599 2.64643 2.21957 7.06199 -33586.5 722.371
45800 2.09 2.52392 2.21524 6.82916 -33612.7 768.117
45900 1.98363 2.50172 2.33687 6.82221 -33620.9 769.105
46000 2.09649 2.52457 2.32431 6.94536 -33605.3 748.7
46100 2.30461 2.49578 2.25402 7.05441 -33624.3 773.993
46200 2.28247 2.49671 2.2731 7.05229 -33616.2 758.354
46300 2.08092 2.42502 2.24566 6.75159 -33607.5 755.838
46400 1.96964 2.38707 2.28725 6.64397 -33599.1 752.735
46500 2.01306 2.40175 2.25898 6.67379 -33612.3 770.37
46600 2.16143 2.39301 2.29269 6.84713 -33618.7 772.246
46700 2.25828 2.28638 2.29024 6.8349 -33611.7 766.748
46800 2.11625 2.21507 2.04985 6.38117 -33640 784.109
46900 2.04376 2.22796 1.91879 6.19052 -33619.1 761.667
47000 2.0078 2.29151 1.8684 6.16771 -33599.1 751.212
47100 2.12499 2.40585 2.11636 6.64719 -33604 766.135
47200 2.21002 2.48121 2.29808 6.98932 -33609 766.478
47300 2.08688 2.42966 2.16436 6.6809 -33578 749.93
47400 1.87638 2.41296 2.09333 6.38266 -33589.2 778.126
47500 1.77865 2.48171 2.1079 6.36826 -33584.4 771.139
47600 1.79819 2.42618 2.03905 6.26342 -33592.8 780.327
47700 1.82762 2.28452 2.01655 6.12869 -33591.6 780.764
47800 1.95541 2.08706 2.05468 6.09716 -33583.5 761.664
47900 1.93989 2.05265 2.01064 6.00317 -33619.5 800.539
48000 1.79057 1.92892 1.85065 5.57015 -33571.9 753.195
48100 1.81047 1.74611 1.94949 5.50608 -33583.9 774.579
48200 1.73059 1.86331 1.88693 5.48084 -33586.8 780.843
48300 1.71495 1.93559 1.76329 5.41384 -33556.7 758.047
48400 1.70218 1.93023 1.83797 5.47038 -33586.2 794.643
48500 1.81346 2.03793 2.07547 5.92686 -33574.6 779.169
48600 1.94386 2.19472 1.97237 6.11095 -33584.5 793.982
48700 1.91074 2.24872 1.87641 6.03586 -33590.2 797.44
48800 1.80149 2.23076 1.9436 5.97585 -33600.5 793.804
48900 1.73558 2.22156 2.03249 5.98963 -33579.3 777.29
49000 1.83394 2.27233 2.19851 6.30478 -33586.1 784.431
49100 1.96559 2.25878 2.30209 6.52646 -33589.2 790.879
49200 2.08306 2.15944 2.36056 6.60306 -33579.2 783.582
49300 2.3168 2.13096 2.34585 6.79362 -33579.3 787.979
49400 2.34139 2.19149 2.29907 6.83195 -33576.9 787.797
49500 2.26756 2.27468 2.23159 6.77383 -33587.9 802.992
49600 2.17044 2.37122 2.14288 6.68454 -33607.5 811.984
49700 2.18983 2.3379 2.15791 6.68563 -33574.9 781.989
49800 2.32382 2.32588 2.20019 6.84988 -33598.3 810.597
49900 2.33926 2.29946 2.1333 6.77202 -33561.7 776.986
50000 2.21401 2.23856 2.04818 6.50074 -33564.7 789.265
50100 2.21574 2.12321 2.0424 6.38135 -33569.1 793.739
50200 2.1616 2.04923 2.07123 6.28206 -33562.8 799.906
50300 2.08093 2.15026 2.04771 6.27889 -33569.6 796.033
50400 1.97051 2.22391 2.201 6.39542 -33562.3 796.834
50500 1.94955 2.37373 2.30848 6.63176 -33553.5 790.657
50600 1.93858 2.44114 2.27942 6.65914 -33549.7 788.996
50700 1.95672 2.48234 2.16918 6.60824 -33542.7 794.465
50800 1.95609 2.433 2.23368 6.62278 -33576.7 823.259
50900 1.98602 2.35895 2.23916 6.58414 -33592.1 827.117
51000 2.04854 2.38202 2.30745 6.73801 -33574 794.997
51100 2.1284 2.49811 2.28581 6.91232 -33561 795.755
51200 2.07905 2.58022 2.19496 6.85423 -33546.6 797.772
51300 1.96496 2.62112 2.00946 6.59554 -33547.4 809.291
51400 1.97699 2.58364 1.9264 6.48702 -33552.2 813.256
51500 1.99696 2.45252 2.10653 6.55601 -33530.8 798.62
51600 1.98835 2.39802 2.31821 6.70457 -33538.6 814.849
51700 1.91272 2.4573 2.39812 6.76813 -33526.9 802.962
51800 1.95741 2.33571 2.32204 6.61517 -33545.7 833.139
51900 2.0198 2.17458 2.27153 6.46591 -33559.8 832.203
52000 1.96945 2.13206 2.24886 6.35037 -33564.7 829.743
52100 1.88047 2.19661 2.27353 6.35061 -33555.3 815.251
52200 1.81196 2.31965 2.36924 6.50085 -33536.5 808.562
52300 1.82846 2.27548 2.28173 6.38567 -33557.2 829.345
52400 1.98764 2.05897 2.23555 6.28216 -33583.4 845.029
52500 1.97088 2.19052 2.05322 6.21463 -33591.3 834.56
52600 1.90902 2.42863 1.98171 6.31935 -33575.6 814.783
52700 1.85021 2.50635 2.01 6.36656 -33569.6 817.63
52800 1.77871 2.35158 1.94491 6.0752 -33557.6 817.639
52900 1.72812 2.38601 2.01782 6.13195 -33533.9 810.024
53000 1.73373 2.42715 2.20669 6.36757 -33540.7 827.666
53100 1.72707 2.44791 2.35241 6.52739 -33534.3 820.79
53200 1.75887 2.50658 2.16885 6.43431 -33540 830.609
53300 1.86991 2.47929 2.08569 6.43489 -33537.2 830.614
53400 2.02423 2.46839 2.11895 6.61157 -33561.4 843.169
53500 2.09177 2.48822 2.3033 6.88329 -33543 827.068
53600 2.00934 2.42301 2.46764 6.89999 -33545.6 840.476
53700 1.81943 2.46298 2.41363 6.69604 -33551.5 839.908
53800 1.77395 2.42168 2.34405 6.53967 -33544.1 832.145
53900 1.79711 2.33887 2.14938 6.28536 -33532.7 823.508
54000 1.793 2.22312 2.06574 6.08186 -33522.1 830.187
54100 1.71798 2.08583 2.10994 5.91375 -33547.8 856.488
54200 1.59946 2.06328 2.1937 5.85645 -33533.4 835.014
54300 1.60833 2.17947 2.17626 5.96406 -33522.8 834.862
54400 1.64875 2.17521 2.11802 5.94198 -33515.9 838.678
54500 1.64284 2.21237 1.97797 5.83318 -33506.3 831.352
54600 1.70927 2.17275 1.93676 5.81878 -33524.3 853.648
54700 1.78404 2.2511 2.00183 6.03697 -33525.5 851.236
54800 1.89077 2.33761 1.94764 6.17602 -33524.3 852.363
54900 1.89278 2.43127 2.03777 6.36181 -33534.6 847.886
55000 1.86705 2.51848 2.07134 6.45687 -33520.6 838.114
55100 1.7168 2.50719 2.15122 6.37521 -33518.1 845.289
55200 1.54304 2.40749 2.17701 6.12754 -33529 858.572
55300 1.48123 2.35695 2.14923 5.9874 -33526.8 855.704
55400 1.55307 2.35854 2.27266 6.18428 -33524.3 853.849
55500 1.72638 2.33557 2.41499 6.47694 -33541.5 860.987
55600 1.9405 2.41025 2.52005 6.8708 -33521 849.254
55700 2.07967 2.39706 2.61232 7.08904 -33522 851.523
55800 2.05037 2.2728 2.64369 6.96685 -33503.9 846.047
55900 1.81539 2.16429 2.49274 6.47242 -33526 873.02
56000 1.91508 2.16391 2.36457 6.44356 -33552.9 883.513
56100 2.1492 2.21514 2.17142 6.53576 -33524.1 848.578
56200 2.09956 2.30576 1.97731 6.38263 -33537.2 863.614
56300 1.9932 2.17587 2.05947 6.22853 -33534.6 858.189
56400 1.95499 2.20425 1.9383 6.09755 -33513.8 853.046
56500 1.90394 2.34412 2.07271 6.32077 -33541.5 878.209
56600 1.91572 2.23322 2.2027 6.35164 -33524.9 861.557
56700 1.79983 2.10781 2.09927 6.0069 -33534.9 874.559
56800 1.7253 2.07479 1.89906 5.69916 -33532 868.081
56900 1.75679 1.92236 1.82109 5.50024 -33509.7 859.545
57000 1.79985 1.72554 1.80548 5.33087 -33523.8 870.344
57100 1.87554 1.76127 1.84767 5.48448 -33513.2 861.235
57200 1.9745 1.81501 1.88659 5.6761 -33514.1 866.806
57300 2.10972 1.88868 1.92883 5.92723 -33500.9 859.494
57400 2.23359 1.98636 1.97984 6.1998 -33516.7 876.163
57500 2.25843 2.04996 2.13871 6.4471 -33510.5 869.421
57600 2.22561 2.15896 2.19265 6.57722 -33494.8 858.143
57700 2.22241 2.24837 2.17577 6.64655 -33499.8 873.907
57800 2.15274 2.33197 2.20847 6.69319 -33502.3 878.572
57900 2.23511 2.33411 2.30349 6.8727 -33499.2 878.756
58000 2.31676 2.30008 2.63875 7.2556 -33480.3 868.832
58100 2.30815 2.26388 2.69603 7.26807 -33504.3 890.747
58200 2.34046 2.23418 2.6046 7.17924 -33513.5 890.757
58300 2.30991 2.27474 2.63576 7.2204 -33512.1 882.922
58400 2.22604 2.23631 2.51478 6.97713 -33509.1 882.212
58500 2.17838 2.18623 2.47806 6.84267 -33514.6 889.831
58600 2.13643 2.13603 2.56417 6.83663 -33522.6 887.248
58700 2.18705 2.17365 2.57078 6.93149 -33496.7 867.814
58800 2.20924 2.29004 2.72593 7.2252 -33533.6 905.331
58900 2.34453 2.22145 2.75946 7.32544 -33535.7 901.807
59000 2.31072 2.26256 2.60738 7.18066 -33519.1 882.817
59100 2.32758 2.14528 2.36759 6.84045 -33522.3 890.313
59200 2.35612 2.10663 2.23603 6.69878 -33537.8 900.176
59300 2.43864 2.15497 2.27221 6.86582 -33519.6 884.13
59400 2.55659 2.25046 2.37894 7.18598 -33527.4 893.76
59500 2.61846 2.2141 2.42917 7.26172 -33495.1 869.396
59600 2.5311 2.1393 2.17141 6.84181 -33492.3 886.193
59700 2.38056 2.2445 2.20167 6.82672 -33524.8 914.343
59800 2.24917 2.32597 2.38827 6.96341 -33524.9 902.554
59900 2.20962 2.3861 2.46556 7.06128 -33481.1 872.744
60000 2.15157 2.23903 2.29518 6.68578 -33509.1 905.095
