LAMMPS data file. CGCMM style. atom_style full generated by VMD/TopoTools v1.7 on Fri Feb 02 13:59:27 +0800 2024
 243 atoms
 268 bonds
 454 angles
 587 dihedrals
 0 impropers
 2 atom types
 2 bond types
 3 angle types
 3 dihedral types
 0 improper types
 -1.247821 15.046800  xlo xhi
 -0.422021 15.872600  ylo yhi
 1.233674 18.699689  zlo zhi
 -8.147309 0.000000 0.000000 xy xz yz

# Pair Coeffs
#
# 1  1
# 2  2

# Bond Coeffs
#
# 1  1-1
# 2  1-2

# Angle Coeffs
#
# 1  1-1-2
# 2  1-2-1
# 3  2-1-2

# Dihedral Coeffs
#
# 1  1-1-2-1
# 2  2-1-1-2
# 3  2-1-2-1

 Masses

 1 15.999000 # 1
 2 32.064999 # 2

 Atoms # full

12 2 6 119
13 2 6 84
14 2 6 92
15 2 6 83
16 2 7 87
17 2 7 125
18 2 8 95
19 2 8 85
20 2 8 97
21 2 9 122
22 2 9 96
23 2 9 87
24 2 9 86
25 2 10 132
26 2 10 88
27 2 10 90
28 2 10 89
29 2 11 100
30 2 12 90
31 2 12 101
32 2 13 92
33 2 13 94
34 2 13 137
35 2 14 105
36 2 14 98
37 2 15 133
38 2 15 94
39 2 15 106
40 2 16 99
41 2 16 143
42 2 16 96
43 2 16 95
44 2 17 111
45 2 17 97
46 2 18 99
47 2 18 112
48 2 18 138
49 2 18 98
50 2 19 150
51 2 19 100
52 2 19 101
53 2 19 103
54 2 20 102
55 2 20 108
56 2 21 104
57 2 21 103
58 2 22 106
59 2 22 109
60 2 22 157
61 2 22 105
62 2 23 115
63 2 23 107
64 2 24 152
65 2 24 110
66 2 24 109
67 2 24 108
68 2 25 112
69 2 25 116
70 2 25 165
71 2 25 111
72 2 26 113
73 2 26 114
74 2 27 117
75 2 27 116
76 2 27 159
77 2 27 115
78 2 28 173
79 2 28 120
80 2 29 130
81 2 29 119
82 2 29 123
83 2 30 131
84 2 31 178
85 2 31 124
86 2 32 135
87 2 32 121
88 2 32 128
89 2 32 122
90 2 33 174
91 2 33 123
92 2 33 124
93 2 33 136
94 2 34 129
95 2 34 184
96 2 34 126
97 2 35 141
98 2 35 126
99 2 35 125
100 2 36 142
101 2 36 129
102 2 36 179
103 2 36 128
104 2 37 193
105 2 37 131
106 2 37 134
107 2 38 132
108 2 38 148
109 2 38 139
110 2 38 133
111 2 39 149
112 2 39 134
113 2 40 200
114 2 40 136
115 2 40 135
116 2 40 140
117 2 41 155
118 2 41 137
119 2 41 146
120 2 41 138
121 2 42 194
122 2 42 139
123 2 42 156
124 2 42 140
125 2 43 142
126 2 43 147
127 2 43 208
128 2 43 141
129 2 44 143
130 2 44 163
131 2 44 144
132 2 44 145
133 2 45 147
134 2 45 201
135 2 45 146
136 2 45 164
137 2 46 153
138 2 46 217
139 2 46 149
140 2 46 148
141 2 47 151
142 2 47 150
143 2 47 152
144 2 47 160
145 2 48 153
146 2 48 154
147 2 49 226
148 2 49 155
149 2 49 156
150 2 49 161
151 2 50 158
152 2 50 157
153 2 50 159
154 2 50 169
155 2 51 219
156 2 51 162
157 2 51 161
158 2 51 160
159 2 52 170
160 2 52 163
161 2 52 236
162 2 52 164
163 2 53 165
164 2 53 166
165 2 53 167
166 2 54 228
167 2 54 169
168 2 54 171
169 2 54 170
170 2 55 172
171 2 55 176
172 2 56 190
173 2 56 173
174 2 56 181
175 2 56 174
176 2 57 176
177 2 57 191
178 2 58 182
179 2 58 177
180 2 59 197
181 2 59 178
182 2 59 188
183 2 59 179
184 2 60 180
185 2 60 181
186 2 60 198
187 2 60 182
188 2 61 183
189 2 61 189
190 2 62 184
191 2 62 205
192 2 62 185
193 2 63 187
194 2 63 188
195 2 63 189
196 2 63 206
197 2 64 190
198 2 64 191
199 2 64 196
200 2 64 192
201 2 65 193
202 2 65 203
203 2 65 194
204 2 65 214
205 2 66 215
206 2 66 196
207 2 67 199
208 2 67 204
209 2 67 197
210 2 67 198
211 2 68 223
212 2 68 201
213 2 68 212
214 2 68 200
215 2 69 202
216 2 69 203
217 2 69 224
218 2 69 204
219 2 70 207
220 2 70 205
221 2 70 206
222 2 70 213
223 2 71 233
224 2 71 208
225 2 71 210
226 2 71 209
227 2 72 211
228 2 72 234
229 2 72 213
230 2 72 212
231 2 73 215
232 2 73 216
233 2 73 221
234 2 73 214
235 2 74 217
236 2 74 219
