# Time-averaged data for fix CPR
# TimeStep c_VIR[1] c_VIR[2] c_VIR[3] c_VIR[4] c_VIR[5] c_VIR[6]
1198 3687.84 -2798.64 14106.7 -286.096 -216.023 8869.45
1199 2565.5 -4556.24 12709.2 -133.092 794.945 11329.2
1200 1726.4 -5557.91 12438.1 1141.83 694.317 12480.6
1201 806.609 -6264.71 12655.9 3693.78 -625.763 12553.6
1202 149.196 -6105.93 12383.9 5891.48 -2064.54 11456.8
1203 -667.546 -4225.15 11295.1 6287.58 -3321.15 9468.8
1204 -2364.45 -709.862 9828 5352.79 -4615.51 7078.39
1205 -4849.19 2487.76 8422.02 4161.59 -5456.81 4246.63
1206 -7099.89 3214.5 7357.49 3358.79 -6073.32 1209.81
1207 -8023.54 1383.43 6698.02 2493.89 -6395.06 -559.376
1208 -6677.21 -1613.9 6603.89 894.434 -5143.3 508.855
1209 -3511.35 -4873.84 8035.59 -395.945 -999.839 4347.71
1210 28.1007 -8172.65 11543 -95.8868 6134.39 9210.33
1211 3458.65 -11309 14085.7 -119.909 12791.2 12480.7
1212 7219.7 -13682.9 12328.1 -2377.62 14984.8 12492.1
1213 9431.36 -14285.2 7830.54 -5604.64 12141.6 9631.88
1214 7279.94 -12795.3 4142.98 -7205.9 5447.35 5514.16
1215 1276.33 -9905.81 2293 -7075.81 -3239.56 945.995
1216 -6357.24 -6294.45 2021.69 -5903.66 -11430.6 -3236.73
1217 -11352.8 -4428.54 2290.2 -3722.23 -16663.5 -5040.95
1218 -12984.6 -4991.04 2185.92 -1247.37 -17635.8 -4793.5
1219 -14071 -5268.58 2101.71 716.454 -14255.4 -5282.52
1220 -15184.7 -4039.07 2641.01 2190.11 -7814.39 -7106.02
1221 -15527.8 -2135.49 3578.17 3048.06 -1264.65 -8544.58
1222 -15354.6 -634.663 4302.19 2840.76 2594.03 -9068.34
1223 -15330 -395.082 4641 1969.77 2609.96 -9166.02
1224 -15558 -1320.66 4698.86 750.995 -141.76 -9542.71
1225 -16434.8 -2181.7 4554.53 -749.224 -4345.56 -10826.3
1226 -18269.2 -2334.81 4256.75 -1430.8 -9258.48 -11644
1227 -20284 -2724.54 4016.16 -426.649 -13336.4 -9939.94
1228 -21731 -4142.55 4175.67 1691.28 -14978.4 -5513.76
1229 -22360 -6302.11 4929.84 4020.73 -14046.6 200.002
1230 -21973.5 -8110.21 6287.43 5974.73 -11566.8 5453.62
1231 -20556.8 -8702.62 8258.57 7234.41 -8155.63 9575.54
1232 -18416 -8204.6 11006.2 8001.84 -3420.15 13151.8
1233 -15872.1 -7284.15 14377.1 8389.06 2853 15628.5
1234 -13410 -6878.64 17264.5 8255.34 9524.15 15134.5
1235 -11581.3 -7494.78 18512.4 7363.31 14847.6 11112.7
1236 -10904.7 -8237.45 17417 4793.96 17205.6 4354.57
1237 -11307.6 -7372.78 14494.6 -102.446 16349.5 -3963.57
1238 -11442.4 -4990.18 11447.7 -5471.19 12833.9 -11340.8
1239 -10140.6 -2611.25 9614.86 -8899.2 7448.15 -15682.8
1240 -8100.53 -1062.21 8469.95 -10066 1003.79 -17236.3
1241 -6295.03 -1465.08 6951.51 -8856.83 -5808.94 -15692.1
1242 -5009.27 -2776.88 5515.22 -6270.6 -10699.2 -11791.5
1243 -4453.55 -2583.85 4945.03 -4546.99 -11176.9 -6806.14
1244 -3912.47 -1063.06 5766.11 -4093.94 -8500.05 -47.8873
1245 -1342.84 -553.384 6350.61 -3765.46 -3756.72 5984.09
1246 3886.81 -2531.63 5237.59 -2162.04 3232.09 7361.71
1247 7705.78 -4584.21 4109.98 359.096 9494.5 5786.41
1248 7669.36 -4549.14 4843.97 3534.05 12156.8 4447.57
1249 6284.12 -3262.13 6357.28 6922.51 11537.2 3486.51
1250 4596.08 -2283.09 6296.01 8403.92 8205.95 2055.63
1251 1382.7 -1980.91 4326.89 7391.92 3164.01 -87.7625
1252 -2659.15 -1462.31 2516.35 5021.11 764.518 -2812.59
1253 -5680.46 396.147 2249.71 2048.79 4183.26 -6534.57
1254 -6877.81 1441 2931.47 227.936 9255.79 -8914.44
1255 -7160.62 -349.74 3440.39 904.376 12695.3 -8531.74
1256 -7707.17 -4061.53 3265.52 3542.7 13467 -6854.79
1257 -8571.62 -8188.5 2835.36 7506.17 9478.33 -4790.53
1258 -10074.7 -8955.49 2749.4 9563.88 3506.66 -5866.81
1259 -12087.8 -7363.94 3391 8638.81 -1503.92 -9217.43
1260 -13420.8 -7021.05 4657.87 6012.35 -5589.15 -11518.5
1261 -13169.5 -8370.08 6637.03 3180.8 -8200.84 -12135.5
1262 -10128.5 -10617 9332.05 2593.13 -7094.02 -11367.3
1263 -4052.25 -12913.7 12621.1 5443.19 -1665.88 -9336.95
1264 132.584 -13808 14451.6 7729.82 1174.8 -8178.07
1265 -1011.3 -12715.3 13536.8 7016.92 -2318.62 -8407.86
1266 -4638.31 -10372.6 11407.7 4536.61 -8150.95 -7455.47
1267 -5328.88 -7777.9 10238.3 2397.26 -8479.93 -2955.86
1268 -3030.9 -3503.8 9757.68 -1236.47 -2383.7 577.833
1269 -208.615 1848.97 9137.9 -5568.35 6145.69 589.793
1270 649.854 4934.71 8141.52 -6994.3 11726.3 475.035
1271 -1351.5 5222.64 6931.23 -4419.75 13034.6 1153.29
1272 -4293.14 3848.22 5957.78 -346.118 9439.79 4064.96
1273 -7093.7 3778.1 5509.18 538.442 3105.43 7190.99
1274 -9111.56 4643.74 5648.9 -981.603 -3230.86 9599.38
1275 -9550.64 4402.76 7398.44 -1697.95 -7335.14 13004.7
1276 -7864.06 2765.74 10969.3 -639.652 -7964.39 17310.6
1277 -3400.88 664.521 14534.7 1238.8 -5288.56 20055.7
1278 2971.19 -1578.83 16547.6 3320 -118.032 20459.1
1279 7695.03 -2740.22 15349.1 2920.51 2351.14 17140.9
1280 8670.58 -1875.64 11023.4 -1106.05 -893.94 10110.9
1281 8040.08 -230.431 7065.3 -5038.66 -4234.51 3856.74
1282 7927.36 1617.14 5184.55 -6866.12 -2543.7 -694.552
1283 7413 5108.25 4906.61 -8656.04 2858.96 -6385.54
1284 5938.05 9011.82 5847.65 -10025.8 8167.86 -12252.5
1285 3810.76 10100.1 7630.84 -8727.03 10508.6 -15187.3
1286 1119.95 7793.68 10409.8 -4514.82 9853.36 -15021.1
1287 -2050.87 3930.44 14625.6 1017.24 7562.27 -13720.4
1288 -5383.77 1103.33 19363.1 5222.99 5692.08 -12934.1
1289 -8170.89 -636.048 23303.4 7471.19 4409.12 -11729
1290 -10384.3 -1746.39 26082.8 8101.82 2903.27 -9777.97
1291 -12215.3 -1921.53 27584.1 7489.99 305.473 -7549.7
1292 -13505 -1100.1 27326.9 6497.45 -3581.16 -5678.96
1293 -13695.9 -77.5127 25365.1 5760.59 -7401.66 -5183.61
1294 -13149 479.506 22447.5 4962.21 -8927.94 -7636.81
1295 -12499.7 1644.35 19399 3144.1 -7057.52 -13348
1296 -11930 3722.04 16574.9 460.519 -3119.43 -19456.2
1297 -10634 4656.89 13860.3 -1674.07 1031.8 -21983.5
1298 -8289.68 3173.1 10717.8 -2713.97 4326.4 -20172.5
1299 -4618.5 -681.466 6828.21 -1868.22 4730.69 -15348.4
1300 -218.82 -5227.27 2450.15 690.755 1806.56 -10093.9
1301 2179.61 -8569.14 -1249.7 2590.42 -1291.32 -5710.92
1302 821.114 -10911.7 -3529.83 2428.97 -2445.08 -1561.53
1303 -3306.32 -12776.9 -4187.3 686.834 -1704.26 2758.19
1304 -7425.17 -14306.5 -3604.24 -1026.33 -841.104 6475.76
1305 -9752.62 -15801.4 -2309.06 -1148.15 -994.487 9207.08
1306 -10784.3 -17127.7 344.602 338.187 -599.043 12157
1307 -11350.6 -17390.6 3787.79 1554.29 1110.96 14638.4
1308 -12005.7 -15774.1 5676.17 630.692 2339.08 13886.9
1309 -13199.4 -13393 5142.89 -1567.65 1744.16 10521
1310 -14752.9 -11268.6 2418.4 -3613.79 -516.09 5866.77
1311 -16012.5 -9545.02 -808.504 -4677.42 -2314.96 1608.95
1312 -15831 -8786.26 -2244.51 -3764.37 -1156.48 459.706
1313 -13410.7 -8825.07 -1464.45 -1670.13 2845.45 1814.32
1314 -9833.26 -8518.94 468.08 -480.174 7682.1 2542.4
1315 -6809.55 -7416.11 2396.24 -838.908 11510.9 1097.29
1316 -5106.69 -5984.07 3865.67 -2098.39 13199.6 -1938
1317 -4669.43 -5105.14 5001.73 -3541.22 12185.2 -5401.08
1318 -5081.69 -4967.15 5835.66 -4604.2 9029.05 -8146.88
1319 -5965.26 -5088.01 6375.42 -5172.72 4823.68 -9549.29
1320 -6967.6 -5213.86 6432.97 -5911.13 542.462 -9947.76
1321 -7206.81 -5039.63 6215.22 -7399.65 -2955.29 -9879.09
1322 -5394.02 -4407.88 6055.57 -9660.42 -6084.09 -9671.03
1323 -1213.68 -3322.1 6486.3 -11673.9 -9396.33 -9081.31
1324 1171.03 -2653.65 7183.59 -11908.7 -11275.3 -7262.97
1325 -1627.82 -3532.29 7724.17 -9249.24 -9874.5 -3266.6
1326 -7001.49 -5194.18 9865.79 -3283.2 -5122.15 3257.5
1327 -9737.71 -6060.55 14317.1 4900.39 352.753 10671.8
1328 -8937 -5620.46 19203.2 12999.7 4377.47 16544
1329 -6614.08 -4507.59 22765.5 19249.6 6855.78 20221.9
1330 -4827 -3642.42 23699.1 22212.9 7471.9 21170.2
1331 -4236.58 -3160.44 21111.3 20972.7 5375.82 18072.9
1332 -4617.07 -2424.47 16231.5 16175.8 602.602 11478.7
1333 -5969.67 -1479.4 12014.8 10443.2 -4986.11 4826.12
1334 -7753.74 -430.585 9708.05 5635.09 -9534.61 -31.4811
1335 -9064.37 413.181 9021.06 2258.58 -11534.1 -2523.71
1336 -9074.76 986.991 9819.06 142.373 -10575.1 -2412.67
1337 -8003.03 2010.4 12188.1 -2152.84 -8464.51 302.008
1338 -5778.16 4560.59 16281.4 -6002 -7560.79 5099.21
1339 -2099.06 7942.08 21191.2 -10020.1 -7396.25 9084.44
1340 2686.7 10705.3 24957.4 -11822.4 -6601.08 9462.11
1341 7164.67 11733.5 26162.4 -10419 -4477.45 6269.57
1342 10403.7 10701.2 25125.1 -5927.15 -483.044 1831.7
1343 11139.8 8187.5 23035.9 -367.873 3861.24 477.955
1344 8468.59 4375.19 20174.3 4267.59 6963.83 3080.9
1345 3251.14 -1066.99 16474.9 7124.62 8453.16 6309.36
1346 -2186.29 -7577.38 12617.8 7921.32 8174.95 7234.92
1347 -5053.85 -13575.4 10668.9 7199.79 6553.91 5136.97
1348 -4124.97 -18639.6 11369.3 5604.43 5019.43 995.674
1349 747.739 -23771.9 13125.2 3806.52 5645.18 -3489.17
1350 9260.19 -28824.8 13930.2 2425.78 9524.45 -6806.75
1351 16043.2 -30793 13146.9 1235.11 13961.9 -9441.51
1352 14654.6 -26769.1 11789.5 -458.052 15132.2 -12652.2
1353 6930.76 -18531.5 10972.2 -2261.21 13404 -15928.1
1354 -779.73 -10091.5 11047.3 -2836.57 11478.7 -17218.6
1355 -6287.29 -2919.95 11485.9 -2052.41 9295.23 -15800
1356 -9694.48 2758.06 11396.1 -637.51 6599.97 -12169.3
1357 -10987 6537.1 10917.8 1377.54 4818.43 -6599.52
1358 -10285.6 8507.74 10823.7 3838.39 4398.93 151.532
1359 -8211.13 8993.02 12061.5 6080.16 4884.38 6920.65
1360 -5214.47 7898.72 15545.2 7802.13 6089.19 12544.5
1361 -1635 5113.02 20377 8924.13 7277.71 15630.8
1362 1944.33 1557.47 24524.1 9219.53 7192.4 15309.2
1363 4454.97 -1846.21 26123.8 8016.82 4558.75 12193.8
1364 4997.93 -3917.09 25063.5 4037.46 -1907.53 9469.42
1365 3420.02 -3771.62 22831.4 -2459.9 -10391.9 9656.7
1366 1044.97 -2855.8 19665.2 -7444.69 -14346.5 7802.09
1367 -1043.8 -1993.96 15310.4 -9712.68 -11851 605.315
1368 -1488.61 -1283.1 10866.2 -9680.09 -4775.59 -11322.6
1369 509.385 -584.682 8152.35 -9347.87 1551.13 -20558.5
1370 4635.56 -899.399 7383.6 -8906.28 4443.94 -21992.5
1371 8980.63 -2694.25 8752.2 -5694.82 5877.67 -17238
1372 9834.55 -4097.97 13531.7 879.869 6688.13 -8003.51
1373 6942.7 -3485.25 19923.3 7726.88 6590.83 2248.88
1374 3856.54 -1805 23559.4 11429.1 5710.34 9914.12
1375 2997.87 -1054.29 23039.6 11578.4 4764.39 14218.2
1376 3829.19 -1252.57 18663.7 8889.86 3369.29 13701.1
1377 4860.15 -1513.97 12512.6 4899.19 1961.57 8689.18
1378 4565.86 -2356.62 7937.17 1798.54 2627.8 3193.41
1379 2431.69 -3187.79 5148.26 -455.858 5169.17 -1573.69
1380 -965.035 -2499.52 3148.66 -2440.01 8009.97 -6058.86
1381 -4230.95 223.618 1581.86 -3848.64 10161.6 -10019.1
1382 -5659.64 3578.81 843.681 -4295.65 12293.5 -12300.5
1383 -4151.06 4064.5 1452.09 -3849.18 15289.3 -10653.4
1384 -744.44 992.285 2564.5 -3049.67 18414 -5428.8
1385 1721.02 -1583.15 2802.85 -2488.51 19676.3 -745.744
1386 1258.65 -687.054 2016.9 -2269.39 17986.8 429.152
1387 -1217.66 2325.29 1440.96 -2714.31 14575.2 -1578.3
1388 -3390.12 4672.85 1868.8 -3953.36 11396.3 -5441.08
1389 -3871.37 4144.87 2816.92 -4940.77 8959.8 -9544.14
1390 -3057.93 375.342 3606.26 -4585.65 6689.85 -12346.1
1391 -1698.19 -4909.94 4608.46 -2796.16 4745.04 -12684.9
1392 -127.834 -9529.49 6385.54 -718.596 4359.89 -11246.9
1393 2116.11 -12562.8 8569.56 407.484 5081.95 -9903.81
1394 5580.08 -14410.9 9810.26 143.408 4648.11 -9217.86
1395 10264 -15092.5 9404.52 -2175.46 557.522 -8720.24
1396 14748.4 -13988.6 8243.42 -6025.68 -9510.95 -6264.09
1397 17701 -10902.8 7835.12 -8757.27 -23067.4 -1474.77
1398 19073 -7650.47 7964.82 -6394.48 -30856.7 1218.62
1399 18724.2 -5921.76 8086.56 1188.63 -29163.7 868.399
1400 16291.9 -5450.77 9087.26 9998.56 -22797.8 1570.35
1401 12294.4 -5105.48 11936.9 14232.4 -17783.4 7283.76
1402 7897.17 -4504.43 15723.9 12600.1 -13943.8 14856.7
1403 3383.07 -3723.26 19518.8 8159.77 -9729.05 19955.3
1404 -755.285 -3025.19 22640.7 4045.18 -4143.92 20566.1
1405 -3695.77 -2628.58 24739.2 1558.79 1918.34 17269.8
1406 -5216.85 -2084.61 25070.3 362.277 5840.51 11618.5
1407 -5759.57 -1039.36 23006.8 -168.814 6344.07 4887.65
1408 -5517.33 524.022 18728 -769.021 4203.39 -1641.91
1409 -4328.58 1906.41 13262.3 -2629.33 1242.35 -6725.05
1410 -2928.07 2845.39 8018.86 -5649.84 -1433 -9837.95
1411 -2881.65 3514.66 3994.56 -7993.79 -4573.3 -11437
1412 -4847.59 4029.38 1580.11 -8948.94 -8417.57 -12891.4
1413 -7877.54 3650.76 926.233 -8849.59 -11628.2 -14806.6
1414 -9291.02 790.668 2278.91 -7373.08 -10824 -15681.5
1415 -6911.59 -5122.51 5718.41 -4260.76 -4544.34 -13672.3
1416 -4114.63 -11189.7 9560.78 -1742.68 -1025.57 -9788.18
1417 -3165.04 -16250.9 12997.5 543 -1544.68 -4592.53
1418 -4672.64 -19351.3 15859.6 3548.61 -2713.45 1258.05
1419 -9101.82 -18790.7 16657.4 6032.23 -5036.29 5810.01
1420 -12890.3 -16303.3 15722 8705.04 -5293.79 8647.78
1421 -13192.8 -14998.7 13966.5 11713 -1508.07 10186.3
1422 -10236.3 -14895.9 12131.5 12357.7 2301 10131.9
1423 -5493.5 -14997.2 11388.2 9624.12 4684.44 8911.25
1424 -643.923 -14518.1 12150.3 4023.03 6560.58 6866.68
1425 3747.03 -13364.3 13622.9 -3871.41 9048.37 3520.13
1426 6875.59 -12262.5 14937.4 -12229 12124.8 -1156.79
1427 7125.94 -12282.2 15873.1 -18101.3 13746.8 -6280.91
1428 4530.15 -13261.3 16230 -20844.9 12025.7 -11437.7
1429 638.579 -13862.9 15901.5 -20736.2 6307.08 -16116
1430 -3373.74 -12754.6 14547.1 -19432.5 -1404.59 -19342.5
1431 -7914 -9752.26 12262.9 -19395.4 -7392.3 -19948.4
1432 -12991.7 -5969.56 10501.9 -19549.5 -9638.64 -17062.2
1433 -16560.9 -2996.52 10318.6 -17739.9 -8397.23 -10320.1
1434 -16239.2 -1808.16 11288.4 -13532.4 -5319.99 102.323
1435 -12074.5 -2479.51 11985.3 -6923.89 -194.304 11326.1
1436 -6063.75 -3917.78 11933.3 1302.85 7911.1 19014
1437 1777.85 -3397.41 12148.3 7923.16 15233.4 21735.8
1438 12454.5 1291.69 13833.2 10197.3 17733.8 20166.1
1439 21858.5 6785.75 14814.2 8189.95 16215.9 16077
1440 24620.5 8897.4 12549.7 3104.04 11574.7 10968.7
1441 20394.8 7623.93 7480.69 -3448.36 4050.97 5205.55
1442 10682.8 4287.34 1384.95 -8803.56 -4167.41 -557.253
1443 -704.465 1423.49 -3072.52 -11107.1 -10127.1 -6296.87
1444 -9147.09 1144.97 -4161.74 -10294.6 -12606.7 -12155.5
1445 -14323 2992.54 -2477.08 -6840.8 -12648.8 -16565
1446 -17849.9 5754.17 1532.97 -1991.85 -11834.4 -17455.7
1447 -20066.4 8533.46 8054.54 2937.91 -10308.4 -14527.6
1448 -19966.3 9492.59 15615.4 7521.91 -6948.02 -10857.2
1449 -16480.9 6944.05 20988.9 10966.7 -2544.44 -9312.91
1450 -9662.82 1347.26 21222.6 12224.6 663.331 -10089.7
1451 -1377.57 -4572.27 16112.9 10537.5 1333.67 -10995.9
1452 4923.28 -7972.18 8579.75 6620.36 740.334 -9825.87
1453 6758.99 -8026.3 2106.82 2788.85 870.495 -7152.14
1454 4592.61 -6156.27 -1601.23 599.968 1486.87 -4906.16
1455 1067.37 -4049.46 -2978.77 222.413 827.001 -4276.1
1456 -1846.97 -2595.88 -2869.01 1094.89 -1502.35 -5375.81
1457 -3752.4 -1972.51 -1658.54 2628.28 -3890.74 -7208.75
1458 -4692.73 -1862.72 1101.44 4937.11 -4247.16 -8591.46
1459 -4773.91 -1902.71 5548.21 8223.01 -1383.62 -8515.41
1460 -4294.55 -1365.86 10727 11286.4 3688.9 -6419.31
1461 -3956.36 133.977 15119.1 12340.8 8519.42 -2437
1462 -4090.43 2295.76 17339.4 10079.9 10046.1 1514.71
1463 -5027.88 4607 17181.1 4338.37 5856.3 3685.65
1464 -6288.1 6759.28 15772.8 -2857.98 -2393.54 4878.84
1465 -6565.88 8100.87 14226.1 -9545.22 -11351.8 5564.65
1466 -5275.5 8375.59 13041.9 -14893 -17557.4 5652.17
1467 -2937.69 8226.37 12192.3 -18191.9 -18535.6 6082.23
1468 301.923 7904.94 11419 -18597.3 -14417 7103.36
1469 4818.86 7363.24 11272.5 -15237.5 -6717.44 8253.11
1470 10570.9 7217.43 12941.1 -8953.25 1608.27 8572.28
1471 17128.1 8075.78 16615.3 -2826.9 7258.13 7023.68
1472 22562.5 9689.65 21478.7 1048.61 9178.91 3124.51
1473 24303.3 11232.9 27092 2907.82 7794.26 -2889.47
1474 21364.1 11710.4 33345 4912.95 5021.77 -8953.68
1475 15746.7 9974.87 38887.8 7996.06 1917.08 -10812.8
1476 10761.7 5667.23 41565.7 10483 -2179.92 -6428.54
1477 8697.65 -236.003 40540.9 10718.5 -7110.51 1872.55
1478 8424.45 -5527.95 37189.8 9279.59 -11365.1 8652.53
1479 7632.21 -8559.89 33327.8 7627.14 -13202.9 9332.47
1480 6780.1 -9243.93 29383.9 6376.81 -12012 5256.98
1481 7836.67 -7897.61 25972.5 6345.91 -6762.85 1497.21
1482 11619 -5296.17 23663.5 7498.32 2133.04 1238.32
1483 15893.3 -3096.54 21603.8 6189.11 8393.57 2083.17
1484 18323.7 -2928.82 18598.7 2103.79 8820.09 2455.72
1485 17354.7 -4410.37 15010.2 -3383.9 3247.07 1625.66
1486 13211.3 -5611.78 12642.7 -7717.17 -5219.1 8.57549
1487 8206.35 -5725.88 12193.6 -8416.06 -10869.6 -147.749
1488 4002.96 -5261.25 12719.8 -8063.74 -13444.5 934.269
1489 531.358 -4437.31 13448.9 -8039.46 -13728.6 3154.56
1490 -3457.99 -2987.98 14313 -7290.51 -11392.6 6290.73
1491 -7744.76 -1046.47 15446.7 -4879.19 -5603.3 9070.06
1492 -10391.2 792.062 17121.9 -329.908 4431.72 10582.1
1493 -10327 2132.93 19156.7 4531.83 15525.3 9705.98
1494 -9226.38 2665.09 20111.9 6071.8 21111.5 4973.39
1495 -9584.77 2686.72 19379.2 3547.33 18924.7 -1824.79
1496 -11738.7 2272.25 17669.2 -1267.81 11304.6 -7231.43
1497 -12884.3 1051.94 15763.5 -4655.33 5091.1 -8590.72
1498 -12179.5 -963.362 13554.1 -6060.58 2206.5 -6610.79
1499 -10031.5 -3296.82 11089.4 -6501.89 887.87 -2999.55
1500 -6642.84 -5713.19 8712.78 -6532.12 197.325 1054.68
1501 -2541.52 -7995.89 6910.74 -6059.65 -253.864 4525.36
1502 1187.52 -9924.17 6902.29 -4885.8 -756.131 6329.86
1503 3733.2 -11626 9222.33 -3320.93 -1209.55 6186.15
1504 5300.56 -12868.9 13686.7 -1810.06 -799.417 5419.06
1505 6024.64 -12824.5 18872.6 221.979 1173.13 6255.84
1506 6447.14 -10849.8 22081.7 4624.44 4348.45 9966.48
1507 8212.59 -8220.47 21507.7 11503.5 7161.17 14174.3
1508 10456.9 -7003.55 18290.8 16386.7 5308.27 14289.5
1509 11394.8 -7467.97 14782 16826.2 -2428.8 9063.02
1510 9170.08 -5850.08 12967.9 13301.7 -14836.3 395.59
1511 3492.19 1582.01 13323 9635.25 -26703.5 -8901.49
1512 -2512.53 9530.01 14347.3 8095.74 -31468.2 -14425.5
1513 -6065.44 9822.44 14896 6127.83 -28792.8 -13535.8
1514 -7286.19 4703.85 14736.2 2514.91 -23203.4 -9816.12
1515 -8022.48 1144.49 13388.1 -1893.8 -19293.1 -8545.15
1516 -8292.73 -111.832 11058.4 -6166.42 -17479.4 -9410.73
1517 -7938.55 -436.863 8497.54 -9134.07 -16233.2 -9541.07
1518 -7946.8 -367.589 6576.23 -9700.48 -14363.9 -7637.76
1519 -8456.96 -379.427 5254.03 -7529.04 -11697.3 -4596.84
1520 -8152.92 -1033.22 3694.7 -2399.73 -8809.52 -2062.41
1521 -5643.15 -2166.16 1456.94 6010.94 -5106.46 -191.701
1522 -1627.03 -2808.95 -716.411 15712.3 385.47 1887.01
1523 717.826 -2351.93 -2056.38 22113.2 5226.56 3483.27
1524 -547.611 -1602.83 -1922.1 23828.9 7424.81 3556.44
1525 -4773.7 -1789.32 9.89992 20674.8 6528.25 1829.04
1526 -9271.62 -4113.49 3384.07 12974.2 4173.71 -228.829
1527 -9212.6 -8888.35 7155.94 4187.63 4378.96 -781.053
1528 -2471.46 -15058.2 10083.8 -3435.48 6849 -886.629
1529 4536.19 -19066.6 11970.6 -8891.29 5979.81 -3709.32
1530 4059.27 -18371 12982.3 -11351.9 -603.218 -9591.94
1531 -807.551 -15783.6 12717.1 -11683.1 -7174.73 -13897.2
1532 -3895.12 -15130.7 11427.3 -10975.7 -8186.38 -12923.6
1533 -6525.08 -15462.6 11180.9 -9003.84 -5270.18 -9332.01
1534 -10334.7 -14625.3 13073.4 -6033.84 -1458.88 -7418.32
1535 -12923.4 -12633.8 17210.8 -3655.09 5573.43 -8520.57
1536 -13239.4 -10352.5 21395.2 -1968.04 13357.5 -10085
1537 -12740.4 -8466.3 22249.7 1431.08 14901.8 -7594.15
1538 -12153.3 -6261.81 21197.5 4511.82 12449.8 -4102.42
1539 -11455 -3037.27 21214.6 4050.88 10450.1 -4433.84
1540 -9867.66 800.902 22290 861.621 8014.92 -7334.36
1541 -6952.13 4191.74 23561.8 -2438.96 4976.93 -9779.88
1542 -3966.05 5893.15 24861 -3844.81 2633.84 -10890.9
1543 -2008.6 5460.6 26117.9 -3414.51 1547.34 -11587.8
1544 -934.165 3382.71 26988.8 -1709.82 1064.68 -12385.6
1545 116.999 673.927 26810.6 875.51 -25.7437 -12142.9
1546 1744.23 -1716.28 24932 3374.64 -2291.43 -9635.07
1547 3147.11 -3082.67 22115.4 5111.34 -5091.3 -5539.8
1548 2796.28 -3169.52 19715.5 7061.44 -7205.05 -758.629
1549 706.5 -1913 18230.4 9949.98 -7574.7 4894.37
1550 -2127.55 706.271 17761.3 12481.4 -6315.99 10949.3
1551 -4758.65 4334.82 17782.9 13027.9 -4691.01 16601.5
1552 -6181.46 8272.48 17467.4 11307.3 -3506.59 20114.5
1553 -6113.93 11806.9 16769.2 8352.1 -2768.97 18739.9
1554 -4992.97 14011.6 16322.3 4845.64 -2572.09 11534.8
1555 -3433.21 14219.5 16293.4 52.9034 -3974.97 1824.28
1556 -2475.4 12876.2 15673.9 -5214.16 -6133.38 -5547.33
1557 -2517.37 11332.2 15142.5 -9022.67 -5039.13 -9523.76
1558 -3818.52 10448.8 15022.3 -10362.2 -1427 -11871.9
1559 -6121.9 9848.87 14358.3 -9183.84 276.428 -13311
1560 -7707.64 7373.19 12278.2 -6347.21 -893.762 -11926.4
1561 -7594.31 1738.94 9531.36 -3024.87 -3334.61 -6414.93
1562 -6989.13 -4580.88 7768.73 -604.889 -4799.87 -828.136
1563 -6849.66 -8997.77 6580.87 1533.84 -5303.43 2412.68
1564 -6690.94 -10838.1 5324.19 5018.16 -4860.17 5233.51
1565 -5971.41 -11125.1 4144.3 9765.57 -1736.8 9216.08
1566 -4864.74 -10863.4 3061.92 13729 3458.33 13519.1
1567 -4106.76 -10800.7 1620 14831.6 7298.31 16138.3
1568 -3414.23 -11335.2 -483.658 13582.1 7977.98 15897.3
1569 -2966.77 -12118.5 -2622.43 11283.6 6364.23 12365.3
1570 -3918.11 -11574.1 -3475.72 7603.91 4246.64 5838.35
1571 -5606.46 -9177.21 -3015.06 1566.48 2040.01 -2273.83
1572 -6393.74 -6522.89 -2201.86 -4785.49 -1509.99 -8138.95
1573 -6367.67 -5007.43 -1723.18 -8384.43 -5831.63 -9767.17
1574 -6601.39 -4571.64 -1872.02 -8965.83 -10401.7 -8228.83
1575 -6963.9 -4843.95 -2977.87 -7333.43 -15596 -4070.09
1576 -6644.96 -4699.55 -4445.92 -5207.31 -19761.4 604.556
1577 -6134.88 -3060.61 -5050.01 -3864.93 -21074.5 2829.17
1578 -6289.32 -123.505 -3839.95 -2518.01 -20318.3 2462.17
1579 -7025.28 3492.39 -888.603 10.2597 -18192.3 1405.1
1580 -7508.59 7212.47 3332.85 4115.33 -14046.8 2210.56
1581 -6543.39 9892.8 7933.38 8896.05 -8065.73 5721.11
1582 -3477.45 9880.18 11745.3 12334.6 -2607.96 10020.5
1583 996.253 7011.5 14344.8 13437.9 430.388 12971.7
1584 5390.03 2803.49 15671.3 12408.7 605.591 12351.5
1585 8149.01 -299.836 16392.2 9360.68 -1104.54 6602.9
1586 7887.67 23.0765 16945.5 4456.93 -2577.58 -2646.31
1587 4925.74 3539.26 16578.1 -1162.31 -4131.84 -11685.2
1588 682.025 7530.27 14488.7 -5138.61 -7606.74 -17702.8
1589 -3491.7 10564.7 11189.5 -6103.29 -12610.4 -20820.6
1590 -6612.6 12313.1 7873.64 -4232.57 -17928.9 -21853.1
1591 -8314.18 12373.9 5390.61 -1105.66 -22340.5 -21648
1592 -9108.72 10836.4 3994.47 1189.5 -23967.6 -21423.7
1593 -9429.24 7578.41 3265.27 1798.16 -22152.8 -20310.8
1594 -9506.25 2917.89 2799.58 1390.71 -17081.1 -16602.5
1595 -9709.68 -1763.15 2743.83 1721.97 -9336.89 -9807.11
