# step strain stress
#
10800 0.539 62.4546
10850 0.5415 62.5729
10900 0.544 62.5459
10950 0.5465 62.9066
11000 0.549 62.8398
11050 0.5515 63.0057
11100 0.554 63.0627
11150 0.5565 62.9626
11200 0.559 63.2206
11250 0.5615 63.819
11300 0.564 63.6777
11350 0.5665 63.347
11400 0.569 63.6178
11450 0.5715 64.0178
11500 0.574 63.8975
11550 0.5765 64.1282
11600 0.579 64.2862
11650 0.5815 64.4107
11700 0.584 64.478
11750 0.5865 64.5749
11800 0.589 64.2358
11850 0.5915 64.9929
11900 0.594 64.8538
11950 0.5965 64.732
12000 0.599 64.841
12050 0.6015 64.9685
12100 0.604 65.5056
12150 0.6065 65.4039
12200 0.609 65.1652
12250 0.6115 65.2868
12300 0.614 65.7063
12350 0.6165 65.8123
12400 0.619 65.427
12450 0.6215 65.7818
12500 0.624 66.0445
12550 0.6265 66.1452
12600 0.629 66.2242
12650 0.6315 66.1663
12700 0.634 66.3347
12750 0.6365 66.0475
12800 0.639 66.5266
12850 0.6415 66.5685
12900 0.644 66.3961
12950 0.6465 66.4566
13000 0.649 66.7272
13050 0.6515 66.8035
13100 0.654 66.4145
13150 0.6565 66.8028
13200 0.659 66.6706
13250 0.6615 67.26
13300 0.664 66.9846
13350 0.6665 66.9966
13400 0.669 67.1296
13450 0.6715 67.4441
13500 0.674 67.3083
13550 0.6765 67.0256
13600 0.679 67.1847
13650 0.6815 67.4792
13700 0.684 67.572
13750 0.6865 67.5307
13800 0.689 67.1476
13850 0.6915 67.7007
13900 0.694 67.7833
13950 0.6965 68.0372
14000 0.699 67.8056
14050 0.7015 67.8283
14100 0.704 67.8419
14150 0.7065 68.3602
14200 0.709 68.2055
14250 0.7115 68.4206
14300 0.714 68.0943
14350 0.7165 68.1027
14400 0.719 68.1786
14450 0.7215 68.713
14500 0.724 68.2424
14550 0.7265 68.4685
14600 0.729 68.6153
14650 0.7315 68.672
14700 0.734 69.0376
14750 0.7365 68.6768
14800 0.739 68.8099
14850 0.7415 68.898
14900 0.744 69.2327
14950 0.7465 69.3644
15000 0.749 69.3102
15050 0.7515 69.0776
15100 0.754 69.0031
15150 0.7565 69.389
15200 0.759 69.5339
15250 0.7615 69.4273
15300 0.764 69.3985
15350 0.7665 69.6377
15400 0.769 69.8272
15450 0.7715 69.8871
15500 0.774 70.0702
15550 0.7765 69.9192
15600 0.779 70.193
15650 0.7815 70.2698
15700 0.784 70.5478
15750 0.7865 70.5677
15800 0.789 70.2075
15850 0.7915 70.3551
15900 0.794 70.6601
15950 0.7965 70.9239
16000 0.799 70.909
16050 0.8015 70.9503
16100 0.804 71.0257
16150 0.8065 71.1824
16200 0.809 71.3688
16250 0.8115 71.4734
16300 0.814 71.4252
16350 0.8165 71.4699
16400 0.819 71.6373
16450 0.8215 72.107
16500 0.824 72.2606
16550 0.8265 72.1012
16600 0.829 72.1649
16650 0.8315 72.1901
16700 0.834 72.4913
16750 0.8365 72.7426
16800 0.839 72.6322
16850 0.8415 72.3827
16900 0.844 71.6524
16950 0.8465 70.6902
17000 0.849 69.3908
17050 0.8515 67.4281
17100 0.854 62.0902
17150 0.8565 57.7701
17200 0.859 51.0758
17250 0.8615 41.8777
17300 0.864 33.9494
17350 0.8665 28.0707
17400 0.869 23.6603
17450 0.8715 19.3281
17500 0.874 14.1037
17550 0.8765 10.3464
17600 0.879 6.7604
17650 0.8815 4.39815
17700 0.884 3.13079
17750 0.8865 2.49414
17800 0.889 1.81017
17850 0.8915 1.94513
17900 0.894 2.51808
17950 0.8965 2.70916
18000 0.899 2.88493
18050 0.9015 3.07117
18100 0.904 3.03194
18150 0.9065 2.92721
18200 0.909 2.79481
18250 0.9115 2.71757
18300 0.914 3.30952
18350 0.9165 3.24237
18400 0.919 2.72819
18450 0.9215 3.39837
18500 0.924 2.85408
18550 0.9265 2.97671
18600 0.929 2.82207
18650 0.9315 3.1582
18700 0.934 3.29455
18750 0.9365 3.07266
18800 0.939 3.34163
18850 0.9415 3.56411
18900 0.944 3.4546
18950 0.9465 3.33067
19000 0.949 4.29208
19050 0.9515 3.80765
19100 0.954 3.71676
19150 0.9565 4.18885
19200 0.959 3.91104
19250 0.9615 3.76233
19300 0.964 4.14825
19350 0.9665 3.69849
19400 0.969 3.16992
19450 0.9715 3.59955
19500 0.974 3.51654
19550 0.9765 3.53269
19600 0.979 3.12578
19650 0.9815 3.45201
19700 0.984 3.42044
19750 0.9865 4.05537
19800 0.989 4.12076
19850 0.9915 4.37676
19900 0.994 4.30214
19950 0.9965 3.97229
20000 0.999 3.96512
