# Time-averaged data for fix myMSD
# TimeStep MSD_X MSD_Y MSD_Z MSD_Total PotE Temperture
41800 0.828724 0.694664 0.7386 2.26199 -40700.7 709.551
41900 0.843478 0.689916 0.719749 2.25314 -40695.3 716.087
42000 0.915615 0.697554 0.74195 2.35512 -40679.8 711.57
42100 0.979333 0.695768 0.738431 2.41353 -40676.3 717.038
42200 0.9089 0.677144 0.705595 2.29164 -40694.1 728.946
42300 0.878865 0.727875 0.680539 2.28728 -40692.3 718.922
42400 0.858032 0.701883 0.685362 2.24528 -40685.5 716.633
42500 0.782315 0.688827 0.685236 2.15638 -40675.1 716.365
42600 0.775475 0.737212 0.710978 2.22367 -40701 739.097
42700 0.795879 0.733522 0.710922 2.24032 -40666 717.783
42800 0.795681 0.689452 0.69506 2.18019 -40660.4 713.411
42900 0.84064 0.694845 0.716905 2.25239 -40663 724.88
43000 0.869102 0.734168 0.731079 2.33435 -40663.8 724.165
43100 0.910506 0.747541 0.715754 2.3738 -40669 731.17
43200 0.956407 0.763485 0.721603 2.44149 -40673.1 735.344
43300 0.943615 0.796081 0.745502 2.4852 -40673.1 738.13
43400 0.961195 0.78705 0.782921 2.53117 -40654.9 718.541
43500 0.908416 0.748786 0.840737 2.49794 -40657.9 729.087
43600 0.903094 0.704526 0.83373 2.44135 -40663.5 736.629
43700 0.942206 0.684464 0.798441 2.42511 -40659 732.226
43800 0.929516 0.703493 0.755866 2.38887 -40643.2 725.134
43900 0.911063 0.694943 0.747762 2.35377 -40667 744.108
44000 0.870772 0.693446 0.712871 2.27709 -40653.9 731.515
44100 0.831154 0.719887 0.69976 2.2508 -40645 732.447
44200 0.855398 0.723331 0.686091 2.26482 -40639.2 735.115
44300 0.923314 0.749937 0.694359 2.36761 -40659.7 756.313
44400 0.94676 0.771096 0.774254 2.49211 -40657.5 750.297
44500 0.978926 0.766379 0.795407 2.54071 -40631.5 727.714
44600 0.915784 0.765506 0.802112 2.4834 -40634.3 739.067
44700 0.875402 0.738691 0.827949 2.44204 -40636.7 747.545
44800 0.850235 0.722879 0.810956 2.38407 -40630.7 743.035
44900 0.82831 0.724505 0.805625 2.35844 -40654.7 763.569
45000 0.861008 0.716963 0.748106 2.32608 -40644.2 749.94
45100 0.920473 0.726735 0.743292 2.3905 -40645.8 749.544
45200 0.939085 0.746946 0.72572 2.41175 -40634.6 743.127
45300 0.928669 0.714846 0.700428 2.34394 -40614.4 733.033
45400 0.87122 0.645519 0.721118 2.23786 -40625 750.437
45500 0.848198 0.627552 0.736092 2.21184 -40649.4 764.485
45600 0.862561 0.638678 0.749593 2.25083 -40641.8 752.732
45700 0.957949 0.675442 0.728923 2.36231 -40659.3 767.092
45800 1.01019 0.694207 0.737408 2.44181 -40638.8 744.505
45900 1.02359 0.702642 0.774336 2.50056 -40657 770.963
46000 1.08002 0.731522 0.802186 2.61373 -40644.7 761.348
46100 1.12033 0.758549 0.780583 2.65946 -40631.6 751.494
46200 1.07881 0.76189 0.791125 2.63182 -40636.3 758.08
46300 0.982718 0.749432 0.771797 2.50395 -40616.4 748.298
46400 0.888995 0.744861 0.703963 2.33782 -40631.6 767.505
46500 0.802228 0.726569 0.706511 2.23531 -40636.5 766.283
46600 0.807558 0.716205 0.689238 2.213 -40642.7 767.653
46700 0.875114 0.720522 0.710539 2.30617 -40648.1 767.91
46800 0.912043 0.722677 0.70869 2.34341 -40642.1 768.752
46900 0.90647 0.727239 0.738677 2.37239 -40623.2 753.964
47000 0.902174 0.786514 0.772391 2.46108 -40612.9 756.511
47100 0.911257 0.79699 0.741979 2.45023 -40615.4 769.814
47200 0.913528 0.799768 0.742216 2.45551 -40624.8 770.569
47300 0.889357 0.771598 0.719901 2.38086 -40615.8 766.28
47400 0.857537 0.754713 0.763248 2.3755 -40607.9 765.529
47500 0.873526 0.737163 0.750472 2.36116 -40586.7 758.2
47600 0.934825 0.696593 0.729433 2.36085 -40606.5 780.315
47700 0.955475 0.709162 0.713285 2.37792 -40585.6 764.384
47800 0.932361 0.742119 0.713102 2.38758 -40566.1 761.663
47900 0.919999 0.707826 0.751728 2.37955 -40589.9 787.246
48000 0.852341 0.719905 0.752 2.32425 -40602.4 788.974
48100 0.852688 0.735252 0.783497 2.37144 -40584.2 767.867
48200 0.838925 0.713942 0.805568 2.35844 -40565 768.652
48300 0.872873 0.731161 0.796698 2.40073 -40559.3 773.284
48400 0.893151 0.711416 0.763406 2.36797 -40610 813.097
48500 0.868106 0.694749 0.779611 2.34247 -40590.7 782.603
48600 0.873624 0.747382 0.761736 2.38274 -40609.2 801.438
48700 0.838262 0.793 0.757995 2.38926 -40585.2 773.927
48800 0.834009 0.729983 0.727689 2.29168 -40583.1 782.386
48900 0.843018 0.666066 0.697025 2.20611 -40580.7 785.31
49000 0.840667 0.670972 0.67773 2.18937 -40579.8 789.736
49100 0.839623 0.677247 0.651917 2.16879 -40592.8 797.176
49200 0.866048 0.704997 0.684712 2.25576 -40600.8 800.58
49300 0.839164 0.756904 0.675138 2.27121 -40572.9 773.201
49400 0.798386 0.752034 0.690204 2.24062 -40575.6 785.863
49500 0.810737 0.737946 0.696183 2.24487 -40561.1 780.079
49600 0.891311 0.71899 0.711323 2.32162 -40573.8 802.82
49700 0.949674 0.701992 0.781202 2.43287 -40544.7 777.057
49800 0.97275 0.700302 0.766679 2.43973 -40565.4 800.834
49900 0.9434 0.740358 0.738211 2.42197 -40547.2 781.612
50000 0.946378 0.766952 0.782042 2.49537 -40559.2 801.607
50100 0.96003 0.78718 0.785761 2.53297 -40574 810.247
50200 0.937038 0.821848 0.798722 2.55761 -40574 808.181
50300 0.98305 0.808676 0.786306 2.57803 -40564.3 798.926
50400 0.991615 0.80121 0.783295 2.57612 -40574.1 804.852
50500 0.972291 0.826771 0.808379 2.60744 -40558.3 792.754
50600 0.93884 0.801331 0.836669 2.57684 -40557.8 801.054
50700 0.917699 0.763852 0.869097 2.55065 -40573.4 813.886
50800 0.935843 0.773851 0.869209 2.5789 -40538.7 792.22
50900 0.987728 0.803003 0.823301 2.61403 -40526.5 796.399
51000 0.976318 0.770562 0.813634 2.56051 -40529.6 807.436
51100 0.942317 0.729279 0.799254 2.47085 -40559.9 825.848
51200 0.941983 0.70428 0.818816 2.46508 -40575.7 824.866
51300 0.919585 0.724032 0.828049 2.47167 -40566.9 814.307
51400 0.858373 0.755898 0.806039 2.42031 -40539.4 792.363
51500 0.841105 0.78816 0.792536 2.4218 -40541.5 808.617
51600 0.88208 0.82077 0.767978 2.47083 -40540.5 811.498
51700 0.92527 0.811746 0.778433 2.51545 -40533.6 808.429
51800 0.970619 0.830403 0.797205 2.59823 -40553.4 824.593
51900 0.965283 0.806445 0.814606 2.58633 -40563.8 832.848
52000 0.951794 0.781962 0.808101 2.54186 -40581.5 833.731
52100 0.886829 0.753857 0.788406 2.42909 -40570 812.284
52200 0.863536 0.748735 0.793273 2.40554 -40578.8 826.053
52300 0.866694 0.754718 0.794043 2.41545 -40573.6 814.552
52400 0.837163 0.76156 0.814755 2.41348 -40547.3 803.704
52500 0.823325 0.749322 0.79869 2.37134 -40549.5 819.408
52600 0.840529 0.735045 0.82255 2.39812 -40531.2 813.484
52700 0.861474 0.737035 0.775491 2.374 -40538.8 826.175
52800 0.890126 0.718724 0.712779 2.32163 -40557.8 839.144
52900 0.926544 0.691754 0.743336 2.36163 -40527.1 819.421
53000 0.901155 0.725672 0.756423 2.38325 -40553 840.051
53100 0.873747 0.752201 0.779369 2.40532 -40516 814.328
53200 0.865571 0.76981 0.801308 2.43669 -40536.3 841.773
53300 0.892056 0.75077 0.770423 2.41325 -40537.4 831.487
53400 0.94823 0.765698 0.750888 2.46482 -40555.6 850.13
53500 0.995849 0.729592 0.733169 2.45861 -40537.7 824.168
53600 1.02174 0.718364 0.739361 2.47947 -40546.3 832.719
53700 0.995777 0.752818 0.741057 2.48965 -40511.2 816.833
53800 0.987897 0.791058 0.744593 2.52355 -40522.2 835.764
53900 0.924199 0.778785 0.79565 2.49863 -40528.5 838.989
54000 0.903726 0.784162 0.793317 2.48121 -40504.3 822.502
54100 0.92384 0.814266 0.783305 2.52141 -40501.4 835.392
54200 0.941592 0.821795 0.754534 2.51792 -40520.1 844.683
54300 0.915129 0.795953 0.759864 2.47095 -40549.3 869.454
54400 0.913824 0.793696 0.778242 2.48576 -40540.9 847.771
54500 0.981645 0.790842 0.83134 2.60383 -40553.2 850.017
54600 0.995556 0.811064 0.851814 2.65843 -40547.7 846.808
54700 0.973875 0.790424 0.83413 2.59843 -40551 846.316
54800 0.968776 0.792799 0.815862 2.57744 -40533.9 835.456
54900 0.95341 0.774021 0.782045 2.50947 -40505.3 828.305
55000 0.92994 0.770569 0.763551 2.46406 -40515.3 847.58
55100 0.917056 0.757412 0.76114 2.43561 -40513.9 849.65
55200 0.896075 0.731024 0.677843 2.30494 -40520.1 849.945
55300 0.889173 0.707477 0.662985 2.25963 -40521.3 846.092
55400 0.933019 0.642123 0.665455 2.2406 -40525.4 853.61
55500 0.913457 0.672812 0.712723 2.29899 -40513.9 845.099
55600 0.961124 0.651345 0.731546 2.34401 -40542.4 870.319
55700 0.957454 0.668 0.717571 2.34302 -40517.1 844.013
55800 0.946581 0.684106 0.689713 2.3204 -40503.5 845.661
55900 0.917107 0.719915 0.677488 2.31451 -40519.2 862.145
56000 0.98515 0.731139 0.666743 2.38303 -40497.2 844.469
56100 1.09475 0.74502 0.68491 2.52468 -40514.3 865.537
56200 1.12949 0.77787 0.742723 2.65008 -40520.6 862.329
56300 1.11303 0.773379 0.758533 2.64494 -40484 838.668
56400 1.07971 0.737595 0.780351 2.59766 -40520.7 873.176
56500 1.04575 0.686786 0.760155 2.49269 -40525 872.578
56600 0.989463 0.669288 0.769316 2.42807 -40528.8 873.009
56700 0.928691 0.690553 0.77966 2.3989 -40514.7 857.11
56800 0.909723 0.736851 0.778849 2.42542 -40506.2 856.809
56900 0.925705 0.731331 0.775667 2.4327 -40504 862.437
57000 0.951596 0.724766 0.778872 2.45523 -40506.3 869.97
57100 0.963692 0.715146 0.812786 2.49162 -40506.1 870.334
57200 1.01017 0.686014 0.830774 2.52696 -40503.1 867.569
57300 0.9976 0.661625 0.844994 2.50422 -40490.2 868.321
57400 1.00073 0.670719 0.835336 2.50679 -40487 866.062
57500 1.01234 0.687374 0.806401 2.50612 -40505.4 880.463
57600 0.936992 0.705594 0.78263 2.42522 -40504.1 878.41
57700 0.861602 0.696806 0.724283 2.28269 -40502.7 878.627
57800 0.875363 0.683964 0.730616 2.28994 -40505.7 878.512
57900 0.900091 0.7071 0.769365 2.37656 -40529.5 894.583
58000 0.93332 0.699336 0.768811 2.40147 -40515.7 876.752
58100 0.926186 0.730364 0.763106 2.41966 -40480.8 860.058
58200 0.954174 0.711891 0.749422 2.41549 -40471.5 861.69
58300 0.915593 0.67476 0.742074 2.33243 -40495.5 889.012
58400 0.969977 0.694821 0.714143 2.37894 -40510.8 905.278
58500 1.02203 0.697572 0.699893 2.41949 -40486.3 873.622
58600 1.03246 0.697801 0.723757 2.45402 -40484.9 873.364
58700 1.04197 0.717878 0.791492 2.55134 -40474.2 878.757
58800 0.975992 0.732562 0.749892 2.45845 -40469.7 880.764
58900 0.94893 0.735382 0.679545 2.36386 -40497.1 894.319
59000 0.908735 0.718989 0.672574 2.3003 -40458.6 867.93
59100 0.889139 0.716722 0.720288 2.32615 -40479.4 893.603
59200 0.850175 0.678354 0.716969 2.2455 -40468 883.564
59300 0.895331 0.666945 0.716557 2.27883 -40476.6 895.771
59400 0.917651 0.670062 0.701361 2.28907 -40467.6 886.87
59500 0.906894 0.701578 0.696687 2.30516 -40488.6 904.895
59600 0.924727 0.735332 0.693713 2.35377 -40466.1 883.149
59700 0.941749 0.768436 0.657294 2.36748 -40440.9 880.705
59800 0.893425 0.797603 0.645817 2.33685 -40427.4 882.32
59900 0.870427 0.793722 0.664819 2.32897 -40467.8 918.867
60000 0.854705 0.799303 0.675607 2.32961 -40467.1 904.504
