# Time-averaged data for fix myMSD
# TimeStep c_msd1[1] c_msd1[2] c_msd1[3] c_msd1[4] c_thermo_temp
56100 2.38577 0.951374 0.877171 4.21431 794.629
56200 2.58259 1.0008 0.798999 4.38239 808.553
56300 2.57068 1.07876 0.8136 4.46304 820.748
56400 2.50877 1.14972 0.83619 4.49468 843.907
56500 2.4642 1.18746 0.871202 4.52287 861.097
56600 2.46139 1.21717 0.825362 4.50392 830.872
56700 2.48043 1.42031 0.812354 4.71309 807.887
56800 2.75827 1.65257 0.81911 5.22995 792.869
56900 2.7852 1.82063 0.851182 5.45701 810.349
57000 2.7935 1.75885 0.905577 5.45792 857.934
57100 3.17738 1.55861 0.92925 5.66524 846.985
57200 3.46869 1.33678 0.918477 5.72395 790.991
57300 3.6297 1.20849 0.912807 5.751 789.692
57400 3.89459 1.18535 0.861007 5.94096 813.377
57500 3.84575 1.22814 0.851663 5.92555 825.25
57600 3.56277 1.18336 0.892489 5.63862 852.528
57700 2.82665 1.16811 0.890265 4.88502 832.938
57800 2.49958 1.33276 0.90655 4.73889 780.567
57900 2.51582 1.62449 0.95715 5.09747 784.194
58000 2.68596 1.78446 1.00169 5.47211 798.599
58100 2.53471 1.83386 0.992647 5.36121 836.383
58200 2.10489 2.01902 0.965166 5.08908 851.599
58300 1.86827 1.97894 0.984788 4.832 823.778
58400 1.76907 1.69366 0.992215 4.45495 777.104
58500 1.78371 1.38817 0.916286 4.08816 802.25
58600 2.07511 1.19636 0.841215 4.11268 845.527
58700 2.33665 1.12517 0.835503 4.29732 839.211
58800 2.1447 1.08746 0.850756 4.08291 845.912
58900 1.88769 1.00526 0.879456 3.7724 820.755
59000 1.86959 0.942048 0.83367 3.64531 851.593
59100 2.15682 0.930923 0.797848 3.88559 877.098
59200 2.56049 0.926864 0.82014 4.30749 867.869
59300 2.91014 0.955194 0.834865 4.7002 849.799
59400 3.09169 1.08941 0.802306 4.9834 836.611
59500 3.23869 1.20461 0.796734 5.24004 840.294
59600 3.25566 1.10567 0.749144 5.11047 841.677
59700 2.91438 1.05746 0.717322 4.68916 903.537
59800 2.3629 1.04996 0.739613 4.15247 875.399
59900 1.89814 1.01963 0.747136 3.6649 811.974
60000 1.76202 1.03248 0.758862 3.55336 849.122
60100 1.82898 1.1469 0.778871 3.75476 875.994
60200 2.01183 1.37797 0.799843 4.18965 837.508
60300 2.29568 1.39641 0.794938 4.48703 827.2
60400 2.88434 1.20334 0.867958 4.95563 812.716
60500 3.27426 1.09049 0.936325 5.30108 857.01
60600 3.59836 1.13452 0.938743 5.67162 905.541
60700 3.94812 1.11363 0.912079 5.97383 864.471
60800 3.83839 1.08644 0.888917 5.81375 810.75
60900 2.9477 1.10676 0.868929 4.92339 821.706
61000 1.95549 1.09696 0.882653 3.93511 894.397
61100 1.56464 1.16056 0.951795 3.67699 879.623
61200 1.6404 1.15513 0.983817 3.77935 850.744
61300 1.73586 1.37142 0.996995 4.10427 847.221
61400 1.79965 1.61374 0.98165 4.39504 854.203
61500 1.99237 1.62634 0.96247 4.58118 882.002
61600 2.14237 1.55577 0.94795 4.64608 885.705
61700 2.22303 1.52243 0.90931 4.65477 875.779
61800 2.36698 1.44756 0.969043 4.78358 850.148
61900 2.47925 1.55323 0.962176 4.99465 842.541
62000 2.46293 1.75914 0.950535 5.17261 854.306
62100 2.65694 1.87108 0.984131 5.51215 911.575
62200 2.78921 1.90646 0.973082 5.66875 903.203
62300 2.75187 1.92829 0.962805 5.64296 879.565
62400 2.71519 1.75479 0.988233 5.45821 839.099
62500 2.648 1.5952 1.01991 5.26311 832.31
62600 2.30252 1.55989 1.02402 4.88643 874.294
62700 1.86874 1.65096 1.02045 4.54015 851.193
62800 1.64587 1.57 1.03727 4.25314 887.739
62900 1.70016 1.39501 1.00377 4.09894 900.175
63000 2.00225 1.32886 0.957486 4.2886 914.435
63100 2.1966 1.33596 0.905837 4.4384 876.107
63200 2.03278 1.34818 0.904501 4.28546 863.377
63300 2.11431 1.45535 0.882152 4.45181 868.145
63400 2.06019 1.556 0.930597 4.54679 860.36
63500 1.85722 1.67892 0.966524 4.50266 875.202
63600 2.04257 1.83484 1.05631 4.93372 907.542
63700 2.53453 1.86711 1.05668 5.45832 915.938
63800 2.76206 1.68343 1.11867 5.56416 862.375
63900 2.2517 1.60952 1.13241 4.99363 846.315
64000 1.6404 1.66772 1.04037 4.34849 810.795
64100 1.54412 1.64888 0.990628 4.18363 836.74
64200 1.61201 1.55737 0.94424 4.11362 883.171
64300 1.93378 1.49275 1.01409 4.44062 887.347
64400 2.21863 1.51407 1.05621 4.7889 898.676
64500 2.22833 1.61679 1.08079 4.92592 931.844
64600 1.99771 1.73926 1.11047 4.84744 944.801
64700 2.09116 1.85808 1.07751 5.02675 918.629
64800 2.51581 1.83071 1.08567 5.43219 884.676
64900 2.87876 1.78507 1.06929 5.73312 881.707
65000 3.06024 1.776 1.05497 5.89122 914.099
65100 3.15588 1.86339 1.03177 6.05104 917.567
65200 3.09202 1.96004 0.927856 5.97991 924.891
65300 3.28637 1.99754 0.94499 6.2289 867.56
65400 3.57824 2.01752 1.01664 6.61239 855.046
65500 3.28522 2.01509 1.07102 6.37133 900.564
65600 2.83961 1.94874 1.08989 5.87825 934.303
65700 2.50763 1.95263 1.10067 5.56093 920.305
65800 2.4386 2.1993 1.04014 5.67804 888.368
65900 2.5468 2.52715 1.06392 6.13786 911.708
66000 2.57639 2.82461 1.10067 6.50167 932.839
66100 2.59753 2.72109 1.03701 6.35564 893.453
66200 2.6776 2.57997 1.03 6.28758 900.288
66300 2.62559 2.31012 1.1176 6.05331 924.181
66400 2.55572 2.14393 1.17531 5.87497 938.418
66500 2.50603 1.98819 1.24991 5.74413 934.875
66600 2.405 1.88464 1.22935 5.51899 901.241
66700 2.48367 1.87087 1.18213 5.53667 883.802
66800 2.40731 2.02462 1.23111 5.66304 893.223
66900 2.06479 2.24953 1.16863 5.48295 912.832
67000 2.0106 2.30443 1.13934 5.45438 938.469
67100 2.06018 2.10261 1.08771 5.25051 923.087
67200 1.9944 1.95812 1.02577 4.97829 906.302
67300 1.87274 1.88961 1.14348 4.90583 910.441
67400 2.08314 1.86307 1.15659 5.1028 908.88
67500 2.4105 2.01023 1.11494 5.53568 977.853
67600 2.76611 2.17857 1.0858 6.03048 948.704
67700 2.92872 2.25045 1.14611 6.32527 905.144
67800 2.84544 2.11945 1.1149 6.0798 910.801
67900 2.85869 2.13667 1.15338 6.14874 919.761
68000 3.24358 2.26443 1.21678 6.72479 897.786
68100 3.64078 2.51231 1.1488 7.30189 927.01
68200 3.70256 2.73865 1.0635 7.50471 954.917
68300 3.5455 3.04752 1.11256 7.70558 957.085
68400 2.93425 2.87077 1.14073 6.94574 921.186
68500 2.51913 2.52798 1.16813 6.21524 893.211
68600 2.25506 2.35187 1.204 5.81092 923.044
68700 2.12752 2.08009 1.17727 5.38488 931.808
68800 2.28736 2.01197 1.13923 5.43855 935.23
68900 2.38815 1.93731 1.08296 5.40842 943.258
69000 2.61783 2.05183 1.05458 5.72424 948.771
69100 2.88059 2.16362 1.02756 6.07176 918.859
69200 2.98409 2.02449 0.991062 5.99964 911.929
69300 3.05299 1.90719 1.00013 5.96031 894.599
69400 2.93469 1.787 1.04733 5.76902 942.448
69500 2.77919 1.77017 1.05906 5.60843 947.925
69600 2.53487 1.79882 1.04217 5.37585 970.57
69700 2.63638 1.75811 1.12064 5.51512 939.742
69800 2.77667 1.67413 1.05476 5.50557 900.158
69900 3.12791 1.65496 0.972758 5.75562 920.206
70000 3.33787 1.65389 0.932228 5.92399 956.292
70100 3.33728 1.74044 0.978162 6.05588 961.002
70200 3.09596 1.99254 1.0242 6.1127 958.161
70300 2.87241 2.30157 1.05768 6.23166 925.44
70400 2.62382 2.44326 0.972598 6.03969 938.221
70500 2.70814 2.61815 0.966538 6.29282 962.508
70600 2.73045 2.69275 1.15055 6.57375 977.999
70700 2.66489 2.6527 1.26038 6.57796 991.975
70800 2.69715 2.47936 1.28053 6.45704 951.677
70900 2.28282 2.17026 1.33019 5.78327 911.264
71000 2.05723 1.92205 1.32612 5.3054 935.538
71100 2.40822 2.01421 1.23068 5.6531 971.904
71200 3.2055 2.21837 1.16218 6.58606 965.29
71300 3.75201 2.24187 1.13576 7.12963 962.213
71400 3.88709 2.1062 1.19349 7.18678 980.599
71500 4.24578 1.90438 1.23398 7.38414 963.591
71600 4.15814 1.79762 1.19194 7.1477 946.194
71700 3.80471 1.90455 1.13001 6.83927 918.574
71800 3.48109 2.09591 1.09194 6.66894 920.765
71900 3.13319 2.10533 1.17588 6.41439 944.608
72000 2.77244 2.119 1.22795 6.11939 961.318
72100 2.45554 2.16773 1.20051 5.82378 1001.7
72200 2.1035 2.34506 1.20659 5.65515 958.511
72300 1.81802 2.51029 1.19974 5.52805 957.928
72400 1.83988 2.6897 1.18938 5.71896 998.554
72500 2.13801 2.64926 1.13043 5.9177 1056.9
72600 2.44344 2.57988 1.16794 6.19125 987.607
72700 2.65491 2.1719 1.17953 6.00633 976.465
72800 2.45992 1.85481 1.21798 5.53271 972.902
72900 2.06331 1.63363 1.21071 4.90765 941.243
73000 2.08627 1.48746 1.16488 4.73861 1014.85
73100 2.23975 1.41428 1.11058 4.7646 1014.86
73200 2.15601 1.52212 1.1054 4.78353 1017.28
73300 1.93376 1.64871 1.04714 4.62962 976.798
73400 1.81358 1.59783 0.983025 4.39444 947.294
73500 1.60084 1.62467 0.991914 4.21743 1004.91
73600 1.7681 1.74848 1.06376 4.58035 966.979
73700 1.92553 1.83933 1.13426 4.89912 1027.78
73800 1.83734 1.81884 1.20582 4.862 1042.31
73900 1.80391 1.92519 1.29477 5.02387 999.87
74000 2.10201 2.07991 1.39798 5.5799 970.618
74100 2.37882 2.17365 1.47029 6.02275 939.289
74200 2.25131 2.15222 1.51717 5.9207 995.605
74300 2.13179 2.32502 1.43518 5.89199 1012.09
74400 2.0746 2.49924 1.36485 5.9387 1025.31
74500 1.96903 2.54459 1.36019 5.8738 1006.85
74600 2.04096 2.69101 1.33027 6.06224 975.916
74700 2.05878 2.63663 1.35201 6.04742 996.863
74800 2.10633 2.42178 1.30435 5.83246 1023.95
74900 2.27422 2.12755 1.25087 5.65264 1072.09
75000 2.46695 1.77621 1.26167 5.50482 1042.49
75100 2.3412 1.6582 1.28424 5.28365 1014.38
75200 2.1277 1.82921 1.20571 5.16262 1004.28
75300 2.18119 2.17906 1.19709 5.55734 971.84
75400 2.20262 2.58924 1.19506 5.98692 973.329
75500 1.97658 2.73464 1.14349 5.85472 1051.54
75600 1.80861 2.70271 1.22038 5.7317 1020.24
75700 1.61896 2.5266 1.23188 5.37744 992.239
75800 1.5923 2.31019 1.29349 5.19599 998.069
75900 1.66622 2.45415 1.29274 5.41311 962.229
76000 1.93482 2.63828 1.28964 5.86274 974.259
76100 2.14522 2.72582 1.30553 6.17657 952.744
76200 2.06678 2.7424 1.31804 6.12722 1032.87
76300 1.85708 2.54699 1.34539 5.74946 1033.28
76400 1.80119 2.3773 1.4229 5.60138 978.42
76500 1.86671 2.3287 1.38795 5.58337 961.77
76600 2.11996 2.20382 1.34654 5.67031 1063.5
76700 2.2389 2.01394 1.29701 5.54986 1054.62
76800 1.80845 1.73711 1.23617 4.78173 1032.26
76900 1.52221 1.41077 1.25818 4.19116 1011.67
77000 1.4769 1.16928 1.28534 3.93152 996.657
77100 1.47479 1.13063 1.30219 3.9076 988.516
77200 1.49061 1.17343 1.32605 3.99009 1010.06
77300 1.76741 1.16736 1.33354 4.26831 1021.95
77400 2.0176 1.21519 1.27406 4.50684 1012.76
77500 1.94188 1.27704 1.28323 4.50215 1004.34
77600 1.91013 1.40121 1.26746 4.5788 1059.38
77700 1.81757 1.50556 1.30503 4.62816 1021.8
77800 1.71069 1.61614 1.31864 4.64547 1021.94
77900 1.82785 1.70161 1.24171 4.77117 1011.21
78000 2.0016 1.69924 1.23852 4.93935 1019.72
78100 2.07828 1.55275 1.28682 4.91785 1037.9
78200 2.18745 1.45508 1.38675 5.02928 1053.77
78300 2.17634 1.33502 1.46785 4.97921 1053.08
78400 2.15366 1.2704 1.40995 4.83401 1036.23
78500 2.09519 1.20875 1.31799 4.62194 985.03
78600 2.03856 1.16128 1.26174 4.46159 1004.12
78700 2.05357 1.20117 1.26812 4.52287 1037.32
78800 2.03549 1.3132 1.32499 4.67368 1074.45
78900 1.95888 1.44606 1.40499 4.80993 1038.41
79000 1.84603 1.52525 1.40559 4.77687 1041.21
79100 1.83798 1.54265 1.49806 4.87869 1018.02
79200 2.01407 1.43347 1.57941 5.02695 982.293
79300 2.24474 1.30638 1.51914 5.07026 980.877
79400 2.34244 1.20493 1.50482 5.0522 1042.26
79500 2.22639 1.11443 1.56831 4.90913 1049.8
79600 2.12468 1.07013 1.64187 4.83667 1063.21
79700 2.05503 1.06739 1.60084 4.72326 1065.12
79800 2.15098 1.03947 1.54258 4.73303 1015.58
79900 2.26329 0.973191 1.51587 4.75235 1002.45
80000 2.27909 1.01376 1.54012 4.83297 1017.35
80100 2.16523 1.06955 1.58379 4.81856 1064.06
80200 2.06032 1.25295 1.64255 4.95582 1034.95
80300 1.92054 1.27917 1.61502 4.81473 1077.6
80400 1.83821 1.26613 1.58339 4.68772 1067.22
80500 1.76561 1.12416 1.46666 4.35643 1037
80600 1.70659 1.01809 1.41992 4.1446 975.53
80700 1.59383 0.980501 1.38311 3.95744 1014.69
80800 1.5563 1.01125 1.36389 3.93144 1075.13
80900 1.71439 1.02266 1.36303 4.10007 1075.49
81000 2.137 0.980721 1.37871 4.49642 1060.51
81100 2.23704 0.951103 1.36474 4.55288 1073.24
81200 2.05513 0.981405 1.39155 4.42808 1054.75
81300 1.80905 0.982629 1.39029 4.18197 1022.12
81400 1.72705 0.938723 1.3586 4.02437 1033.41
81500 1.71241 0.956363 1.43412 4.10289 1103.65
81600 1.76096 1.04964 1.48261 4.29322 1068.04
81700 1.68339 1.16138 1.45138 4.29615 1101.85
81800 1.62946 1.16395 1.48069 4.2741 1079.78
81900 1.51781 1.17174 1.56697 4.25651 1005.18
82000 1.48943 1.20771 1.54178 4.23891 1008.75
82100 1.58225 1.24244 1.55239 4.37708 1095.84
82200 1.75781 1.244 1.55211 4.55392 1076.12
82300 1.80717 1.20315 1.6572 4.66752 1079.96
82400 1.77649 1.21972 1.66243 4.65864 1074.19
82500 1.83571 1.20202 1.5925 4.63023 1026.33
82600 2.02347 1.06436 1.50043 4.58826 1010.99
82700 1.92071 1.03004 1.5204 4.47114 1054.18
82800 1.89622 1.00838 1.52531 4.42992 1096.02
82900 2.07528 1.0588 1.46564 4.59972 1117.27
83000 2.16129 1.08175 1.45577 4.6988 1045.62
83100 2.02946 1.10718 1.54682 4.68346 1065.74
83200 1.87709 1.13108 1.59406 4.60222 1096.43
83300 1.9285 1.10072 1.68163 4.71085 1143.6
83400 1.85802 1.12905 1.70752 4.69459 1113.99
83500 1.80533 1.20499 1.63492 4.64523 1097.2
83600 1.81123 1.15055 1.64207 4.60384 1082.69
83700 1.7658 1.02944 1.60796 4.4032 1082.93
83800 1.80066 1.02151 1.63954 4.46171 1071.29
83900 1.78366 1.06254 1.56169 4.4079 1096.77
84000 1.76999 1.0628 1.6476 4.48038 1149.48
84100 1.93707 1.09518 1.68545 4.71769 1132.32
84200 1.98304 1.11358 1.53766 4.63428 1109.25
84300 1.84235 1.0804 1.5419 4.46466 1128.39
84400 1.77337 1.08784 1.55203 4.41324 1058.93
84500 1.76835 1.17344 1.6247 4.56649 1048.32
84600 1.76656 1.19356 1.66531 4.62543 1106.35
84700 1.80248 1.16688 1.62101 4.59037 1127.35
84800 1.74711 1.04991 1.61023 4.40725 1133.32
84900 1.62599 1.02962 1.59596 4.25157 1096.31
85000 1.44324 1.0719 1.6283 4.14343 1085.38
85100 1.31555 1.12851 1.57311 4.01716 1105.97
85200 1.75021 1.31023 1.64619 4.70664 1066.67
85300 2.23659 1.44384 1.72582 5.40625 1080.65
85400 2.28448 1.45699 1.69243 5.4339 1151.82
85500 2.06712 1.42699 1.75369 5.2478 1132.26
85600 2.02138 1.37889 1.87323 5.2735 1082.78
85700 1.89184 1.33891 1.96529 5.19603 1091.56
85800 1.75299 1.27959 1.92225 4.95483 1041.05
85900 1.67234 1.22527 1.74103 4.63864 1059.36
86000 1.77003 1.21895 1.61547 4.60445 1081.17
86100 1.78418 1.20166 1.6603 4.64614 1073.5
86200 1.69064 1.21232 1.67402 4.57698 1124.04
86300 1.70224 1.19043 1.64908 4.54176 1146.79
86400 1.62956 1.16681 1.60634 4.40271 1132.64
86500 1.60393 1.20858 1.60614 4.41866 1078.46
86600 1.68742 1.37083 1.72528 4.78352 1077.66
86700 1.65278 1.53116 1.77724 4.96118 1104.75
86800 1.48577 1.92613 1.72902 5.14092 1136.25
86900 1.47644 2.32953 1.70969 5.51567 1128.32
87000 1.51137 2.31447 1.69919 5.52503 1109.65
87100 1.45183 1.94041 1.74602 5.13826 1053.74
87200 1.51754 1.59474 1.72465 4.83693 1081.35
87300 1.59629 1.37844 1.7691 4.74382 1089.03
87400 1.54772 1.29679 1.7744 4.61891 1129.55
87500 1.5427 1.38113 1.81793 4.74176 1131.04
87600 1.61486 1.49573 1.75424 4.86483 1139.55
87700 1.64936 1.69736 1.79655 5.14328 1124.12
87800 1.69481 1.83803 1.81069 5.34353 1051.78
87900 1.72728 1.91639 1.71724 5.36091 1085.81
88000 1.75946 1.87702 1.69177 5.32824 1087.53
88100 1.73544 1.9801 1.73897 5.45451 1136.94
88200 1.71028 2.22353 1.74626 5.68007 1131.78
88300 1.72045 2.38286 1.7424 5.84571 1124.96
88400 1.74718 2.45978 1.81484 6.02179 1205.38
88500 1.79406 2.32824 1.78708 5.90938 1213.05
88600 1.84057 2.21772 1.77486 5.83316 1155.3
88700 1.67207 2.16904 1.73597 5.57707 1142.41
88800 1.53931 1.92614 1.68278 5.14823 1105.22
88900 1.66675 1.81174 1.75381 5.2323 1094.27
89000 1.89352 1.74667 1.74714 5.38733 1155.56
89100 2.19308 1.72005 1.70142 5.61456 1154.41
89200 2.17988 1.85427 1.66698 5.70112 1165.72
89300 2.21732 1.97344 1.61175 5.80251 1158.8
89400 2.22393 1.99065 1.6809 5.89548 1120.03
89500 2.17092 1.99706 1.71197 5.87995 1140.55
89600 1.96106 1.92379 1.80482 5.68967 1138.59
89700 1.7958 1.83146 1.99716 5.62442 1116.06
89800 1.66984 1.81396 2.01448 5.49828 1170.62
89900 1.76483 1.83369 1.95762 5.55614 1206.6
90000 1.98283 1.8184 1.87879 5.68003 1193.59
90100 2.10104 1.83936 1.8472 5.7876 1122.64
90200 2.00675 1.88224 1.91193 5.80093 1121.23
90300 1.89376 1.78319 1.99427 5.67123 1159.11
90400 1.7287 1.63881 2.02735 5.39486 1165.51
90500 1.5966 1.64073 1.94727 5.1846 1127.59
90600 1.63216 1.60081 1.88389 5.11686 1136.95
90700 1.76501 1.62924 1.90495 5.2992 1115.9
90800 1.78683 1.7081 1.82542 5.32035 1183.64
90900 1.76859 1.76756 1.83622 5.37237 1188
91000 1.76836 1.84427 1.92992 5.54255 1206.29
91100 1.75691 1.97612 1.92762 5.66065 1134.51
91200 1.7026 2.03469 1.82878 5.56607 1112.58
91300 1.60013 2.01625 1.84871 5.46509 1123.96
91400 1.59182 2.20847 1.82288 5.62317 1189.48
91500 1.9009 2.45198 1.81284 6.16572 1179.55
91600 2.48665 2.54299 1.8046 6.83424 1172.82
91700 2.51811 2.35103 1.81826 6.6874 1149.67
91800 2.17867 2.15478 1.8026 6.13605 1065.56
91900 2.21903 1.95499 1.75232 5.92634 1027.94
92000 2.1009 1.80863 1.74123 5.65076 1085.47
92100 1.81648 1.73949 1.80473 5.3607 1114.18
92200 1.6665 1.67076 1.83545 5.17272 1179.54
92300 1.69376 1.74613 1.885 5.32489 1202.21
92400 1.77931 1.77784 1.90219 5.45934 1205.32
92500 1.89023 1.93196 1.83084 5.65304 1152.42
92600 1.92251 2.1659 1.80913 5.89754 1146.65
92700 1.94767 2.39136 1.89236 6.23138 1127.24
92800 2.12291 2.31616 1.94624 6.38531 1168.02
92900 2.37361 1.93438 2.01659 6.32459 1184.3
93000 2.41723 1.60195 2.06816 6.08734 1216.59
93100 2.45894 1.44931 2.08464 5.99289 1184.4
93200 2.38574 1.38127 2.00204 5.76905 1122.87
93300 2.10771 1.36143 1.78097 5.2501 1125
93400 2.00638 1.35708 1.67694 5.0404 1159.58
93500 1.91206 1.40579 1.6392 4.95706 1173.75
93600 1.97937 1.45204 1.69638 5.1278 1185.56
93700 2.0717 1.47553 1.85407 5.40131 1183.59
93800 2.46831 1.48978 1.88734 5.84543 1253.48
93900 2.83529 1.68761 1.72568 6.24857 1265.73
94000 3.02423 2.17311 1.64825 6.84559 1201.46
94100 2.97601 2.40186 1.63955 7.01742 1165.86
94200 2.63673 2.14141 1.63771 6.41584 1142.07
94300 2.24967 1.92151 1.69185 5.86303 1196.56
94400 2.11582 1.84722 1.85284 5.81589 1207.21
94500 2.04368 1.82996 2.00471 5.87835 1206.92
94600 2.00001 1.74239 2.01806 5.76046 1210.57
94700 1.93081 1.59773 1.89492 5.42346 1167.99
94800 1.90517 1.46558 1.78018 5.15093 1102.99
94900 1.99989 1.44944 1.78061 5.22995 1112.12
95000 2.15294 1.58896 1.83278 5.57468 1161.56
95100 2.22289 1.71266 1.84324 5.7788 1180.51
95200 2.35573 1.75726 1.85176 5.96475 1185.89
95300 2.27266 1.72 1.83391 5.82657 1259.57
95400 2.12087 1.84984 1.79424 5.76494 1243.25
95500 2.06127 2.05999 1.73729 5.85855 1173.91
95600 1.92786 2.65362 1.62321 6.20469 1148.54
95700 1.98896 3.0318 1.67826 6.69902 1230.48
95800 2.03377 3.00202 1.76893 6.80472 1250.33
95900 2.05733 2.82636 1.86173 6.74542 1208.32
96000 2.15792 2.69772 1.90827 6.7639 1131.47
96100 2.41145 2.72477 1.90523 7.04145 1182.1
96200 2.4667 2.74256 1.82632 7.03558 1221.1
96300 2.33199 2.67994 1.89178 6.90371 1202.03
96400 2.23847 2.60179 1.93723 6.7775 1251.73
96500 2.51447 2.46782 1.96899 6.95128 1189.37
96600 2.80677 2.35701 1.90182 7.06561 1136.25
96700 3.20215 2.3353 1.75886 7.2963 1121.06
96800 3.36069 2.16498 1.89463 7.4203 1176.93
96900 2.94879 2.07051 2.01603 7.03533 1237.35
97000 2.65831 1.93155 2.03714 6.62699 1211.59
97100 2.65895 1.67931 1.96316 6.30142 1207.26
97200 2.70604 1.65792 1.88472 6.24868 1277.31
97300 2.49128 1.62837 1.90629 6.02593 1298.33
97400 2.18909 1.64794 1.95194 5.78897 1233.57
97500 2.26504 1.66673 2.08065 6.01243 1166.37
97600 2.3852 1.63874 2.04492 6.06886 1220.07
97700 2.46537 1.55524 1.93432 5.95493 1254.36
97800 2.40242 1.42095 1.93484 5.75821 1255.17
97900 2.4599 1.50209 1.97364 5.93563 1187.67
98000 2.73684 1.79744 1.92663 6.46091 1188.22
98100 2.98212 1.90738 1.83088 6.72038 1161.59
98200 3.12378 1.70557 1.78024 6.60959 1220.75
98300 3.06112 1.53591 1.78208 6.37911 1249.42
98400 2.79912 1.48367 1.89571 6.1785 1264.42
98500 2.84922 1.46418 2.0478 6.3612 1186.58
98600 2.93436 1.55222 2.0812 6.56778 1149.48
98700 3.0004 1.66073 2.13175 6.79288 1227.29
98800 2.81344 1.90743 2.02791 6.74878 1244.37
98900 2.51385 2.163 2.06864 6.74549 1237.17
99000 2.54369 2.34212 2.05297 6.93878 1241.8
99100 2.59883 1.89094 1.99746 6.48723 1288.78
99200 2.68317 1.34532 2.01406 6.04256 1269.56
99300 2.68176 1.28515 2.02724 5.99415 1242.56
99400 2.78806 1.28702 1.92751 6.00259 1225.59
99500 2.838 1.27586 1.80952 5.92337 1184.87
99600 2.81502 1.28869 1.77395 5.87766 1243.35
99700 2.97049 1.28266 1.75695 6.01009 1292.16
99800 3.00813 1.37804 1.75743 6.1436 1279.99
99900 2.65156 1.51847 1.76997 5.93999 1217.39
100000 2.48302 1.53494 1.79609 5.81406 1223.19
100100 2.52464 1.57623 1.85686 5.95772 1277.6
100200 2.27734 1.57395 1.84892 5.70021 1360.96
100300 2.03125 1.67447 1.8312 5.53692 1268.43
100400 2.18656 1.79182 1.79829 5.77667 1250.07
100500 2.76156 1.96793 1.77131 6.5008 1261.97
100600 3.77889 2.02128 1.7719 7.57207 1237.23
100700 4.27536 1.97608 1.76072 8.01216 1233.72
100800 4.22437 2.08996 1.99958 8.31391 1285.79
100900 3.57707 2.23354 2.10269 7.91329 1339.7
101000 2.91152 2.36198 2.03639 7.30988 1272.59
101100 2.74308 2.26506 1.93776 6.9459 1256.31
101200 2.50474 1.95652 1.8811 6.34236 1225.7
101300 2.34022 1.59201 1.86373 5.79595 1275.72
101400 2.20703 1.52418 1.86616 5.59736 1320.63
101500 2.38334 1.55714 1.998 5.93848 1282.67
101600 2.71596 1.52588 2.03638 6.27822 1272.8
101700 2.98791 1.51979 2.00018 6.50788 1255.18
101800 2.68598 1.44555 2.00555 6.13708 1259.06
101900 2.32219 1.39893 2.02106 5.74218 1269.58
102000 2.05934 1.4159 1.96003 5.43527 1261.19
102100 2.21731 1.44584 1.9352 5.59835 1275.11
102200 2.91828 1.5434 1.89376 6.35544 1258.38
102300 3.68314 1.48339 1.88887 7.0554 1294.22
102400 3.90933 1.47801 1.89004 7.27738 1271.38
102500 3.69045 1.56517 1.8796 7.13521 1192.63
102600 3.34398 1.63996 1.75662 6.74056 1199.86
102700 3.20651 1.60323 1.71503 6.52477 1243.53
102800 3.14996 1.52417 1.84718 6.52131 1257.96
102900 3.38317 1.51104 1.92666 6.82087 1282.27
103000 3.81208 1.42157 1.84176 7.07541 1317.21
103100 4.01998 1.37638 1.76226 7.15862 1289.57
103200 3.94468 1.51746 1.77609 7.23823 1215.8
103300 3.99714 1.67198 1.7765 7.44562 1258.41
103400 3.63472 1.70559 1.77364 7.11395 1279.73
103500 3.0565 1.72776 1.842 6.62626 1314.6
103600 2.83947 1.53019 1.88589 6.25555 1297.99
103700 2.53289 1.41523 1.79653 5.74465 1405.13
103800 2.4272 1.39591 1.57435 5.39746 1332.49
103900 2.35922 1.32441 1.60155 5.28518 1293.66
104000 2.39087 1.27648 1.72981 5.39716 1272.37
104100 2.58738 1.36931 1.69765 5.65434 1295.34
104200 2.79083 1.54188 1.6206 5.95331 1317.12
104300 3.1454 1.75405 1.68541 6.58486 1384.5
104400 3.21664 1.86866 1.86466 6.94996 1351.2
104500 2.61769 1.87747 1.94532 6.44048 1264.26
104600 2.16626 1.70417 1.88538 5.7558 1310.95
104700 2.14903 1.55115 1.87438 5.57456 1258.58
104800 2.03747 1.45088 1.79561 5.28396 1295.31
104900 2.00964 1.4993 1.63102 5.13995 1350.53
105000 2.03646 1.62778 1.48656 5.15081 1389.67
105100 2.10404 1.62546 1.54415 5.27365 1297.27
105200 2.10949 1.70041 1.57506 5.38495 1282.01
105300 2.02527 1.69279 1.50413 5.22219 1272.09
105400 1.98709 1.58274 1.47799 5.04782 1337.37
105500 2.01375 1.58832 1.45656 5.05863 1347.41
105600 2.22525 1.83464 1.3276 5.38749 1303.71
105700 2.32736 2.05479 1.33961 5.72175 1262.83
105800 2.23097 2.00591 1.39152 5.6284 1246.62
105900 2.29838 1.98732 1.32335 5.60906 1267.84
106000 2.38127 1.96822 1.33485 5.68434 1346.56
106100 2.37709 1.90551 1.33936 5.62197 1328.67
106200 2.33264 1.89305 1.30636 5.53205 1295.78
106300 2.42273 1.71695 1.35599 5.49567 1260.4
106400 2.38175 1.49252 1.37539 5.24966 1281.43
106500 2.3771 1.38553 1.36582 5.12844 1325
