# Time-averaged data for fix vir
# TimeStep c_virial[1] c_virial[2] c_virial[3] c_virial[4] c_virial[5] c_virial[6]
2388 -3263.39 -14107.1 2153 -13385.1 -4541.84 18159.1
2389 -4259.38 -14465.1 2295.35 -13192.1 -4410.44 15527.9
2390 -5457.43 -15475.5 2037.52 -9843.45 -2537.76 9241.73
2391 -6896.74 -14984.9 2279.56 -5424.8 -953.171 5628.94
2392 -8432.49 -12134.9 3457.53 1153.72 1524.61 8866.53
2393 -9012.72 -7761.14 5374.28 11133.4 6786.13 17078.8
2394 -9331.56 -4814.86 6457.95 18901.9 10998.2 21160.8
2395 -10825.8 -4643.17 5463.9 19958.6 11203.5 17216.8
2396 -13157.8 -4618.84 3952.37 18301.8 10573.6 11456.4
2397 -15860.7 -1555.02 3397.03 20615.1 11741.6 8537.75
2398 -18656.4 4610.32 3954.92 26466.1 10697.9 2985.69
2399 -20021.7 9545.21 4869.99 30024.1 6054.71 -5483.48
2400 -18685 7405.34 4729.15 25210.3 713.48 -10420
2401 -14990 -1079.67 3405.27 13366.6 -3285.2 -9425.85
2402 -10862.5 -9596.45 2169.76 2111.03 -6239.4 -6572.44
2403 -8387.18 -14035.1 1419.09 -4420.27 -8192.03 -4491.86
2404 -7999.98 -14804.5 804.287 -7576.1 -8724.68 -2428.34
2405 -8786.28 -13476.6 286.676 -9033.16 -8314.86 -153.045
2406 -9693.81 -11439.9 -109.732 -9473.04 -7655.52 1766.31
2407 -9722.19 -9666.69 -364.66 -8797.03 -6710.39 2379.41
2408 -8291.6 -8844.16 -435.22 -7053.3 -4612.48 747.807
2409 -5086.7 -9009.65 -270.922 -4964.88 -115.71 -3347.97
2410 -1049.74 -9712.93 -4.30126 -3951.53 6601.2 -9168.06
2411 2201.99 -10096.2 137.291 -4806.8 13174.6 -14787
2412 3149.31 -9432.29 -146.951 -7075.78 17036.4 -18316.2
2413 1107.5 -7038.98 -892.882 -9936.09 17916.4 -20224.1
2414 -3051.14 -3568.29 -2089.52 -11904.2 16796.9 -20996.3
2415 -7410.89 -956.185 -3633.71 -11236.5 13656.7 -18544.8
2416 -10240.7 -312.414 -5218.34 -7586.71 9064.06 -12309.8
2417 -11486.7 -463.211 -6338.59 -2859.34 5117.62 -5619.58
2418 -11883.7 -428.095 -6935.48 1074.23 2967.58 -1515.73
2419 -11611.9 -503.154 -7092.86 3746.56 1829.33 301.284
2420 -10157.8 -1321.11 -6800.03 5323.93 408.35 1369.18
2421 -7243.64 -3426.72 -6307.95 5621.62 -2426.38 2305.08
2422 -2108.93 -7246.64 -5816.03 4163.85 -8080.24 2767.1
2423 4507.87 -11852.6 -5175.97 1170.5 -15607.9 1971.91
2424 7617.34 -14194.9 -4624.91 -1801.23 -19013.6 -836.064
2425 4695.84 -12871.5 -4340.26 -3847.53 -15397.3 -5246.1
2426 -998.434 -9666.89 -4095.19 -5357.81 -8166.56 -9553.41
2427 -4976.9 -7159.07 -3687.15 -7253.46 -2866.75 -11737.1
2428 -7294.22 -5508.36 -3360.41 -9642.72 26.2527 -11429.6
2429 -9166.22 -4116.93 -3106.26 -12168.2 1705.82 -9486.97
2430 -10666.3 -3028.88 -2698.84 -14027.7 2765.34 -7327.72
2431 -11518.3 -2852.71 -2081.53 -14285.2 4196.01 -5644.72
2432 -11356.7 -4021.02 -1142.4 -12400.5 6992.76 -4212.85
2433 -10179.1 -6307 -31.1607 -8820.5 11030.1 -2270.21
2434 -8604.09 -8847.78 1047.27 -4492.61 15398.9 499.91
2435 -7517.96 -10445.8 1959.02 199.277 19505.6 4639.16
2436 -7241.36 -10314.9 2731.11 6259.43 24216.5 11715
2437 -7222.93 -8511.14 3801.93 13305.1 29385.7 20994.8
2438 -7290.67 -7648.53 4537.29 17027.1 30992.3 26326
2439 -7339.7 -9320.12 4502.08 15010.4 26354.7 24041.3
2440 -6795.77 -12346.7 4168.09 9940.02 17265.1 17269.4
2441 -5623.16 -14865.4 4072.95 5877.33 7200.64 10825.6
2442 -4700.67 -16243.3 4047.51 3691.02 -1867.33 5736.06
2443 -5154.27 -16155.9 3855.56 2892.36 -7436.72 2449.71
2444 -7494.33 -14584.6 3310.26 3182.84 -7237.54 2067.12
2445 -10861.3 -11907.6 2716.18 4277.43 -2079.61 4351.88
2446 -13895.1 -9245.46 2129.12 5835.75 4428.76 6921.11
2447 -15703 -7493.1 1544.71 7605.29 8544.02 6855.93
2448 -16096.5 -7069.46 880.895 9419.58 9083.63 3801.94
2449 -15083.3 -8228.47 238.475 10711.4 7751.76 1070.52
2450 -13269.6 -10773.3 -366.118 10743.3 6683.42 1794.98
2451 -11102.9 -13815.1 -837.245 9150.34 6234.09 5775.87
2452 -9226.61 -15907.6 -1033 6615.19 5229.25 10527.2
2453 -8054.03 -16152 -923.962 3838.37 2542.04 13981.5
2454 -7652.71 -14480 -384.407 1218.32 -1647.18 14920.8
2455 -8087.52 -11612.8 350.287 -52.1288 -5983.5 11539.1
2456 -9059.22 -8517.03 1007.53 922.111 -8420.9 2688.2
2457 -9948.61 -6172.27 1185.62 3070.44 -7341.78 -9354.91
2458 -10254.6 -4985.29 873.496 4159.24 -2489.43 -19993.2
2459 -9467.68 -5094.6 203.413 3258.06 3898.21 -24581.8
2460 -7182.13 -7044.69 -717.87 1954.83 8677.81 -21585.3
2461 -3486.65 -11046.1 -1745.98 1696.92 9951.63 -13413.8
2462 1705.39 -16218.5 -2392.89 2469.75 7956.11 -3592.18
2463 7119.93 -20652.2 -2365.93 3195.09 5586.81 4316
2464 10314.3 -22530.7 -1960.86 3394.21 5607.01 8403.46
2465 9849.46 -21087.5 -1615.65 3358.99 7630.56 8718.94
2466 6048.79 -16765 -1387.3 3411.15 8942.05 5762.47
2467 608.626 -10718.7 -1077.47 3776.49 7586.22 396.99
2468 -4260.37 -5049.25 -709.14 4385.21 4514.19 -5134.78
2469 -6943 -1996.37 -591.627 4992.39 2119.33 -7600.99
2470 -6779.53 -1979.3 -696.1 5304.13 1335.49 -5737.37
2471 -4828.29 -3438.32 -688.025 5516.99 443.089 -1925
2472 -2249.13 -4317.73 -113.553 6101.01 -3242.68 26.1902
2473 262.835 -3932.59 1067.61 7126.7 -10247.1 -723.685
2474 1485.86 -2063.02 2567.32 8250.95 -16619.4 -1120.14
2475 -195.884 205.92 3739.54 8126.07 -17566.7 2319.6
2476 -3417.23 1239.12 4297.56 5536.26 -12951.3 8882.89
2477 -5552.87 5.19465 4437.67 924.642 -6612.9 13579.7
2478 -6029.11 -2604.82 4378.82 -3445.98 -1003.4 10949
2479 -5478.18 -5164.35 4426.99 -6059.25 3141.85 1241.08
2480 -3853.54 -7597.49 4802.66 -7290.79 4415.57 -9564.81
2481 -1352.69 -10269.5 5233.16 -7451.99 2266.41 -16020.7
2482 648.275 -12480.3 5405.18 -6474.74 -1371.88 -17804.8
2483 507.758 -12471.8 5344.68 -4568.31 -3605.89 -17742.6
2484 -2279.02 -9579.71 5240.17 -2034.77 -2948.06 -17206.8
2485 -6285.52 -5555.97 4940.87 1339.3 -212.255 -14898.1
2486 -9429.53 -2566.7 4566.4 4783.45 2494.84 -10227.1
2487 -10683.2 -2029.32 4124.57 6457.87 3545.5 -4980.98
2488 -10378.2 -3103.61 3782.89 4946.88 2801.02 -751.822
2489 -9615.11 -3853.58 3752.03 950.495 1583.94 2817.16
2490 -9732.18 -2303.84 4261.5 -2456.02 2734.34 7284.97
2491 -11613.2 2196.3 5333.15 -2006.62 8537.8 12720.2
2492 -14061.9 6466.81 6280.29 1061.96 15852.8 14725.8
2493 -14777.2 5951.92 5903.46 2914.28 18577.5 9603.46
2494 -13026.1 509.04 4307.88 1917.95 14635.2 339.908
2495 -10254.2 -5276.24 2643.11 587.585 8015.89 -6622.44
2496 -8342.12 -7983.1 1616.49 1603.42 3408.7 -8459.54
2497 -7501.04 -8361.93 1108.16 4334.45 1622.97 -7309.95
2498 -7238.68 -7976.19 1014.69 7517.25 2627.52 -3845.48
2499 -6971.63 -7629.1 1274.07 10158 5748.81 1936.61
2500 -6483.4 -7787.33 1622.28 11115.5 8923.51 8693.08
2501 -5864.94 -7968.73 1743.96 9278.14 9354.62 14208.9
2502 -5535.64 -7577.71 1560.28 4261.55 5714.93 17536.4
2503 -5875.58 -6282.72 1301.85 -2845.6 -893.146 19147.7
2504 -6751.44 -4167.8 1263.72 -9617.65 -7569.75 19800.3
2505 -7672.57 -2223.52 1320.5 -13588.2 -11459.3 18869
2506 -7920.42 -1686.84 1076.58 -13641.5 -11440.6 15052.4
2507 -7055.09 -2843.54 593.523 -10777.3 -8907.14 8607.37
2508 -5245.8 -4601.76 277.538 -6790.82 -6333.28 743.099
2509 -3220.83 -5705.83 760.738 -2853.42 -5067.7 -7437.73
2510 -1026.95 -5935.91 2002.06 170.108 -3821.28 -13967.3
2511 1551.76 -6579.08 2971.05 1314.85 -324.862 -16040.5
2512 3647.63 -7973.25 2930.28 590.77 5070.54 -12897.7
2513 4059.95 -8879.52 2031.37 -839.528 9660.89 -6558.54
2514 2256.33 -7969.8 1203.61 -1279.88 11110.7 -758.915
2515 -480.321 -5693.08 994.546 -622.915 9863.84 2845.81
2516 -2358.2 -3696.9 1357.85 96.8121 7882.83 4696.98
2517 -3169.13 -2552.94 1888.92 296.987 5973.33 5340.95
2518 -3421.29 -1933.09 2439.9 420.32 4298.31 5581.85
2519 -3811.77 -1088.13 3066.17 1627.23 3252.88 6347.08
2520 -4397.95 270.4 3891.24 4542.21 2493.99 7457.61
2521 -4661.55 1631.53 4795.31 7985.93 886.879 7366.9
2522 -4142.66 1660.13 5242.64 9322.39 -1945.42 5930.29
2523 -3183.86 -222.955 4635 6957.52 -4746.98 4388.2
2524 -2793.16 -2564.44 3501.7 2356.68 -6195.95 3160.74
2525 -3574.88 -3734.77 2524.38 -1758.38 -5949.43 1685.23
2526 -5241.07 -3419.58 2128.65 -4101.14 -4458.37 292.039
2527 -7164.18 -2260.71 2259.41 -4845.54 -2464.28 68.2762
2528 -8974.99 -707.375 2792.52 -4705.87 -650.769 1421.82
2529 -10467.2 864.445 3599.23 -4392.96 371.937 4005.87
2530 -11290.4 2194.1 4573.26 -4469.73 119.284 7147.09
2531 -10839.3 2797.21 5654.07 -4918.58 -1441.66 10222.2
2532 -9018.46 2821.08 6899.66 -4855.19 -2789.72 13197.9
2533 -6449.51 2639.67 8319.96 -3165.46 -1955.79 15768.5
2534 -4190.33 2394.29 9450.05 -407.656 501.32 15904.7
2535 -3399.02 1757.58 9602.55 1411.6 1820.72 11700.4
2536 -4244.94 1002.3 8894.29 1238.97 695.131 4493.84
2537 -5932.82 684.142 8187.2 201.831 -1477.88 -2264.18
2538 -7756.37 1369.08 8170.42 199.231 -2880.43 -7329.67
2539 -9334.84 3046.74 8959.06 1891.98 -3374.35 -12134.9
2540 -9816.41 4182.59 10113.8 4414.79 -3958.8 -16511.1
2541 -7218.95 2186.94 10887.7 5486.39 -5717.78 -17314.6
2542 -390.24 -4549 10940.8 3400.21 -10509.2 -12533.2
2543 8673.35 -13268.4 10909.1 -1264.14 -18148.6 -4426.8
2544 14283.4 -18741 11030.9 -5802.24 -24112.7 2422.83
2545 13165.9 -18507.4 10657.1 -8093.26 -23790 5445.52
2546 7366.37 -14638.7 9336.58 -7672.89 -17202.3 4616.21
2547 983.878 -9868.86 7540.87 -5298.89 -8166.08 709.594
2548 -4179.05 -5113.27 5965.69 -2872.66 237.758 -5584.9
2549 -7872.72 -316.039 5153.69 -2281.35 5980.48 -12989.3
2550 -9843.56 2884.97 4774.87 -2862.86 7985.39 -17913.8
2551 -9161.66 1991.74 4234.83 -2671.93 5862.75 -16314.2
2552 -5884.09 -2853.44 3385.86 -1514.02 1423.93 -9658.61
2553 -1067.95 -8967.35 2707.41 -700.08 -2341.33 -3181.9
2554 4079.83 -14370.8 2330.78 -334.84 -3924.8 787.996
2555 8593.33 -18396.9 2172.49 107.701 -3292.68 3082.18
2556 11287.3 -20204.3 2118.45 766.041 -959.6 4450.88
2557 11040.9 -19136.6 1931.32 1641.73 1925.49 4951.62
2558 7412.05 -14974.7 1612.85 3163.82 4779.42 5114.61
2559 1110.83 -7839.62 1239.98 6443.07 8353.03 7096.19
2560 -5478.73 79.2577 951.291 10661.3 12203.4 10642.4
2561 -9505.17 3816.32 145.674 12181.3 13016.5 10857.7
2562 -10256.3 1545.69 -1522.18 9618.98 9623.68 5838.02
2563 -8684.08 -3718.76 -3263.15 5213.49 4338.51 -1305.67
2564 -7247.35 -7218.76 -4310.79 2899.43 1388.38 -4768.66
2565 -6852.11 -8287.28 -4802.09 2915.92 1080.02 -4850.02
2566 -7486.74 -7601.04 -4778.29 3907.1 2393.44 -4537.23
2567 -9045.45 -5275.26 -4063.57 5102.42 5141.18 -5683.02
2568 -10950.4 -1897.65 -2775.6 6417.22 8306.8 -8123.54
2569 -12342.7 768.349 -1594.52 8126.17 9869.68 -10503.2
2570 -12830.1 1239.59 -1327.91 9650.37 8688.07 -12014.3
2571 -12637.6 -162.672 -1919.06 9686.86 5870.32 -13280.7
2572 -12424.2 -2022.33 -2736.85 7420.82 3532.23 -14780.9
2573 -12598.7 -3489.69 -3479.07 3891.96 2935.06 -15625.1
2574 -12821.7 -4824.09 -4013.87 918.258 4118.92 -14550.2
2575 -12209.4 -6901.72 -4326.06 -411.415 6542.34 -11340.6
2576 -10137.2 -10170.2 -4329.41 -112.597 9756.71 -6530.81
2577 -7187.08 -13918 -4103.84 1020.21 12848 -1447.73
2578 -5086.24 -16401.5 -3807.78 1722.36 14793.5 1920.89
2579 -5526.91 -16626.1 -3748.08 1008.5 15282.2 2077.37
2580 -8535 -14525.5 -3941.52 -1421.76 14428.6 -1124.31
2581 -12672.6 -10913.9 -3905.8 -4511.87 12479.6 -6070.19
2582 -16128.7 -7629.94 -3354.17 -6648.21 10004.2 -10545.2
2583 -18054.1 -6072.04 -2539.83 -7025.67 7177.52 -13073
2584 -18591.1 -6747.41 -1888.51 -5743.64 3428.79 -12696.8
2585 -17853.4 -8982.28 -1431.51 -3323 -1258.63 -9476.01
2586 -16900.9 -11155 -1092.76 -764.452 -5758.38 -6197.3
2587 -16957.4 -11737.9 -856.43 991.338 -9040.75 -5846.34
2588 -18490.3 -10320.9 -599.152 1884.9 -11069.1 -8769.47
2589 -20889.3 -7824.54 -428.794 1680.99 -11276.7 -12534.1
2590 -22747 -6091.47 -487.685 554.346 -8442.08 -13604.1
2591 -23223.4 -6445 -901.328 16.4523 -2393.87 -9504.01
2592 -22064.6 -8551.49 -1213.11 1525.49 5086.74 -1234.17
2593 -19848.6 -11573.5 -1440.15 4143.1 11480.4 6917.91
2594 -17573.4 -14612 -2041.84 5875.63 15339.6 11487
2595 -16027.1 -17089.8 -3141.86 5452.64 15846.9 11769.1
2596 -15220.4 -18736 -4502.39 3140.65 13506.8 9319.07
2597 -14834.4 -19501.3 -5576.01 559.076 10267.4 7234.22
2598 -14756.4 -19650.8 -6279.05 -1048.97 7937.71 7229.79
2599 -14765.9 -19708.5 -6804.12 -1622.32 6830.72 8545.18
2600 -14928.1 -19597.9 -7225.52 -1379.72 6265.62 9763.62
2601 -15570.1 -18884.5 -7549.78 -285.077 5344.01 9451.28
2602 -17303.2 -16637 -7618.72 1935.04 3138.86 6081.27
2603 -20511.9 -12135.9 -7515.78 5348.5 -910.169 -1115.32
2604 -24545.1 -5620.76 -7072.76 9232.94 -6416.7 -10645.2
2605 -27987.5 427.933 -6519.41 11839.7 -11660.8 -18296.5
2606 -29742.7 3675.91 -6261 11670.8 -15212 -20526.7
2607 -29075.8 2877.57 -6418.37 8655.32 -16509.8 -16660.2
2608 -25403.3 -1602.4 -6960.63 4100.36 -15895.8 -8432.41
2609 -20049.5 -7659.61 -7918.78 502.117 -14840.1 -193.063
2610 -14869.4 -13128.8 -8974.91 -780.108 -13868.3 5481.42
2611 -11588.2 -16378 -9821.4 228.755 -12358 8774.37
2612 -10811.8 -17067 -10358.2 2952.35 -9569.13 11025
2613 -11802.9 -15746.5 -10560.9 6469.85 -5561.35 12640.1
2614 -13360.7 -13781.8 -10586.3 9882.79 -1144.81 12972.8
2615 -14331 -12427.1 -10647.7 12029 2671.51 11523.8
2616 -14473.7 -12236.6 -10711.3 12051 5210.07 8505.82
2617 -14247.5 -12806.6 -10808.9 9516.18 6623.69 4496.78
2618 -14582 -12806.2 -10678 4510.27 7631.98 -490.665
2619 -15541.7 -11756.3 -10258.6 -2217.39 8294.08 -6278.21
2620 -15727.9 -11302.3 -9689.77 -8296.85 6369.58 -10091.6
2621 -13531.8 -13824.1 -9294.04 -11499.7 -308.78 -8895.68
2622 -9377.26 -18480.2 -8908.37 -11555.7 -9105.94 -3417.49
2623 -5524.38 -22454.1 -8335.1 -10266.4 -14118.6 2065.46
2624 -3130.68 -24363.3 -7614.69 -9779.24 -11724.1 3528.5
2625 -2188.25 -24423 -6789.64 -10086.7 -1246.13 748.898
2626 -1823.19 -23532.3 -5540.88 -9526.52 14738.7 -3402.58
2627 -1127.66 -23361.1 -4200.4 -7679.43 27475.1 -5272.94
2628 -1836.81 -23499.2 -3574.63 -6107.04 26946.7 -3222.78
2629 -5999.24 -22138 -3959.93 -5861.4 13573 1557.05
2630 -11702.1 -18822 -4473.68 -6130.51 -3439.03 6143.96
2631 -15752.2 -15638.6 -4556.03 -4947.39 -14421.8 8407.19
2632 -17363.6 -14061.9 -4659.93 -1996.65 -17243.4 7855.63
2633 -17964.8 -13371.8 -5039.79 1208.91 -15474.5 5083.79
2634 -18444 -12794 -5658.67 2909.1 -12482 1862.95
2635 -19372.4 -11820.4 -6164.4 2182.05 -9999.19 -197.919
2636 -20703.2 -10322.9 -6393.43 -192.123 -8067.64 -1014.38
2637 -22117 -8698.74 -6282.04 -2594.82 -5835.67 -1550.18
2638 -22796.6 -7614.92 -5864.52 -3871.81 -2423.83 -2848.89
2639 -21955.8 -7789.75 -5289.27 -3611.38 2785.47 -5185.02
2640 -19768.1 -8898.77 -4544.6 -1817.01 8911.33 -8800.14
2641 -17842.1 -9231.69 -3424.17 1263.44 13190.6 -14404.1
2642 -17154 -8053.94 -2401.11 4112.67 14252.2 -19580.1
2643 -17062.6 -7584.83 -2694.72 4354.3 13900.4 -19427.2
2644 -16825.3 -8703.03 -4326.14 1783.06 13408 -13449
2645 -16220.2 -10184.9 -6052.34 -1671.25 12546.4 -5787.55
2646 -15333.4 -10810.4 -6681.56 -3765.68 10030.7 -1055.76
2647 -13721.6 -11278.4 -6492.48 -4296.59 5621.9 577.552
2648 -11452.3 -11853.2 -5948.19 -4046.26 779.194 835.51
2649 -9800.94 -11962.6 -5518.63 -3639.21 -2255.89 584.158
2650 -9116.75 -11611.6 -5600.74 -3452.02 -2937.95 122.504
2651 -7686.74 -11725.1 -5912.27 -3746.12 -3604.64 -273.003
2652 -3665.98 -13413 -5933.42 -4712.77 -7106.71 -364.939
2653 1875.4 -16172.7 -5408.35 -6466.37 -13020.1 -332.225
2654 5837.11 -17867.2 -4492 -8297.54 -17582 -735.224
2655 5777.52 -16625.2 -3392.88 -8377.16 -16987.7 -1716.19
2656 2493.96 -12403.7 -2407.72 -4642.37 -10521.2 -2322.43
2657 -799.716 -6588.26 -1500.16 3714.44 -902.357 -1141.34
2658 -1632.44 -2117.51 -795.83 12246.5 6815.95 525.741
2659 -592.22 -1912.55 -1001.82 14097.5 9305.57 96.959
2660 -215.981 -5090.53 -2228.5 9053.36 8996.38 -673.23
2661 -1901.44 -8112.93 -3825.75 2779.56 9755.81 1371.19
2662 -5042.85 -9288.09 -5139.21 -1470.27 10474.6 4510.4
2663 -8147.51 -9349.16 -6053.63 -4121.43 8690.91 5977.84
2664 -10246.5 -9187.87 -6448.55 -6041.08 4853.66 5961.11
2665 -11215.8 -9311.14 -6574.79 -8066.39 693.742 6353.27
2666 -10597.4 -9832.86 -6297.15 -10594.2 -1807.04 8647.15
2667 -8283.72 -11178.1 -5900.16 -12693.3 -961.751 11902.2
2668 -5271.66 -13214.1 -5618.94 -12470.7 2741.57 14028.7
2669 -2896.65 -15548.3 -5677.13 -8839.67 7392.85 14240.5
2670 -1588.97 -17297.2 -5763.63 -3184.78 10460.2 13347.4
2671 -1764.56 -17720.9 -5562.7 958.182 9587.31 11902.3
2672 -3259.98 -17133.5 -5441.02 1497.24 6384.54 9401.22
2673 -5417.02 -16457.8 -5898.21 -304.493 3808.28 5594.57
2674 -7406.13 -15538.6 -6495.08 -1763.51 2157.01 1065.65
2675 -8707.25 -14183.8 -6683.07 -1391.14 -701.978 -4186.05
2676 -9194.22 -12301.1 -6205.48 1007.85 -6208.54 -11295.9
2677 -9528.12 -10024.6 -5342.3 4407.02 -12661.3 -19509.9
2678 -10084 -8491.87 -4689.27 7107.83 -16273 -25184.8
2679 -10980.3 -8569.58 -4755.36 8107.15 -14546.2 -25235.2
2680 -12192.8 -9585.59 -5156.38 8436.39 -7846.19 -19486.6
2681 -13475.8 -10243.3 -5031.16 10004.6 1935.43 -9006.4
2682 -14231.3 -10405.8 -4125.84 13173 12201.1 4522.08
2683 -13912.4 -10844.3 -2934.54 16046.8 19113.4 17496.6
2684 -12150.8 -12513.5 -2339.19 15829.2 18623.9 26330.7
2685 -8581.48 -15774.1 -2641.07 10969 8865.35 29768.8
2686 -3860.23 -19499 -3401.89 2327.69 -6806.01 29668.7
2687 139.905 -22245.5 -4111.04 -7362.65 -21798.5 27908.7
2688 1826.94 -23628.2 -4786.44 -14885.5 -29837.2 25373.9
2689 1228.16 -24012.5 -5422.56 -17734.6 -27261 22049.4
2690 -145.289 -24309.2 -5836.91 -15920.3 -15302.8 17550.6
2691 -1677.53 -23952.4 -5738.72 -12051.4 -382.267 11740.3
2692 -4344.18 -21876.5 -5576.98 -9097.53 10346.5 4843.77
2693 -8340.2 -18705.5 -5751.38 -7767.96 12877.8 -996.587
2694 -12939.3 -15802 -6249.09 -6471.22 7723.77 -3750.17
2695 -16613.1 -13752.6 -6557.35 -4083.09 -292.681 -4369.55
2696 -19035.9 -12006.5 -6261.36 -1084.54 -6705.62 -5850.21
2697 -20699.5 -9844.56 -5390.56 1304.49 -9888.45 -9338.15
2698 -21929.5 -7699.07 -4529.84 2547.12 -9616.15 -13192
2699 -22627.5 -5919.55 -3908.78 3141.62 -5858.21 -14824.7
2700 -22659.1 -4142.99 -3339 4102.07 612.772 -12974.3
2701 -21839.7 -2621.13 -2567.31 5141.15 6828.54 -9500.91
2702 -19916.9 -2623.69 -2033.71 5186.77 9469.2 -6992.3
2703 -16752.2 -5065.29 -2083.71 4712.95 7887.09 -6217.59
2704 -12400.7 -8907.54 -2408.16 4738.19 3561.56 -7829.12
2705 -8388.18 -11457.5 -2362.72 6264.89 -1519.06 -12651.4
2706 -6377.43 -11113.2 -1804.62 8869.72 -5028.91 -17192.2
2707 -6286.99 -10956.9 -2031.63 9275.7 -5266.89 -15149.4
2708 -7164.43 -12777.8 -3180.18 5314.89 -3898.16 -5093.43
2709 -9011.05 -13829.8 -4200.43 -658.188 -4498.02 6844.92
2710 -12125.8 -11344.8 -4406.86 -4530.77 -8172.18 13106.5
2711 -15449.6 -7236.23 -4283.17 -5885.56 -11709.3 13663.3
2712 -18630.8 -3193.34 -4382.35 -6845.1 -11671.4 10583.2
2713 -22145.2 1455.88 -4624.55 -9240.52 -7065.45 4442.66
2714 -24980.4 5778.46 -4509.33 -11869.1 -488.641 -1692.34
2715 -26287.7 7300.03 -4616.53 -11885 4292.27 -5072.26
2716 -26350.4 5637.77 -5127.98 -8570 5675.3 -5690
2717 -25059.8 1761.52 -5672.92 -2831.17 4056.92 -3322.46
2718 -23475.3 -902.249 -5556.01 2430.62 2498.62 -321.445
2719 -22433 -981.659 -4896.25 5126.3 2781.51 2866.03
2720 -21017.8 -256.471 -3994.1 5250.92 3521.99 7643.17
2721 -18799.7 -330.591 -3179.38 3940.92 4235.82 11284.1
2722 -16051.8 -2340.63 -3192.42 2632.96 4751.23 10669.5
2723 -12782.2 -6059.85 -3821.35 2508.2 4836.65 6168.43
2724 -8855.08 -10400.3 -4265.42 3945.72 4283.33 787.627
2725 -4762.55 -13869.7 -4092.78 5506.47 1879.09 -1814.04
2726 -1857.5 -15192.7 -3447.24 5551.99 -2539.1 -261.39
2727 -1056.76 -13838.7 -2423.61 3852.53 -7478.77 4338.54
2728 -2302.53 -10668.3 -1417.44 1459.68 -10820.5 9551.74
2729 -4710.24 -7874.21 -1183.15 47.2948 -10777.3 12571.6
2730 -7082.75 -6714.61 -1836.44 383.846 -7186.91 12358.8
2731 -8673.21 -7119 -2822.26 1855 -1123.66 9829.08
2732 -9631.37 -7602.94 -3274.93 3401.39 5818.79 5552.33
2733 -10724.1 -6924.48 -2864.11 4260.14 12401 -263.661
2734 -12061.4 -5014.03 -1751.75 4322.61 17615.4 -6632
2735 -12904.1 -3461.24 -737.679 4083.71 20619.9 -11125.6
2736 -12549.6 -3309.81 -78.0309 3999.77 20749.2 -11695.9
2737 -11127.1 -4345.69 155.051 3627.01 18079.9 -8013.03
2738 -9455.38 -5195.5 371.862 2080.56 13433.1 -1697.11
2739 -8385.96 -4924.81 914.483 -1043.42 8034.02 5130.04
2740 -8019.83 -3835.41 1765.19 -4939.17 3432.48 10540.8
2741 -8200.09 -2862.58 2676.83 -7932.82 1428.76 12917.6
2742 -8414.02 -3007.97 3405.34 -8728.91 3174.26 11411.1
2743 -7871.57 -4338.9 4036.28 -7258.73 8170.15 6783.37
2744 -5990.28 -6704.75 4733.9 -4599.78 13848.7 1136.49
2745 -2936.39 -9660.9 5570.86 -2146.7 16587.2 -3322.63
2746 494.302 -12746 6400.02 -454.511 14510.5 -5512.95
2747 3389.7 -15274.4 7185.76 548.201 8713.88 -5713.72
2748 4817.83 -16612.8 7828.09 1067.86 2302.59 -4836
2749 4374.91 -16564.1 8198.87 1267.11 -2326.67 -3647.27
2750 2577.3 -15382.3 8365.4 1475.82 -4120.11 -2554.88
2751 -40.5986 -13537.5 8115.57 2162.75 -3014.27 -2119.22
2752 -2741.6 -11229.3 7690.07 3660.21 -173.953 -2964.4
2753 -4808.99 -8677.78 7498.35 5793.01 2652.44 -5622.27
2754 -5701.42 -6323.78 7745.31 7647.38 4508.53 -9162.53
2755 -5166.13 -5257.72 8158.16 7383.59 5687.92 -10371.4
2756 -3296.15 -5855.55 8507.88 3764.36 6704.79 -6568.8
2757 -1178.74 -7151.04 8734.77 -1592.34 7800.08 391
2758 -12.6696 -7742.81 8660.18 -5558.77 8686.72 6176.54
2759 -404.564 -7390.23 7978.51 -6514.49 9464.66 8547.69
2760 -1569.96 -6485.7 6848.39 -4519.24 10915.4 7926.47
2761 -2351.81 -5501.08 5813.88 -1116.87 13081.3 6183.45
2762 -2464.44 -4285.14 5266.5 1486.84 14412.5 5423.37
2763 -2652.02 -2892.71 4875.61 2261.9 13638.6 5539.84
2764 -3655.58 -986.524 4449.88 1493.52 10408.1 5071.98
2765 -5410.73 1417.5 3944.79 -161.472 5156.54 3446.32
2766 -7055.19 3772.99 3414.62 -2073.58 -1030.92 1443.48
2767 -7787.81 5342.81 2956.14 -3807.35 -7099.34 428.709
2768 -7518.24 5665.02 2329.35 -5065.06 -11869.5 931.434
2769 -6710.1 4716.8 1449.85 -5372.27 -14380.5 2331.97
2770 -6025.63 3229.01 349.095 -4292.08 -14254.6 3409.84
2771 -5627.77 2047.94 -724.41 -1827.73 -12140.7 3318.29
2772 -5404.49 1562.14 -1621.55 1800.6 -9112.87 1778.27
2773 -4791.42 1516.96 -2143.42 5832.06 -5985.15 -683.284
2774 -3302.04 1185.04 -2278.9 9019.16 -3155.86 -2667.02
2775 -970.338 -301.065 -2179.69 10030.7 -1258.64 -2718.64
2776 1819.81 -3179.29 -2029.2 8423.6 -1280.47 -387.883
