# Time-averaged data for fix avborn
# TimeStep c_born[1] c_born[2] c_born[3] c_born[4] c_born[5] c_born[6] c_born[7] c_born[8] c_born[9] c_born[10] c_born[11] c_born[12] c_born[13] c_born[14] c_born[15] c_born[16] c_born[17] c_born[18] c_born[19] c_born[20] c_born[21]
44300 371519 369578 160608 571906 571318 235961 -107794 96158.3 131610 -1916.67 -2732.8 96475.3 -133283 -1429.42 3264.23 -1713.94 -1633.12 301.637 3940.73 -6152.03 126166
44400 371506 369492 160595 571923 571191 235943 -107792 96172.8 131616 -1878.26 -2716.64 96417.7 -133283 -1459.37 3319.75 -1685.77 -1617.41 305.298 3885.17 -6196.27 126104
44500 371461 369525 160595 571873 571025 235919 -107779 96166.7 131587 -1930.05 -2707.46 96412.7 -133290 -1443.5 3280.47 -1666.04 -1617.3 300.736 3763.2 -6249.73 126047
44600 371413 369526 160547 571860 570965 235928 -107764 96129.4 131635 -1996.03 -2744.81 96415.1 -133284 -1323.43 3227.03 -1596.64 -1534.3 203.861 3654.05 -6130.86 126087
44700 371290 369479 160554 572086 570742 235998 -107668 96111.1 131610 -2174.48 -2724.78 96437.5 -133255 -1173.15 3186.7 -1577.74 -1541.82 208.944 3654.52 -5981.08 126079
44800 371195 369489 160559 572186 570642 236029 -107637 96095.9 131625 -2290.11 -2721.75 96438.6 -133259 -999.473 3207.51 -1550.88 -1533.08 223.394 3688.82 -5780.38 126095
44900 371139 369461 160570 572181 570619 236100 -107582 96105.2 131595 -2489.57 -2736.07 96429.3 -133197 -858.587 3202.18 -1520.29 -1590.58 209.867 3652.03 -5710.8 126166
45000 371258 369412 160580 572012 570830 236065 -107645 96127.6 131571 -2599.45 -2733.56 96426.1 -133226 -743.603 3192.94 -1543.74 -1577.26 205.737 3582.22 -5646.73 126213
45100 371430 369504 160584 572099 571039 236073 -107745 96113.5 131633 -2694.82 -2703.87 96444.5 -133348 -586.627 3140.78 -1572.7 -1535.94 205.083 3521.2 -5371.31 126217
45200 371611 369561 160590 571918 571193 235986 -107845 96119.9 131667 -2485.72 -2645.39 96443.9 -133400 -687.708 3095.5 -1602.99 -1473.91 209.777 3526.93 -5306.2 126200
45300 371669 369565 160599 571724 571245 235904 -107870 96119.3 131631 -2330.81 -2618.12 96446.7 -133395 -789.532 3069.87 -1624.47 -1434.21 214.005 3532.43 -5261.16 126159
45400 371515 369566 160610 571704 571119 235854 -107834 96117.9 131619 -2183.61 -2673.32 96457.2 -133421 -873.419 3045.67 -1625.72 -1394.37 232.336 3579.47 -5255.16 126098
45500 371425 369520 160619 571666 570929 235814 -107769 96117.9 131646 -2013.46 -2623.21 96462 -133496 -979.309 3018.14 -1640.64 -1336.65 245.571 3593.97 -5210.9 126021
45600 371337 369475 160622 571678 570827 235824 -107705 96103.9 131613 -2109.3 -2632.39 96472 -133451 -945.787 3012.38 -1644.19 -1352.33 237.7 3523.06 -5326.01 126053
45700 371194 369396 160568 571503 570630 235770 -107663 96052.6 131565 -2156.93 -2614.25 96460 -133265 -956.523 3112.48 -1570.5 -1391.23 312.785 3666.45 -5372.51 126130
45800 371115 369378 160575 571561 570594 235884 -107592 96056.5 131512 -2177.38 -2640.42 96471.3 -133083 -980.252 3145.3 -1503.73 -1413.85 306.776 3693.67 -5438.81 126275
45900 371100 369372 160508 571648 570572 235975 -107550 96056.4 131478 -2274.39 -2689.53 96462.8 -132996 -927.783 3262.62 -1498.79 -1443.62 322.684 3838.1 -5477.88 126321
46000 371125 369374 160512 571722 570684 236047 -107554 96053.5 131443 -2288.2 -2676.64 96464.1 -132903 -913.891 3234.74 -1488.67 -1412.92 324.667 3798.1 -5420.47 126383
46100 371053 369314 160529 571873 570640 236189 -107468 96070 131379 -2304.48 -2672.25 96466 -132704 -908.228 3257.29 -1400.23 -1409.83 349.126 3855.8 -5425.41 126490
46200 371064 369289 160555 572006 570791 236255 -107438 96090.7 131270 -2224.34 -2653.36 96471.6 -132459 -940.107 3208.2 -1312.72 -1397.31 326.627 3749.3 -5405.63 126644
46300 371006 369239 160561 572063 570865 236336 -107385 96094.4 131159 -1998.73 -2602.12 96466.3 -132241 -1079.18 3141.91 -1256.43 -1353.24 309.41 3684.9 -5386.23 126774
46400 371072 369238 160567 571926 571034 236307 -107411 96101.5 131125 -1925.38 -2562.36 96459.4 -132168 -1100.5 3076.2 -1255.49 -1325.68 293.006 3575.18 -5375.94 126801
46500 371145 369215 160574 571847 571094 236292 -107422 96120.3 131127 -2108.47 -2529.94 96449.7 -132137 -932.011 2970.55 -1249.27 -1317.62 271.961 3346.58 -5301.77 126814
46600 371259 369277 160582 571835 571183 236280 -107493 96129 131166 -2239.43 -2515.64 96450.7 -132227 -817.519 2915.61 -1289.64 -1340.22 252.818 3255.43 -5190.47 126771
46700 371360 369280 160580 571797 571252 236220 -107577 96122 131225 -2214.68 -2494.97 96450.8 -132403 -802.464 2761.02 -1341.16 -1333 245.729 3157.31 -5138.24 126675
46800 371312 369272 160580 571633 571134 236120 -107546 96119.7 131217 -2161.41 -2460.26 96454.5 -132465 -806.828 2697.08 -1373.29 -1299.56 241.208 3098.84 -5023.88 126580
46900 371236 369210 160588 571573 570972 236055 -107484 96111.1 131170 -2143.85 -2444.07 96462.5 -132424 -762.591 2687.96 -1391.11 -1238.48 253.26 3130.29 -4910.06 126508
47000 371186 369060 160597 571505 570902 236045 -107430 96129.7 131136 -1952.59 -2392.36 96452.1 -132363 -891.692 2649.92 -1386.43 -1200.55 270.004 3136.13 -4966.48 126550
47100 371268 369055 160618 571425 570995 235998 -107459 96150.3 131129 -1592.87 -2348.44 96449.4 -132357 -1100.82 2642 -1395.61 -1144 297.068 3267.89 -4962.5 126538
47200 371276 369022 160634 571325 570988 235948 -107441 96166.7 131123 -1303.11 -2265.18 96447.4 -132340 -1264.39 2540.9 -1395.38 -1057.71 307.854 3204.37 -4927.6 126568
47300 371185 368966 160638 571217 570789 235933 -107363 96161.4 131069 -1290.64 -2276.21 96456.9 -132294 -1260.16 2569.79 -1409.23 -1053.56 315.137 3256.14 -4906.53 126532
47400 371116 368897 160646 571034 570516 235867 -107293 96165.3 131044 -1308.74 -2247.45 96463.2 -132294 -1247.91 2519.38 -1429.3 -1075.41 305.363 3196.47 -4942.53 126456
47500 371127 368895 160649 570914 570512 235824 -107305 96172.2 131020 -1533.7 -2260.23 96450.5 -132239 -1085.45 2497.52 -1400.98 -1128.5 282.22 3104.16 -4967.82 126471
47600 371167 368916 160651 570832 570525 235788 -107326 96178.2 131009 -1652.29 -2225.95 96451.7 -132251 -1018.59 2384.72 -1417.06 -1146.02 256.558 2856.85 -4991.56 126413
47700 371126 368904 160655 570789 570422 235724 -107293 96166.9 130968 -1740.04 -2187.14 96468.4 -132223 -914.563 2301.08 -1450.66 -1131.95 224.575 2618.79 -4910.05 126331
47800 371037 368802 160650 570581 570127 235652 -107198 96154.5 130907 -1808.62 -2172.47 96474.4 -132126 -916.422 2222.05 -1450.99 -1159.82 187.395 2407.65 -5005.25 126326
47900 371007 368805 160666 570494 570040 235622 -107175 96151.4 130861 -1945.85 -2151.74 96494.9 -132086 -838.421 2143.11 -1457.85 -1208.88 153.106 2234.35 -5068.17 126302
48000 370895 368704 160672 570308 569891 235605 -107061 96158.1 130770 -1959.4 -2133.49 96499.9 -131969 -818.834 2066.73 -1447.8 -1196.48 135.15 2124.49 -5075.43 126302
48100 370973 368662 160682 569987 569942 235488 -107080 96182.7 130710 -2191.07 -2143.22 96478.7 -131910 -639.788 2026.38 -1450.15 -1223.43 105.222 1948.01 -5008.65 126279
48200 371133 368744 160694 569952 570174 235414 -107196 96196.1 130781 -2317.66 -2125.84 96477.4 -132043 -515.746 1983.1 -1502.66 -1251.99 92.4609 1889.69 -4900.93 126226
48300 371080 368812 160702 570093 570204 235388 -107242 96193.1 130894 -2286.88 -2117.56 96484.9 -132250 -510.235 1995.01 -1565.56 -1235.19 105.386 1913.59 -4832.09 126117
48400 371116 368870 160707 570205 570167 235349 -107287 96171.1 130982 -2350.79 -2129.27 96505.8 -132393 -485.078 2018.8 -1609.09 -1255.72 102.312 1907.9 -4851.53 126059
48500 371065 368853 160664 570297 570097 235393 -107248 96165 130996 -2522.21 -2187.45 96476 -132487 -400.505 2080.75 -1689.75 -1297.64 111.856 1898.56 -4971.66 125995
48600 371000 368802 160607 570389 570002 235448 -107191 96155.1 130989 -2545.03 -2244.26 96469.3 -132372 -412.783 2104.75 -1571 -1285.01 35.0836 1804.51 -5083.51 126093
48700 370879 368679 160612 570234 569758 235429 -107070 96164.1 130918 -2503.43 -2245.43 96461.3 -132234 -466.071 2104.85 -1535.95 -1303.95 30.4613 1798.15 -5151.7 126115
48800 370769 368641 160629 570222 569675 235467 -106991 96167.3 130842 -2442.05 -2271.1 96474.1 -132079 -560.896 2117.02 -1489.6 -1342.38 19.0407 1782.23 -5308.63 126185
48900 370725 368589 160554 570203 569631 235484 -106981 96144 130800 -2512.16 -2317.46 96462.4 -131973 -505.203 2114.83 -1394.84 -1280.37 -59.0973 1704.48 -5319.7 126272
49000 370728 368560 160557 570231 569670 235545 -106947 96153.2 130755 -2663.76 -2379.84 96462.1 -131869 -467.985 2191.94 -1349.53 -1334.84 -67.6839 1732.57 -5459.73 126355
49100 370668 368450 160563 570231 569726 235631 -106884 96170.2 130671 -2662.4 -2388.57 96455.2 -131628 -460.153 2175.11 -1283.79 -1346.95 -59.5332 1800.3 -5430.04 126488
49200 370583 368412 160566 570287 569738 235736 -106813 96183.1 130619 -2628.57 -2359.02 96440.9 -131496 -469.14 2124.86 -1241.9 -1321.99 -64.9513 1734.32 -5414.3 126587
49300 370500 368346 160566 570275 569671 235793 -106732 96189.3 130569 -2524.98 -2359.78 96437.9 -131391 -532.981 2144.69 -1208.54 -1300.13 -52.1367 1817.61 -5395.32 126632
49400 370608 368345 160496 570165 569872 235795 -106768 96195.2 130559 -2355.05 -2308.43 96427.2 -131377 -642.424 2118.14 -1214.96 -1360.96 -36.4029 1889.37 -5357.48 126680
49500 370516 368365 160457 570100 569881 235773 -106818 96157.8 130595 -2373.07 -2324.99 96422.9 -131362 -698.862 2133.18 -1176.47 -1377.94 8.30741 1963.85 -5323.65 126753
49600 370478 368333 160461 570095 569837 235784 -106775 96155.5 130591 -2234.32 -2242.27 96435.3 -131354 -734.767 2073.58 -1190.94 -1324.29 21.2917 1981.44 -5203.05 126742
49700 370528 368297 160433 570054 569904 235807 -106792 96167.7 130576 -2227.67 -2226.42 96377.5 -131373 -715.18 2088.08 -1216.47 -1290.66 35.3891 2036.31 -5140.18 126783
49800 370587 368350 160438 570102 569972 235817 -106837 96171.8 130620 -2341.17 -2305.86 96377.6 -131520 -658.528 2187.69 -1248.52 -1310.46 31.0908 2096.87 -5183.04 126746
49900 370517 368278 160447 570122 569896 235807 -106797 96174.8 130564 -2436.65 -2339.54 96385.6 -131475 -603.73 2227.97 -1233.66 -1347.54 32.0074 2147.29 -5230.64 126695
50000 370427 368246 160449 570075 569739 235789 -106732 96176 130526 -2477.19 -2367.97 96385.7 -131464 -576.863 2250.59 -1239.6 -1359.59 27.6375 2151.51 -5272.07 126653
50100 370431 368258 160394 569973 569704 235789 -106731 96176 130495 -2420.05 -2345.6 96363.5 -131456 -607.255 2225.94 -1275 -1348.6 30.2781 2123.92 -5269.5 126680
50200 370508 368260 160403 569944 569803 235758 -106769 96182.5 130483 -2331.09 -2317.85 96361.2 -131459 -623.222 2205.02 -1279.21 -1311.39 47.3039 2155.08 -5176.79 126652
50300 370591 368274 160411 569895 569919 235732 -106807 96184.7 130460 -2148.91 -2215.59 96368.4 -131441 -675.594 2105.4 -1291.53 -1230.21 47.072 2097.42 -5001.04 126678
50400 370559 368314 160427 569990 569969 235788 -106800 96190.3 130449 -2135.89 -2150.32 96378 -131411 -627.288 2021.73 -1277.81 -1216.9 26.2184 1963.35 -4876.79 126711
50500 370488 368235 160349 569879 569825 235795 -106714 96176.6 130380 -2170.65 -2174.13 96371.2 -131279 -628.217 2024.01 -1250.91 -1247.6 13.5136 1927.86 -4952.3 126735
50600 370503 368213 160353 569891 569796 235799 -106700 96174.4 130382 -2255.78 -2215.78 96372.5 -131284 -570.013 2045.98 -1288.21 -1256.07 14.4724 1935.72 -4977.34 126716
50700 370523 368259 160361 569867 569692 235783 -106724 96159.5 130437 -2223.82 -2230.76 96396.9 -131388 -615.984 2101.13 -1327.39 -1263.18 39.9356 2038.05 -5053.9 126662
50800 370415 368198 160367 569825 569528 235780 -106640 96150.7 130396 -2276.38 -2270.51 96408.3 -131306 -660.528 2113.78 -1299.25 -1302.75 15.6445 1936.77 -5289.82 126656
50900 370323 368143 160375 569779 569396 235791 -106557 96146.1 130339 -2377.19 -2337.03 96419.1 -131204 -678.671 2125.37 -1263.42 -1353.12 -2.98051 1812.69 -5533.28 126708
51000 370323 368138 160383 569720 569432 235797 -106548 96149.5 130309 -2529.25 -2365.96 96419.7 -131182 -586.433 2154.12 -1252.95 -1399.35 -9.05622 1807.18 -5531.75 126723
51100 370184 368051 160389 569606 569255 235788 -106436 96143.8 130221 -2597.46 -2403.36 96428.1 -131033 -568.777 2185.93 -1238.75 -1441.32 -8.89979 1819.2 -5576.35 126771
51200 370094 368022 160395 569591 569155 235788 -106375 96132.5 130139 -2658.58 -2414.31 96439.2 -130878 -513.708 2197.37 -1222.85 -1444.15 -0.406251 1833.29 -5570.17 126814
51300 370092 368028 160404 569726 569145 235869 -106366 96122.3 130161 -2572.74 -2395.81 96452.9 -130889 -560.929 2192.13 -1227.69 -1400.94 13.2824 1870.98 -5447.86 126828
51400 370055 368031 160417 569822 569042 235857 -106351 96112.8 130192 -2559.2 -2341.48 96467.2 -130973 -533.285 2105.18 -1237.34 -1395.32 13.6841 1768.96 -5378.76 126723
51500 370097 367983 160427 569851 569069 235874 -106388 96121.4 130244 -2570.25 -2332.81 96462.3 -130980 -510.351 2143.3 -1219.38 -1401.38 24.0512 1717.5 -5369.83 126688
51600 370128 367984 160431 569856 569161 235883 -106398 96137.3 130228 -2484.55 -2307.63 96446.4 -130978 -513.32 2115.99 -1190.1 -1360.9 35.682 1717.88 -5260.99 126669
51700 370100 367987 160446 569841 569049 235816 -106374 96138.6 130236 -2407.34 -2269.33 96454.1 -131078 -488.472 2090.45 -1240.63 -1314.12 34.4615 1701.8 -5133.53 126526
51800 370189 368090 160462 569840 569149 235750 -106458 96140.7 130293 -2305.94 -2210.9 96461.8 -131210 -494.667 2064.82 -1265.19 -1286.39 39.1629 1701.39 -5052.91 126456
51900 370255 368177 160467 569862 569232 235729 -106528 96145.3 130388 -2240.52 -2136.37 96459.4 -131373 -485.347 1987.61 -1297.54 -1258.54 42.3586 1691.55 -4930.31 126407
52000 370246 368167 160472 569939 569191 235730 -106510 96144.5 130420 -2449.73 -2124.77 96470.1 -131437 -275.755 1969.63 -1320.98 -1253.41 29.2653 1647.5 -4672.58 126357
52100 370196 368156 160486 569892 569257 235705 -106521 96154.1 130419 -2771.21 -2193.5 96463 -131458 -51.3596 2037.64 -1326.29 -1291.65 22.806 1670.91 -4596.6 126364
52200 370238 368181 160493 569661 569248 235611 -106557 96176.2 130441 -3059.93 -2228.59 96439.8 -131497 137.205 2086.28 -1317.79 -1345.91 25.08 1639.63 -4572.35 126330
52300 370160 368090 160457 569546 569091 235609 -106496 96164.1 130409 -3202.06 -2232.62 96415.7 -131431 214.314 2102.34 -1279.56 -1384.89 26.783 1713.27 -4487.3 126310
52400 370084 368067 160460 569448 568933 235589 -106425 96172.8 130357 -3290.53 -2201.42 96418.3 -131386 290.622 2043.45 -1259.63 -1384.23 22.7638 1650.37 -4428.37 126291
52500 369976 368000 160471 569316 568763 235555 -106338 96185.5 130288 -3282.68 -2207.22 96411.8 -131305 287.553 2055.92 -1250.62 -1387.44 21.4872 1684.27 -4406.34 126265
52600 369936 367984 160440 569155 568509 235502 -106308 96153.2 130323 -3222.01 -2189.93 96394.3 -131333 302.808 2027.63 -1235.25 -1331.18 18.7456 1657.58 -4293.03 126153
52700 369908 367978 160445 569073 568391 235481 -106269 96155.3 130323 -3139.02 -2152.94 96403.1 -131376 313.06 1971.31 -1259.95 -1284.64 9.01601 1616.34 -4130.21 126068
52800 369875 368011 160453 569170 568350 235526 -106246 96158.6 130362 -2979.76 -2048.81 96419.5 -131437 302.307 1873.92 -1249.04 -1216.44 19.109 1610.72 -3882.26 126066
52900 369833 368015 160448 569065 568247 235488 -106221 96141.7 130327 -2915.16 -2030.71 96430.7 -131400 241.942 1852.11 -1273.83 -1199.41 31.7859 1627.84 -3913.3 126052
53000 369832 368058 160455 569009 568183 235483 -106223 96129.6 130339 -2721.51 -2036.07 96443.2 -131461 82.4857 1850.7 -1311.15 -1177.04 32.5114 1597.82 -4025.93 126005
53100 369748 368003 160459 568854 568062 235467 -106142 96127.5 130261 -2636.96 -2034.73 96450.6 -131356 -47.779 1813.59 -1278.01 -1187.6 19.8509 1507.41 -4191.82 126038
53200 369722 367940 160459 568614 567912 235385 -106083 96140.6 130207 -2600.62 -2061.38 96443.5 -131314 -87.6535 1864.68 -1275.49 -1193.27 23.926 1577.68 -4257.91 125970
53300 369675 367922 160461 568458 567750 235351 -106041 96136 130178 -2493.47 -2043.84 96446.7 -131298 -197.993 1834.63 -1259.4 -1229.03 15.5539 1535.97 -4376.57 125946
53400 369644 367887 160469 568394 567681 235365 -105983 96141.3 130120 -2454.72 -2057.76 96460.6 -131208 -225.633 1895.14 -1235.33 -1242.84 25.9425 1632 -4391.38 125981
53500 369579 367827 160473 568229 567565 235322 -105908 96145.5 130031 -2454.85 -2049.82 96463 -131087 -156.896 1906.94 -1226.07 -1194.83 35.3739 1692.31 -4225.55 125964
53600 369564 367813 160416 568093 567474 235273 -105914 96134.2 130044 -2436.72 -1978.97 96450.9 -131124 -138.221 1841.25 -1173.73 -1206.4 98.2696 1695.36 -4076.09 125932
53700 369549 367808 160423 568009 567300 235237 -105896 96127.2 130042 -2472.63 -1968.01 96461.9 -131190 -101.705 1823.02 -1196.39 -1200.15 88.7003 1662.64 -4006.47 125822
53800 369559 367832 160443 568018 567390 235279 -105888 96138.3 130002 -2587.74 -2020 96478.9 -131102 -88.2738 1834.65 -1160.39 -1238.19 67.8762 1576.35 -4093.06 125895
53900 369587 367868 160455 568099 567535 235363 -105911 96145.3 130019 -2868.75 -2066.49 96478.7 -131101 98.9984 1852.89 -1127.43 -1292.41 62.7051 1522.28 -4117.98 126005
54000 369617 367898 160462 568211 567691 235407 -105937 96150.7 130002 -3075.23 -2108.78 96475.2 -131086 238.1 1853.77 -1100.85 -1326.25 50.8061 1474.33 -4109.61 126056
54100 369623 367874 160471 568152 567678 235383 -105919 96178.4 129984 -3262.91 -2143.29 96454.7 -131078 368.083 1861.56 -1083.37 -1385.15 43.4738 1424.96 -4104.9 126044
54200 369628 367842 160466 568158 567659 235459 -105896 96181.2 129965 -3364.25 -2173.91 96441.5 -131033 450.479 1837.73 -1063.73 -1411.88 21.2455 1336.77 -4090.85 126106
54300 369698 367881 160461 568176 567786 235505 -105949 96181.6 129912 -3422.73 -2189.65 96430.5 -130928 513.833 1830.85 -1034.08 -1406.37 21.9826 1299.13 -4044.54 126164
54400 369690 367944 160473 568464 567825 235615 -105940 96187.6 129934 -3455.19 -2189.99 96441.1 -130927 544.439 1847.12 -1005.95 -1388.53 12.5778 1289 -4085.65 126204
54500 369705 368019 160473 568645 567806 235651 -105970 96183.4 129997 -3551.8 -2228.07 96444.4 -130998 582.792 1890.2 -990.012 -1425.61 -1.04756 1331.82 -4166.76 126195
54600 369720 368100 160474 568812 567810 235649 -106014 96168.7 130092 -3803.73 -2221.87 96456.7 -131187 770.774 1881.41 -1044.91 -1457.89 0.109439 1308.08 -4084.59 126091
54700 369788 368210 160489 568974 567897 235668 -106087 96167.8 130180 -4015.83 -2306.22 96476.7 -131364 853.74 1968.31 -1091.75 -1518.36 -5.02702 1344.51 -4198.36 126040
54800 369825 368203 160499 568849 567927 235620 -106098 96177.6 130163 -4084.7 -2308.19 96478.4 -131342 887.18 1977.14 -1093.22 -1535.86 -1.81088 1314.38 -4215.85 126039
54900 369841 368195 160500 568784 568004 235625 -106103 96182.4 130146 -4199.53 -2311.27 96466.4 -131295 988.12 1970.27 -1093.78 -1540.44 2.09206 1266.04 -4214.66 126083
55000 369924 368244 160505 568744 568103 235612 -106149 96191 130172 -4278.22 -2284.18 96463.8 -131346 1100.43 1981.28 -1110.3 -1523.73 20.3812 1331.68 -4060.04 126083
55100 369988 368312 160519 568953 568171 235667 -106195 96193.9 130210 -4344.29 -2277.75 96481.3 -131407 1194.92 2010.26 -1104.88 -1491.48 40.7434 1474.73 -3897.57 126080
55200 370016 368379 160514 569111 568234 235707 -106240 96191 130242 -4514.73 -2315.63 96478.9 -131473 1363.94 2073.48 -1114.09 -1491.69 52.4418 1596.44 -3736.55 126103
55300 370036 368366 160510 569029 568244 235700 -106241 96201.4 130194 -4606.87 -2347.08 96460.5 -131374 1468.65 2167.39 -1090.57 -1480.97 70.5143 1797.28 -3595.84 126139
55400 369961 368336 160512 569032 568109 235695 -106183 96202.1 130185 -4647.23 -2375.42 96464.2 -131340 1503.08 2228.76 -1065.23 -1489.03 90.7563 1958.01 -3482.66 126120
55500 369917 368291 160516 569001 568069 235695 -106132 96212.3 130206 -4705.84 -2407.72 96459.2 -131304 1555.51 2304.62 -1039.7 -1483.91 103.881 2125.56 -3378.16 126183
55600 369932 368256 160532 569003 568155 235715 -106119 96232.3 130219 -4761.58 -2447.77 96450.6 -131260 1584.56 2329.18 -1031.57 -1503.82 93.3045 2187.49 -3355.16 126250
55700 369916 368251 160539 568938 568122 235658 -106113 96233.9 130247 -4720.28 -2400.5 96450.8 -131313 1579.02 2246.02 -1056.98 -1480.67 88.3389 2129.34 -3245.28 126188
55800 369968 368310 160549 569026 568153 235670 -106159 96240.5 130300 -4585.09 -2353.55 96449.2 -131373 1522.93 2229.44 -1051.47 -1456.08 92.1119 2161.76 -3196.67 126183
55900 369967 368332 160555 569077 568192 235714 -106157 96251.7 130305 -4656 -2364.95 96443.4 -131391 1546.43 2272.65 -1035.92 -1481.36 95.0202 2226.81 -3242.42 126208
56000 369958 368336 160563 569178 568240 235799 -106135 96273.4 130274 -4584.58 -2345.26 96436 -131296 1504.12 2283.97 -989.247 -1458.84 116.816 2300.7 -3216.64 126318
56100 370008 368308 160560 569162 568350 235851 -106130 96281.8 130238 -4452.22 -2344.62 96424.1 -131203 1429.47 2262.99 -969.138 -1444.95 119.107 2329.19 -3183.87 126420
56200 370047 368326 160566 569367 568561 235991 -106143 96290.6 130256 -4352.68 -2326.17 96421.8 -131148 1403.26 2252.32 -960.127 -1423.4 120.923 2385.64 -3136.58 126556
56300 370120 368326 160575 569384 568713 236002 -106163 96318.8 130254 -4312.95 -2323.93 96403.4 -131069 1382.32 2247.7 -902.385 -1402.33 116.963 2324.35 -3193.63 126658
56400 370159 368313 160586 569270 568832 235976 -106159 96339.6 130207 -4339.62 -2322.04 96395.6 -130985 1433.85 2217.21 -876.713 -1392.36 106.013 2233.25 -3160.3 126701
56500 370121 368298 160597 569297 568816 235981 -106132 96340.6 130188 -4380.23 -2298.85 96397.9 -130879 1498.66 2176.97 -839.149 -1387.81 95.8031 2182.58 -3096.67 126738
56600 370129 368295 160601 569317 568927 235997 -106135 96342 130157 -4238.41 -2252.78 96394.6 -130783 1442.05 2146.33 -798.95 -1357.66 99.363 2185.85 -3029.97 126827
56700 370150 368277 160603 569303 568964 236013 -106128 96339.9 130145 -4215.25 -2243.55 96397.2 -130739 1439.16 2148.45 -787.458 -1350.61 111.599 2211.83 -2994.69 126879
56800 370149 368290 160603 569210 569000 235948 -106163 96336.5 130134 -4163.96 -2141.46 96402 -130714 1422.62 2123.09 -787.473 -1316.83 115.792 2198.33 -2946.84 126885
56900 370134 368247 160600 569092 569004 235968 -106133 96347.1 130080 -4108.21 -2092.41 96382.6 -130639 1410 2071.12 -767.61 -1284.42 118.732 2123.26 -2941.43 126945
57000 370144 368250 160605 569091 569146 236053 -106117 96367.5 130038 -4061.75 -2081.8 96376.8 -130543 1344.1 2041.8 -740.597 -1301.48 109.818 2062.02 -3056.7 127064
57100 370202 368249 160618 569077 569197 236085 -106140 96388.5 129986 -3968.32 -2073.82 96367 -130458 1288.42 2064.65 -709.266 -1282.92 116.702 2085.9 -3068.41 127112
57200 370237 368196 160618 568984 569146 236042 -106171 96383.7 129993 -3832.68 -2066.26 96369 -130512 1182.41 2080.74 -733.258 -1277.57 124.475 2159.34 -3110.83 127053
57300 370149 368177 160622 568886 569016 235979 -106147 96376.7 129944 -3898.77 -2166.7 96375.1 -130458 1143.79 2109.39 -733.763 -1295.14 124.714 2234.2 -3155.29 126972
57400 370137 368148 160630 568839 568958 235954 -106119 96383.8 129948 -3989.5 -2228.33 96376 -130486 1135.67 2178.32 -752.598 -1339.79 121.25 2251.66 -3302.41 126905
57500 370134 368197 160629 569044 568969 236007 -106142 96369.5 130007 -4003.98 -2292.63 96385.2 -130570 1098.86 2258.07 -781.013 -1358.9 118.642 2290.35 -3424.93 126859
57600 370097 368242 160629 569130 568936 236040 -106136 96348 130035 -4144.71 -2348.86 96408.3 -130636 1100.04 2281.56 -792.531 -1433.64 97.1579 2188.26 -3691.78 126861
57700 370136 368224 160642 569052 569062 236036 -106131 96381 129999 -4263.73 -2363.38 96391.5 -130585 1153.95 2275.79 -769.659 -1470.67 84.5456 2081.76 -3842.56 126897
57800 370110 368214 160651 568941 569029 236023 -106104 96391.5 129982 -4292.32 -2346.6 96385.5 -130546 1195.56 2263 -745.9 -1463.82 89.6176 2085.72 -3794.02 126906
57900 370083 368150 160649 568804 569007 235992 -106067 96401.3 129939 -4342.57 -2364.53 96367.6 -130476 1232.49 2286.38 -727.123 -1461.41 90.7786 2101.73 -3769.94 126918
58000 370063 368120 160652 568657 568928 235935 -106036 96406.3 129909 -4336.81 -2392.68 96370.3 -130484 1205.29 2334.02 -744.148 -1474.54 93.1515 2158.55 -3847.88 126859
58100 369976 368023 160639 568404 568751 235852 -106028 96362.1 129783 -4385.04 -2372.93 96350.5 -130422 1258.42 2363.42 -747.832 -1483.39 99.2759 2165.89 -3875.06 126793
58200 369872 367922 160640 568357 568469 235798 -105993 96342.8 129766 -4309.37 -2353.47 96365.6 -130472 1223.3 2330.41 -783.231 -1466.63 96.1678 2152.26 -3810.28 126656
58300 369886 367968 160645 568448 568400 235823 -106004 96349.4 129808 -4354.83 -2315.61 96369.1 -130566 1284.85 2276.21 -792.725 -1457.86 100.548 2126.29 -3677.11 126612
58400 369944 368049 160655 568559 568362 235817 -106064 96340.7 129882 -4195.13 -2265.68 96385.7 -130685 1215.62 2254.03 -841.355 -1412.1 105.971 2142.04 -3617.38 126569
58500 370069 368181 160661 568766 568452 235837 -106172 96349.8 130006 -4174.93 -2195.36 96387.2 -130914 1256.86 2177.09 -864.724 -1389.85 104.872 2082.27 -3468.46 126497
58600 370065 368263 160669 568930 568539 235870 -106203 96350 130065 -4001.61 -2141.93 96393.7 -131034 1215.68 2119.13 -871.134 -1327.94 101.909 2027.94 -3330.26 126474
58700 370098 368318 160675 569025 568622 235858 -106245 96347.8 130110 -3848.07 -2083.31 96399.2 -131125 1168.03 2077.43 -896.391 -1297.26 93.9707 1990.54 -3288.21 126417
58800 370050 368257 160674 568926 568512 235833 -106191 96355.3 130076 -3765.75 -2045.85 96391.2 -131089 1141.5 2033.66 -889.362 -1271.53 99.6975 1971.19 -3215.9 126382
58900 370093 368277 160683 568849 568563 235811 -106208 96372.5 130071 -3723.66 -2032.04 96387.1 -131103 1137.36 2030.24 -912.663 -1264.53 103.054 1992.27 -3166.74 126347
