# Time-averaged data for fix avvir
# TimeStep c_vir[1] c_vir[2] c_vir[3] c_vir[4] c_vir[5] c_vir[6]
35025 8614.81 -4095.9 10588.1 -680.237 6446.84 -1757.58
35026 5377.7 -344.585 11697.4 -969.027 2852.57 -5569
35027 787.309 4928.69 12693.2 -473 -5586.97 -11751.7
35028 -3408.59 10110.9 13301.6 722.062 -13259.7 -17898.1
35029 -5405.91 12936.5 13231.1 498.864 -16699.8 -19197.8
35030 -4320.19 12881.4 12856.9 -1525.09 -15679.4 -13978.4
35031 -795.32 9661.94 12522 -1490.27 -10213.1 -5475.09
35032 4075.72 4177.48 12466.4 3485.85 -1594.86 2350.01
35033 9230.22 -1539.91 13070.2 10150 5749.3 6986.01
35034 13878.4 -6322.16 14068.5 12714.9 7173.58 9074.1
35035 17415.7 -10369.8 14468.6 8764.51 2296.64 10411.1
35036 18976.9 -13341.7 13809.7 -32.0833 -5526.79 12282.3
35037 18202.3 -13998.6 12628.3 -8895.25 -11425.3 15913.7
35038 15472.9 -11367.6 11986 -13329.9 -11791.3 21339.4
35039 10898.8 -5904.52 12184.2 -11718 -5655.28 26455.3
35040 5442.41 608.712 12484.3 -6871.72 3098.97 25271.7
35041 159.963 4977.9 12012.3 -2899.21 9588.68 16344.3
35042 -2857.88 6270.36 11108.7 -1462.61 11144.4 5784.24
35043 -2191 5859.22 10956.1 -1347.55 8847.86 2405.65
35044 2028.34 4838.2 11816 -1469.11 4316.36 8471.31
35045 6816.64 3593.29 12614.5 -2840.79 -1969.96 15142
35046 8097.17 3352.96 12647 -4725.59 -6268.6 12738.6
35047 4913.91 4348.67 11924.1 -5257.04 -5955.56 1319.13
35048 1382.06 4868.53 10986.9 -4050.36 -4035.04 -9713.03
35049 1432.22 3957.83 10896.5 -951.876 -4257.54 -12520.2
35050 2976.7 3822.11 11362.6 4988.29 -3667.4 -9207.24
35051 1508.16 6026.33 11195.6 11247.4 260.673 -8221.07
35052 -2391.9 8587.65 10330.9 13675.5 3934.16 -13408.6
35053 -4616.18 8741.57 9428 11451.9 4258.13 -20576.5
35054 -1331.79 4345.13 9566.03 7868.39 6432.69 -22391.3
35055 11515.8 -6656.69 12292.6 5803.35 16012.4 -17064
35056 26953.7 -17603.4 16259.7 3452.45 21841 -9511.76
35057 31603.7 -20795 16834.2 -133.148 18262.1 -4326
35058 22536.7 -15355.5 12911.7 -4460.81 7220.86 -758.473
35059 9801.84 -6428.22 8235.12 -9551.38 -9542.56 4409.15
35060 5413.2 -2863.87 6629.57 -13395.8 -19590.1 12758.5
35061 4909.24 -2169.59 6233.5 -14159.5 -21206.9 21035.8
35062 3731.44 -1764.64 5436.98 -10370 -15802.9 24241.5
35063 1702.18 -1853.71 4051.76 -3491.26 -6638.13 20073
35064 -695.134 -2303.15 2586.49 2396.32 1760.39 10506.2
35065 -3419.77 -1926.59 1693.22 5042.82 7601.61 -699.537
35066 -6508.12 746.769 1801.15 5289.95 12188.4 -10539.6
35067 -9719.29 5347.71 2706.68 5011.27 16388.8 -17993.3
35068 -11984.8 10440.3 3989.18 4451.39 18939.8 -24311.2
35069 -12575.8 13269.7 4867.99 3717.03 17928.5 -29327
35070 -11289.1 12691.3 5046.1 3801.87 12687.7 -30976.9
35071 -9076.46 9629.09 4775.87 5172.76 4917.73 -28272.3
35072 -7061.17 6211.57 4477.83 6841.19 -2053.92 -22733.1
35073 -5093.37 3351.33 4597.76 7508.93 -6113.16 -16915.5
35074 -2484.5 1137.04 5558.64 6782.95 -6487.55 -11220.6
35075 839.673 -81.4743 7318.6 5805.2 -3970.14 -4610.62
35076 3491.01 985.632 9366.45 6143.14 -114.978 3106.92
35077 3808.81 5029.97 11292.1 8529.53 3734.47 9897.57
35078 1356.79 11835.4 13152.9 12691.9 6915.87 14392.9
35079 -4128.88 21049.5 14952.3 19052.1 10499.4 19400.8
35080 -8568.25 27294.6 15808.9 22146.8 10492.1 19605.1
35081 -9135.64 25452.6 14554.3 17682.6 5979.12 11953.2
35082 -4151.23 16151.1 12254.3 6561.85 -197.015 280.301
35083 4822.1 4917.98 10958 -3679.64 -3661.96 -7291.72
35084 10911.9 -1775.14 10652 -4118.13 886.146 -2701.98
35085 12184.4 -4727.54 9887.15 3460.96 9714.07 6025.46
35086 9266.3 -4145.79 8977.24 14377.6 18955.4 10583.3
35087 4055.07 -1267.48 8345.64 22004.3 24441.4 8298.78
35088 -1485.12 2170.43 8282.15 22161.6 24000.6 629.12
35089 -5477.56 5036.04 8930.12 16708 19196.1 -8655.77
35090 -6517.87 7209.35 10488.4 10063.5 13158.2 -15052
35091 -4735.69 8439.64 12820.2 4585.85 7420.74 -17452.3
35092 -2060.13 9377.06 15192 526.564 1298.88 -17352.5
35093 -1060.98 11331.8 16577.1 -3183.93 -5881.13 -15730.2
35094 -2135.75 13385.7 15965.8 -6981.05 -11703.4 -12697.8
35095 -2798.52 12422.1 13488.2 -8663.74 -11847.9 -8092.92
35096 -578.54 7228.3 10621.8 -5848.54 -4599.63 -2920.6
35097 4737.24 328.479 9270.48 909.397 7890.71 2047.31
35098 9978.59 -4648.14 9581.47 7872.76 20020.2 6716.37
35099 9626.07 -4266.04 9884.95 10805.3 23653.8 9770.61
35100 2410.94 1752.86 9519.48 9314.42 17229.4 9259.25
35101 -6561.79 9433.61 8812.63 6640.83 8440.97 4665.81
35102 -11834.4 14431.4 8306.6 5931.35 4576.31 -2658.41
35103 -13274.2 15610.1 8015.33 7860.19 4616.37 -10307.7
35104 -11293.8 13772.8 8162.95 11643.9 5634.43 -14361.2
35105 -5729.64 9708.65 9011.63 16164.9 8118.53 -10867.9
35106 2972.71 3896.61 10555.2 18825.1 12354.2 -1408.5
35107 12204.2 -2054.02 12213.9 15756.7 13460.6 7040.04
35108 17151.9 -5408.94 13186.6 7584.61 6390.89 8787.17
35109 16107.3 -5015.1 12983.7 -300.535 -5088.65 6075.45
35110 11289.2 -1838.56 12305.1 -1062.26 -10954.3 6928.3
35111 7197.25 2436.28 12557.2 4730.6 -8113.47 11673.8
35112 5117.63 6097.67 13071.9 9021.19 -4178.6 13850.9
35113 4811.85 7658.58 12763.6 7902.82 -4060.24 14216.1
35114 6466.05 6565.53 11619.6 -344.867 -8088.65 12248
35115 9090.92 5479.66 11094.8 -12220.2 -9883.35 7680.93
35116 9713.36 7482.23 12070.9 -19134.2 -1756.9 4057.82
35117 6943.57 11641.8 13053.1 -19455.1 11010 544.636
35118 4021.31 13285 12444.9 -14552.7 21123.9 -1222.42
35119 5273.75 10427.3 11103.3 -6891.61 27224.6 489.477
35120 9139.67 6449.19 10726.5 82.3581 29429 3195.22
35121 9866.8 7264.16 11870.7 3874.01 24866.7 2932.04
35122 5035.46 13571.6 13824.3 5334.41 12584.6 -504.669
35123 -1027.88 20751.1 15621.1 6581.29 -1292.14 -6178.19
35124 -2435.85 22296.4 16296.2 8068.34 -8185.91 -11805.1
35125 232.892 17179.3 15242.2 8231.48 -8963.94 -13699.4
35126 3097.66 9599.69 13059.2 5635.47 -10075.3 -9396.8
35127 4925.83 3615.08 10842.6 370.604 -13531.4 34.3629
35128 5885.34 1299.8 9557.23 -5974.91 -18107.7 9808.57
35129 5623.38 3180.73 9690.01 -8847.99 -20956.3 11946.6
35130 5091.9 5236.42 10141.6 -6695.04 -19163.5 6043.74
35131 6350.28 3191.37 9955.93 -1469.21 -11725.5 -2375.81
35132 9403.41 -785.804 9737.1 2717.2 -2998.18 -7221.33
35133 12302.2 -2915.54 10414.6 3154.6 1177.62 -4842.8
35134 12410 1104.02 12684.3 1787.66 -1329.36 1599.86
35135 8948.58 12184.5 16705.7 -1444.48 -10687.2 10817.5
35136 5047.02 23333.6 20799.9 -5623.16 -21944.1 20036.1
35137 4030.84 24884.7 21255.8 -6395 -28070.4 21941.9
35138 7068.69 15754.5 18504.9 -3330.17 -28605.6 15725.9
35139 12693.7 3763.16 16039.3 -984.424 -29134 10043.8
35140 17946.8 -5044.25 15597.6 -2152 -31340.2 8923.17
35141 19270.1 -9027.28 15232.5 -3432.29 -28116 9096.71
35142 15507.9 -8598.79 13700.5 -2549.12 -17542.4 8448.91
35143 12394.6 -7409.55 12579.2 -2022.27 -9769.55 7470.95
35144 13789.5 -8570.38 13161 -4051.55 -11861.9 6973.75
35145 15532.5 -9735.78 14015.9 -6813.61 -16870.7 6549.5
35146 12739.4 -7858.22 13666.2 -8201.02 -16803.6 5761.58
35147 6160.11 -2759.49 12550.1 -9066.32 -12518.6 6298.02
35148 822.714 2764.66 12114.5 -10567.7 -9159.94 8651.92
35149 -73.0228 4462.3 12062.1 -10525.4 -4803.53 9189.82
35150 4154.66 834.675 11948.9 -6735.66 4603.68 5391.08
35151 12895.3 -5181.78 12605.2 -1123.17 13971.6 -32.9565
35152 23264.2 -9399.91 14635.5 2783.13 11543 -4538.48
35153 26990.6 -7193.33 16679.9 4020.61 688.766 -10211.9
35154 18011.7 2529.18 16997.7 3011.93 -7054.56 -18336.5
35155 3456.28 13810.2 16305.8 1632.65 -7338.04 -26051.8
35156 -3427.98 18190.1 15881.3 1774.31 -6175.98 -28892.5
35157 -1517.77 14522.1 15289.3 2451.33 -6581.61 -24738.2
35158 3218.6 7929.15 14280.4 1473.4 -6229.03 -14958.5
35159 7323.71 2170.77 12904.1 -1715.58 -3855.93 -2731.21
35160 9577.33 -1814.29 11461.6 -5411.24 109.916 7563.93
35161 9912.35 -4316.75 9823.02 -7597.5 4279.45 12580.8
35162 8942.54 -5336.36 8529.04 -8418.52 7201.78 12452.2
35163 7087.45 -4999.07 7619.83 -9298.97 8257.65 9452.64
35164 4725.31 -2394.13 7622.61 -11462.6 8442.72 4218.2
35165 2121.8 2407.75 8533 -14882 8887.99 -3294.27
35166 1238.92 6148.25 9612.71 -17503.9 8426.66 -8660.44
35167 4077.04 4802.83 9883.13 -16768.6 5605.21 -6225.71
35168 8689.65 584.871 9521.32 -13102.6 2791.77 2066.1
35169 11831.6 -1530.13 9633.99 -9167.02 3104.46 9517.3
35170 12687.3 -556.834 10236.9 -7052.45 5932.6 12603.4
35171 12049.6 1790.55 10911.3 -7308.18 9032.08 10616.9
35172 10564.8 4131.72 11125.4 -8527.19 11436.9 5227.07
35173 9104.24 5699.74 10980.2 -8600.83 13610.2 -500.966
35174 9013.17 6501.73 11063.6 -5638.25 17568.5 -3181.42
35175 11624.2 6378.56 12080.6 555.565 24497.4 -2354.89
35176 14950.5 6065 13783.4 6708.22 29656.8 -2427.37
35177 14493.9 7081.01 15188.9 9048.38 24801.6 -7319.48
35178 10488.5 9033.37 15608.3 7407.68 10263.6 -13762.2
35179 6966.44 9892.31 15382.3 4992.73 -4590.21 -15176.7
35180 5628.59 9874.05 15163.8 4197.18 -11616.4 -11012.4
35181 3838.14 12205.8 15303.6 4276.43 -10433.6 -6982.06
35182 525.977 16417.9 15671.3 4926.94 -4788.33 -5696.16
35183 -1799.11 18144.1 15170.9 6024.6 747.817 -3443.83
35184 -971.588 14974.3 13680.5 5888.71 4077.87 1035.5
35185 3452.46 9331.2 12763.6 4188.67 7668.16 4311.35
35186 9941.7 5347.59 13837.4 3642.44 13682.8 3964.72
35187 11576.9 7359.87 15663.2 4090.24 14123.6 716.526
35188 5724.08 13242.5 15958 3100.28 4917.67 -2003.61
35189 -2578.73 18148.1 14785.9 129.573 -8929.18 -2228.62
35190 -4872.59 18484.9 14364.7 -1621.12 -16788.4 -1837.02
35191 -1896.01 16322.1 15358 -101.779 -18153.8 -3654
35192 1853.97 16143.1 18141.4 4700.29 -16558 -6624.43
35193 5476.02 17913 22291.9 11870.2 -10555.8 -9654.51
35194 12095.3 15101.2 24951.8 17819.2 2093.21 -12967.2
35195 20399.9 6634.37 24303.1 19601.1 16714.1 -14515.3
35196 22995.8 71.4578 21385.7 18032.1 24949.3 -11160.5
35197 17055.7 41.7192 17920.8 14838.1 22327.9 -4036.24
35198 9389.89 3146.56 15257 11614.4 13482.6 4749.24
35199 6661.12 4302.62 14160.4 9891.2 5646.56 12845.7
35200 7294.06 3352.08 14027 8535.22 -1343.51 16829
35201 7392.54 1981.9 13942.9 6205.48 -7560.59 15733.5
35202 4763.75 2815.87 13629.9 3418.42 -12059.5 11278.9
35203 -250.568 7039.76 13784.2 1446.02 -15378.8 5874.54
35204 -5715.18 13207.3 14635.4 550.49 -18370.4 937.458
35205 -10311.7 19410.5 15615.3 394.372 -20047.3 -4009.87
35206 -14119.6 24988.4 15983.8 1039.75 -18717.3 -10580
35207 -17378.8 30354 15935.4 2588.84 -13670 -18578.9
35208 -18881.1 34360.6 15953.8 5364.55 -5148.46 -24272
35209 -16568.9 34104.9 15777.3 9322.8 5602.3 -22768.8
35210 -9723.38 28319.5 15409.5 13242.2 16431.6 -13919.4
35211 -1736.57 20594.3 15037.4 16312.7 23896.5 -4273.99
35212 3086.02 15626.6 14985.6 17683 25756 -897.01
35213 5042.57 13474.2 15281.6 15592.1 24535 -4398.05
35214 9242.42 9886.46 15732.5 9692.45 24917.2 -9181.78
35215 14617.2 4920.34 15755.2 2598.6 22765 -10795.1
35216 15621.9 1418.34 14380.3 -2201.48 12109.1 -8776.92
35217 14060.7 -459.165 12692.4 -3823.36 -3454.79 -3987.61
35218 18128 -3879.69 12693.5 -3635.26 -14809.5 3395.05
35219 26375.1 -7808.23 14216.6 -3289.46 -19247.4 11468.2
35220 28599.3 -8390 15401.8 -2838.74 -15395.2 16728.8
35221 21928.8 -5176.21 15145.9 -2920.26 -6722.97 17943.4
35222 13553.7 -1138.26 14747.4 -5460.54 -1152.93 17963.2
35223 10413.8 959.712 15167.6 -10930.5 -2777.34 19870.8
35224 11334.9 1736.23 16309.3 -16853.9 -5602.01 22184.2
35225 13350.5 2679.65 17854 -19929.5 -3762.6 19877.7
35226 13692.7 4315.73 18550.3 -18088.5 3573.92 9928.59
35227 12101.1 6494.55 18535.5 -12217.8 11108 -4124.75
35228 9125.84 8429.29 17763.6 -5220.64 12284.4 -15663.6
35229 5181.27 10439 16909.8 972.314 5817.29 -22636.1
35230 679.406 13262 16326.1 5919.54 -3917.2 -27234.3
35231 -3007.53 16042 15973 8812.67 -11120.4 -29570.8
35232 -4393.5 17261.6 15421.6 8770.15 -12934.7 -27574.1
35233 -3730.96 16177.3 14624.1 6273.42 -11114.3 -21505.4
35234 -2153.91 13467.4 13718 2476.9 -8942.73 -13745.9
35235 490.46 9376.45 12832.8 -1394.58 -6332.7 -5908.14
35236 5287.51 4472.52 12461.1 -3916.25 -1053.15 937.439
35237 10614.3 1232.07 12928.1 -4242.33 5511.36 6457.94
35238 12925.6 1931.39 13629 -2816.65 8816.71 10660.3
35239 11335.7 6096.4 14334.7 -1175.36 6683.19 13055.7
35240 8040.72 10340.7 14614.2 -1107.1 655.014 12908.5
35241 6639.75 11063.7 14505.9 -2681.23 -4151.17 9945.31
35242 8335.4 8098.74 14217.3 -4134.16 -5684.59 4336.43
35243 12132.7 3464.89 14120.4 -4379.94 -6935.29 -3081.6
35244 17879.3 -1877.7 14378.1 -4273.61 -11585.3 -10409.4
35245 23420.7 -6247.03 14766.5 -4807.45 -17907.8 -16031.9
35246 23904.5 -6604 14475.9 -5388.05 -18632.4 -19213.4
35247 18119.3 -2463.5 13454.6 -3922.12 -10387.5 -19772.3
35248 10832.2 2920.58 12287.7 303.902 1382.18 -17829.8
35249 6525.53 6304.77 11802.3 5015.91 8981.6 -15499.6
35250 4829.42 7304.08 11444.4 6965.2 10038.1 -14307.8
35251 4361.33 7057.23 11170.6 5211.24 6710.42 -12058.9
35252 4245.96 6607 11412 1105.38 2435.47 -5381.58
35253 4578.75 7282.32 12622.6 -3660.41 210.486 4970.29
35254 5320.05 9811.73 14916.6 -8277.65 2301.87 13207.5
35255 5630.1 13728.7 17123.7 -12395.6 7275.4 15079
35256 4299.72 17012 17374.4 -14457.8 9346.21 12948.6
35257 1620.81 17985.6 15514.8 -13375.6 5188.63 10969.8
35258 -515.235 18464.3 14022.9 -10420.5 -3752.99 9447.73
35259 -327.761 19871.9 14764.6 -7509.22 -13176.1 4134.57
35260 2345.69 19444.9 16469.9 -5402.58 -18710.9 -4661.12
35261 5189.37 16007.4 17081.7 -4616.26 -17946.2 -14664.6
35262 5032.93 13779.3 16636.4 -5877.48 -11034 -25030.3
35263 462.63 17779.1 16520.2 -8552.38 -2008.37 -36499.9
35264 -4767.89 24579.4 17231.2 -9532.68 4334.17 -44806.2
35265 -5610.15 25772.7 17736.7 -5772.99 5974.84 -43121.8
35266 -1727.19 20100.5 17610.2 1862.63 5528.49 -32024.5
35267 3122.59 13042.1 17209.2 8775.8 6526.99 -18725.1
35268 5794.43 9522.6 16885.1 10847.1 9697.03 -9113.36
35269 6460.8 8845.7 16646.3 8098.44 12108.9 -2674.4
35270 6168.47 9120.76 16315.5 2883.07 11625.4 1807.84
35271 5505.76 9414.16 15607.2 -1458.11 9321.91 5561.72
35272 5328.53 10154.9 15044.3 -1724.95 7897.43 11390.9
35273 6249.71 11266.3 15171.8 743.652 6836.11 17547.9
35274 7122.18 11397.9 15092.1 1917.15 4988.05 18466.6
35275 6693.39 10236 14187.2 311.2 3323.26 12246.2
35276 5800.63 8445.13 13264.5 -3420.15 2584.76 2100.12
35277 5631.36 7364.57 13462.8 -7702.96 1654.92 -2601.34
35278 7201.06 6715.36 14893.7 -14706.7 -4039.23 895.593
35279 9785.51 6095.91 16677.7 -22240.7 -11954 7725.37
35280 11964.8 4978.7 17536 -24414.2 -14173.6 12949.4
35281 12855.6 3103.72 16892.4 -18979.6 -6919.76 14013.1
35282 12786 1957.49 15831.7 -9891.57 4679.46 11911.6
35283 11579.3 1806.67 14737.2 -3630.28 11889.4 9290.91
35284 9067.15 2468.74 13461.4 -1535.56 12609.5 6067.08
35285 6082.72 3816.05 12588.8 -1694.54 9764.42 3181.85
35286 3529.56 5992.32 12598.2 -1693.8 7060.93 2973.68
35287 1978.03 9003.48 13719.6 -127.869 6425.51 6127.14
35288 2654.58 12025.8 15957.3 1757.77 5535.02 10869.8
35289 9099.21 12066.3 19047 1343 -3852.19 15009.7
35290 19864.2 8637.78 21826.4 -1407.5 -22240.5 16663.3
35291 19595.6 8882.31 20832 -3500.69 -28922.7 13109.2
35292 7629.83 13991.7 16858.3 -2908.48 -19372.8 6581.18
35293 951.52 16350.4 14427.3 -472.052 -11834 2485.59
35294 3814.63 12984.6 14179.3 1672.66 -12331.6 1217
35295 12516.5 6089.05 15588.9 1769.12 -17416.5 282.981
35296 22240.4 15.6242 18059.3 -784.87 -21434.6 -2857.67
35297 27412.5 -161.464 20736 -3923.01 -16839.7 -9663.01
35298 25872.7 4109.89 22264.3 -3245.32 -3449.45 -15604.2
35299 21212.8 7442.69 22290.5 3259.66 10010.9 -15397.6
35300 17423.5 8656.62 21639.3 9232.9 16186.9 -10218
35301 15364 8027.78 20439.3 8358.62 14195.2 -779.196
35302 13978.7 6093.03 18731.8 2198.15 6262.03 10644.8
35303 12144.7 5733.86 17694.4 -3246.24 -4646.17 16000.9
35304 9688.45 7715.35 17520.3 -4080.75 -15330.9 11806.5
35305 8121.77 9966.44 17816.6 -1419.89 -23842.9 2863.1
35306 7994.27 10449.8 17966.1 1774.32 -28891.1 -3995.46
35307 6962.78 10515.4 17113.2 3743.77 -27884.9 -5548.53
35308 2923.84 12779.1 15698.4 5396.95 -20145.9 -2371.21
35309 -2683.25 17822.6 14698.1 7661.61 -10965.1 3466.32
35310 -6966.1 23596.2 14817.2 8549.32 -6911.06 9491.69
35311 -9327.98 26574.2 14696.1 7277 -7877.41 10982.5
35312 -9935.32 24659.6 13430 5514.73 -9829.67 6416.56
35313 -8604.74 19932.8 11971.3 3436.52 -11600.2 965.523
35314 -5415.54 15086.1 11277.5 200.147 -13754.9 -1283.21
35315 -762.054 10841.7 11644.4 -3648.85 -14467.3 -1569.16
35316 5174.48 7610.71 13312 -7669.62 -10907.1 -1209.12
35317 10684.7 5992.7 16155.3 -11507.6 -3045.5 -3272.26
35318 13099.1 5676.2 18916.2 -13836.5 4924 -10491.1
35319 12446.2 5285.2 19941.5 -13653.3 6859.42 -16857.5
35320 10242.3 4998.71 18909.1 -11714.3 2472.54 -14526
35321 7809.43 5045.93 16664.5 -8269.17 -1030.48 -5282.89
35322 7253.73 4573.62 15110.5 -3421.66 3860.3 1449.3
35323 9116.61 2674.45 14638.7 1552.24 13810.2 1504.08
35324 10057 1634.29 14324.1 4425.44 18953.6 -2181.94
35325 7781.52 3214.32 13750.3 4221.2 15294.5 -6118.03
35326 4314.48 7017.66 13653.1 2531.37 7028.78 -8140.96
35327 1834.71 12660.9 14352.8 3528.41 1315.83 -4420.26
35328 1325.62 19044.4 15783.8 9114.71 1683.83 6730.66
35329 2414.95 20666.2 16652.3 10870.1 717.399 15441.9
35330 5080.24 15880.3 16881.1 3345.92 -6720.86 18070
35331 12526.8 8783.89 19131.3 -7262.47 -12163.4 24029.4
35332 24536.3 1597.24 23468.7 -12652 -5172.01 33624.4
35333 29867.3 -2568.88 25034.4 -11986.3 5032.88 35009.3
35334 24391.1 -2263.53 22194.5 -6341.84 11567.8 26745.6
35335 17260.5 159.2 19051.4 -552.657 15734.5 16678.2
35336 12736 2011.33 17584.2 2697.75 17835.9 9677.19
35337 6357.86 4831.59 15774.9 5195.49 14520.2 3265.03
35338 -167.44 8559.86 14209 8276.92 8774.01 -3867.11
35339 -3715.17 11519.7 13679.9 11069 2922.3 -10284.3
35340 -3431.48 12639.5 14020.9 11713.8 -5158.12 -15202.8
35341 -805.327 11582.2 14524 9335.49 -14679.7 -18009.6
35342 726.057 10541.5 14658.2 5028.39 -20146.3 -19049.1
35343 -2050.05 13011 14889.9 24.2752 -16915.8 -21787.6
35344 -6952.3 18950.6 16358.3 -4127.98 -7278.09 -26897.1
35345 -8577.66 22542.2 17601.4 -4873.79 1535.12 -28565.1
35346 -5328.07 20034 17399.5 -2573.81 6486.99 -24915.1
35347 2644.76 12033.4 16190.1 648.705 7778.57 -17629.7
35348 13238.5 2278.66 16153.5 2731.77 7987.9 -11393.8
35349 25557.8 -7894.67 17649.9 4553.5 8350.27 -4995.93
35350 36305 -16051.7 19017 8122.63 10108.8 3378.08
35351 39947.8 -18927.4 18445 12696.1 15118.9 11123
35352 35735.4 -15689.1 16234.6 16668.1 22366 15171.9
35353 27119.7 -8954.48 14159.3 17419.5 26478.7 14401.6
35354 16189.1 -295.16 13156.6 12527.9 23232.2 9035.13
35355 4173.57 10224.3 13734.4 2137.05 13514.9 1858.15
35356 -4668.74 19240.1 15346.9 -9571.33 1371.61 -288.241
35357 -6968.45 21199.8 15568.9 -15935 -8310.85 4583.77
35358 -4796.9 16813.1 13833.7 -14844.8 -12006.7 9485.33
35359 -1809.73 11618.5 11903.3 -9582.84 -8536.82 7941.03
35360 1121.22 8548.67 11461.6 -4170.69 -1263.55 3239.86
35361 4101.51 7559.77 12804.8 614.532 5814.9 -435.063
35362 5837.21 8121.27 14753.1 6276.51 9883.68 -3410.53
35363 5889.3 9737.75 16671.7 12183 9360.2 -5514.48
35364 5366.53 10906.3 18012.7 15917.5 5319.78 -5310.75
35365 5519.46 9977.66 18043.8 15342.7 604.77 -3230.1
35366 6566.54 6633.36 16816.2 10904.4 -2655.5 -1429.81
35367 8916.83 1962.71 15706.5 5319.84 -3428.54 -2099.19
35368 12958.7 -2174.68 16062.5 2125.26 -1368.67 -4724.9
35369 18055.8 -5507.42 17361.6 2924.88 2791.65 -5757.89
35370 22505.4 -8174.92 18124.5 5914.52 6949.52 -2685.55
35371 24084.5 -9393.15 17184.7 7882.78 7966.49 3613.11
35372 21958.2 -8070.46 15287.4 7036.18 5110.14 9338.15
35373 16518.3 -3490.99 14477.9 3995.38 607.704 8911.16
35374 8748.87 3436.46 15313.6 -186.498 -970.782 819.269
35375 586.16 10102.4 16174.1 -4266.89 -197.672 -7299.15
35376 -4912.45 13847.8 15829.7 -6048.56 -406.297 -7781.99
35377 -7269.12 15404.9 14562.2 -5845.48 -4681.39 -712.843
35378 -7794.25 17252.5 13913.8 -4993.02 -11474.1 7347.73
35379 -8851.3 19745.9 13897.1 -3176.13 -15291.6 8637.43
35380 -10650.1 21559.9 13612.7 490.145 -14644.6 3640.03
35381 -12093.2 22454.8 13244.2 4408.76 -11408 -2665.41
35382 -12071.3 22353.6 13212.7 5731.8 -8033.77 -5710.26
35383 -9763.58 20100.7 13310.9 3547.28 -5376.1 -4172.22
35384 -4342.24 15593.1 13725.7 -610.468 -2170.51 -1421.8
35385 3580.55 10464.2 14798.9 -4592.15 3218.99 -247.841
35386 12302.8 5969.26 16350 -6453.75 11006.2 350.695
35387 19732.4 1342.73 17158.5 -5034.71 19389.2 2626.28
35388 25409.3 -4826.54 16632.3 -885.505 26809.4 7319.26
35389 29126.1 -11536 15248 3754.52 30487.1 12992.4
35390 29621.5 -15657.5 13659.7 6335.96 26337.4 17219.3
35391 25942.6 -15140.7 12039.1 5853.69 13514.3 17276
35392 19327.1 -10106.9 10460.1 4284.37 -3259.55 12570
35393 12166.4 -2982.54 9042.29 4818.14 -15660.4 4474.45
35394 6160.81 3226.09 7904.5 6793.72 -19417.1 -2867.26
35395 3101.14 4885.62 6857.59 6872.94 -17471.5 -4670.89
35396 5010.86 959.989 6168.11 3549.76 -15721.3 -750.371
35397 9634.54 -4363.96 6152.59 -857.271 -16272.6 3609.19
35398 11309.8 -6143.86 6498.95 -3893.82 -15262.2 3959.88
35399 7577.79 -2887.05 6967.03 -5110.47 -10359.6 619.499
35400 687.098 3728.41 7679.97 -4966.82 -4370.55 -4135.71
35401 -5315.51 10992 8870.37 -3236.82 -1250.04 -7038.67
35402 -9060.06 16909.4 10032.4 848.892 -129.672 -5870.02
35403 -10520.3 20711.2 10774.7 7413.06 1469.96 -1384.36
35404 -9894.27 21514.6 10509.5 13901.4 3014.75 2846.48
35405 -6854.76 18811.9 9304.91 17323.1 1172.65 3121.44
35406 -1802.99 13396.8 8161.9 17294.3 -3379 293.328
35407 4076.93 7009.69 8100.54 16071.6 -4030.83 -1677.75
35408 10461.5 -80.1357 8784.51 15364.1 4082.61 -273.253
35409 17145 -7424.28 9997.21 14595.1 18737.1 2611
35410 23224.9 -13215.3 11666 12199.7 29805.8 2799.17
35411 29339.6 -17652 13879.2 7365.58 27240.7 -176.654
35412 33885.9 -20437 15639 1336.94 13224.3 -3343.69
35413 32751.2 -19227.5 15788.1 -4041.14 -1648.22 -4399.6
35414 24232.7 -12476.9 14209 -7649.13 -10526.5 -2372.16
35415 11853.5 -2171.46 12479.6 -9081.3 -12473.8 3229.29
35416 1324.16 7388.53 11675.7 -9438.51 -9960.84 9739.67
35417 -5646.7 13808.6 11366.7 -11079.8 -6849.55 13494.9
35418 -9632.97 17761.3 11435.5 -15416 -6138.97 14783.4
35419 -11472.7 20554.3 12030.7 -20862.9 -6585.29 13831.1
35420 -10899.5 20495.1 12207.6 -21291.7 -3294.94 5267.66
35421 -7312.75 16010.4 11365.2 -14856.7 2827.89 -9458.3
35422 -1017.05 9941.21 10961.7 -5606.52 5549.26 -18045.7
35423 4179.36 5752.39 11207.4 3469.21 5657.79 -14725.7
35424 5716.93 3853.27 11249.4 11488 8156.7 -6537.15
35425 3921.54 3833.26 10820.6 15925.5 14078.7 -7.30154
35426 2780.16 3854.25 10915.9 14932.4 20144.8 5832.44
35427 6074.39 2756.51 12551.5 8821.04 23628.6 13757.1
35428 10158 1549.69 14028 2103.17 23919.1 17734.1
35429 8383.92 1116.85 13134.9 -2101.29 19575.5 11045.8
35430 2669.16 1467.76 10888 -4597.52 12379.3 -4770.51
35431 -468.459 2197.29 10304.7 -8058.88 5929.67 -19017.4
35432 -903.315 3600.03 11344.1 -11946.2 2585.35 -25048.1
35433 -2239.63 6799.29 12172.5 -12945.8 3615.46 -24410.9
